t_idx,cost_0,cost_1,cost_2,cost_3,cost_4,cost_5,cost_6,cost_7,cost_8,cost_9,cost_10,cost_11,cost_12,cost_13,cost_14,cost_15,cost_16,cost_17,cost_18,cost_19,cost_20,cost_21,cost_22,cost_23,cost_24,cost_25,cost_26,cost_27,cost_28,cost_29,cost_30,cost_31,cost_32,cost_33,cost_34,cost_35,cost_36,cost_37,cost_38,cost_39,cost_40,cost_41,cost_42,cost_43,cost_44,cost_45,cost_46,cost_47,cost_48,cost_49,cost_50,cost_51,cost_52,cost_53,cost_54,cost_55,cost_56,cost_57,cost_58,cost_59,cost_60,cost_61,cost_62,cost_63,cost_64,cost_65,cost_66,cost_67,cost_68,cost_69,cost_70,cost_71,cost_72,cost_73,cost_74,cost_75,cost_76,cost_77,cost_78,cost_79,cost_80,cost_81,cost_82,cost_83,cost_84,cost_85,cost_86,cost_87,cost_88,cost_89,cost_90,cost_91,cost_92,cost_93,cost_94,cost_95,cost_96,cost_97,cost_98,cost_99,cost_100,cost_101,cost_102,cost_103,cost_104,cost_105,cost_106,cost_107,cost_108,cost_109,cost_110,cost_111,cost_112,cost_113,cost_114,cost_115,cost_116,cost_117,cost_118,cost_119,cost_120,cost_121,cost_122,cost_123,cost_124,cost_125,cost_126,cost_127,cost_128,cost_129,cost_130,cost_131,cost_132,cost_133,cost_134,cost_135,cost_136,cost_137,cost_138,cost_139,cost_140,cost_141,cost_142,cost_143,cost_144,cost_145,cost_146,cost_147,cost_148,cost_149,cost_150,cost_151,cost_152,cost_153,cost_154,cost_155,cost_156,cost_157,cost_158,cost_159,cost_160,cost_161,cost_162,cost_163,cost_164,cost_165,cost_166,cost_167,cost_168,cost_169,cost_170,cost_171,cost_172,cost_173,cost_174,cost_175,cost_176,cost_177,cost_178,cost_179,cost_180,cost_181,cost_182,cost_183,cost_184,cost_185,cost_186,cost_187,cost_188,cost_189,cost_190,cost_191,cost_192,cost_193,cost_194,cost_195,cost_196,cost_197,cost_198,cost_199,cost_200,cost_201,cost_202,cost_203,cost_204,cost_205,cost_206,cost_207,cost_208,cost_209,cost_210,cost_211,cost_212,cost_213,cost_214,cost_215,cost_216,cost_217,cost_218,cost_219,cost_220,cost_221,cost_222,cost_223,cost_224
93,2.56296,2.43357,2.23027,1.95965,1.63212,1.26235,0.869136,0.631445,1.03941,1.43719,1.80746,2.13428,2.40405,2.60642,2.73486,2.54406,2.40989,2.20201,1.9272,1.59609,1.22356,0.828616,0.589495,0.949196,1.31467,1.67217,1.99354,2.26124,2.46366,2.59321,2.52545,2.38648,2.17397,1.89491,1.56016,1.18482,0.788109,0.547556,0.873885,1.25067,1.61566,1.94311,2.21703,2.42532,2.56085,2.50714,2.36335,2.14616,1.8628,1.52435,1.14613,0.747618,0.505616,0.817618,1.20086,1.57078,1.9032,2.1819,2.39579,2.53647,2.48914,2.3405,2.1186,1.83088,1.48866,1.10751,0.707142,0.463676,0.767716,1.15547,1.52965,1.86643,2.15037,2.36881,2.51503,2.47146,2.31795,2.09128,1.79914,1.45309,1.06894,0.666683,0.421737,0.720751,1.11255,1.4901,1.83164,2.12005,2.34396,2.49469,2.4541,2.29569,2.06422,1.7676,1.41765,1.03044,0.626241,0.379797,0.67568,1.07076,1.45227,1.79752,2.09106,2.3194,2.47551,2.44553,2.27374,2.03742,1.73626,1.38234,0.992008,0.585817,0.337857,0.631686,1.02965,1.41466,1.76462,2.06233,2.29603,2.45736,2.47833,2.25625,2.01089,1.70513,1.34717,0.953644,0.545411,0.295917,0.588043,0.989157,1.3777,1.73193,2.03434,2.27343,2.46729,2.5471,2.27971,1.99127,1.67422,1.31214,0.915353,0.505026,0.253978,0.545449,0.949309,1.34149,1.69946,2.00728,2.27235,2.51719,2.64651,2.33835,2.0095,1.65682,1.27819,0.877139,0.465805,0.212038,0.502875,0.909538,1.30543,1.66773,2.00082,2.30983,2.59967,2.77135,2.42663,2.05989,1.67535,1.2711,0.853514,0.437294,0.170098,0.460663,0.869847,1.27422,1.66338,2.03308,2.38138,2.70958,2.91668,2.53927,2.1374,1.72101,1.28686,0.848286,0.418261,0.128158,0.418934,0.839808,1.26818,1.68909,2.09372,2.47738,2.84398,3.07789,2.67132,2.23594,1.78662,1.32289,0.857643,0.405833,0.0862187,0.383985,0.828699,1.28339,1.73729,2.17622,2.59677,2.99637,3.25749,2.8183,2.35198,1.86809,1.37212,0.877036,0.398247,0.044279,0.357231,0.830276,1.31592,1.80352,2.27594,2.73372,3.16217
94,2.68819,2.55833,2.35392,2.08156,1.7517,1.37804,0.976665,0.57754,0.989146,1.39049,1.76412,2.09393,2.36623,2.57057,2.70036,2.6699,2.53521,2.32614,2.0495,1.71597,1.33945,0.936209,0.536287,0.938943,1.34151,1.71769,2.05103,2.32745,2.53638,2.67097,2.65191,2.51236,2.29858,2.01761,1.68034,1.30091,0.895768,0.495034,0.897859,1.30252,1.68169,2.01883,2.29966,2.5133,2.65271,2.63422,2.48978,2.27125,1.98589,1.64483,1.26242,0.855341,0.453781,0.85713,1.26381,1.64606,1.98696,2.27215,2.49057,2.63494,2.61684,2.46749,2.24417,1.95436,1.60944,1.224,0.81493,0.412529,0.816566,1.22531,1.61055,1.95527,2.24502,2.46827,2.61756,2.59978,2.44549,2.21733,1.92301,1.57416,1.18563,0.774535,0.371276,0.776019,1.18686,1.57516,1.92392,2.21818,2.44627,2.60049,2.58304,2.42379,2.19075,1.89187,1.53902,1.14733,0.734157,0.330023,0.735566,1.14848,1.53998,1.89277,2.19159,2.42457,2.58375,2.56821,2.4024,2.16443,1.86092,1.50401,1.1091,0.693797,0.28877,0.695167,1.11017,1.50496,1.86182,2.16527,2.40317,2.56778,2.59528,2.38132,2.13839,1.83018,1.46913,1.07093,0.653456,0.247517,0.654787,1.07193,1.47009,1.83108,2.13922,2.38209,2.59371,2.65878,2.39624,2.11262,1.79967,1.43441,1.03284,0.613134,0.206264,0.614426,1.03384,1.43536,1.80056,2.11345,2.39473,2.65608,2.75331,2.44953,2.12476,1.77586,1.39983,0.994823,0.572833,0.165011,0.574086,0.995818,1.40078,1.77561,2.12331,2.44689,2.74948,2.8736,2.53282,2.16967,1.78482,1.38018,0.961105,0.53331,0.123759,0.533769,0.960962,1.3791,1.78344,2.1671,2.52906,2.86864,3.01462,2.64077,2.24168,1.82149,1.38952,0.945532,0.50324,0.0825057,0.502152,0.944263,1.38707,1.8188,2.238,2.6359,3.00855,3.17654,2.76838,2.33572,1.88176,1.41768,0.947067,0.481293,0.0412529,0.478772,0.94355,1.41412,1.87701,2.33092,2.7624,3.1705,3.35437,2.91132,2.4471,1.95807,1.46097,0.959596,0.466011,0,0.461776,0.954977,1.45631,1.95297,2.4412,2.90536,3.34722
95,2.68819,2.55833,2.35392,2.08156,1.7517,1.37804,0.976665,0.57754,0.989146,1.39049,1.76412,2.09393,2.36623,2.57057,2.70036,2.6699,2.53521,2.32614,2.0495,1.71597,1.33945,0.936209,0.536287,0.938943,1.34151,1.71769,2.05103,2.32745,2.53638,2.67097,2.65191,2.51236,2.29858,2.01761,1.68034,1.30091,0.895768,0.495034,0.897859,1.30252,1.68169,2.01883,2.29966,2.5133,2.65271,2.63422,2.48978,2.27125,1.98589,1.64483,1.26242,0.855341,0.453781,0.85713,1.26381,1.64606,1.98696,2.27215,2.49057,2.63494,2.61684,2.46749,2.24417,1.95436,1.60944,1.224,0.81493,0.412529,0.816566,1.22531,1.61055,1.95527,2.24502,2.46827,2.61756,2.59978,2.44549,2.21733,1.92301,1.57416,1.18563,0.774535,0.371276,0.776019,1.18686,1.57516,1.92392,2.21818,2.44627,2.60049,2.58304,2.42379,2.19075,1.89187,1.53902,1.14733,0.734157,0.330023,0.735566,1.14848,1.53998,1.89277,2.19159,2.42457,2.58375,2.56821,2.4024,2.16443,1.86092,1.50401,1.1091,0.693797,0.28877,0.695167,1.11017,1.50496,1.86182,2.16527,2.40317,2.56778,2.59528,2.38132,2.13839,1.83018,1.46913,1.07093,0.653455,0.247517,0.654787,1.07193,1.47009,1.83108,2.13922,2.38209,2.59371,2.65878,2.39624,2.11262,1.79967,1.43441,1.03284,0.613134,0.206264,0.614426,1.03384,1.43536,1.80056,2.11345,2.39473,2.65608,2.75331,2.44953,2.12476,1.77586,1.39983,0.994823,0.572833,0.165011,0.574086,0.995818,1.40078,1.77561,2.12331,2.44689,2.74948,2.8736,2.53282,2.16967,1.78482,1.38018,0.961105,0.533309,0.123759,0.533769,0.960962,1.3791,1.78344,2.1671,2.52906,2.86864,3.01462,2.64077,2.24168,1.82149,1.38952,0.945531,0.50324,0.0825057,0.502152,0.944263,1.38707,1.8188,2.238,2.6359,3.00855,3.17654,2.76838,2.33572,1.88176,1.41768,0.947067,0.481293,0.0412529,0.478772,0.94355,1.41412,1.87701,2.33092,2.7624,3.1705,3.35437,2.91132,2.4471,1.95807,1.46097,0.959597,0.466011,0,0.461776,0.954977,1.45631,1.95297,2.4412,2.90536,3.34722
96,2.68837,2.55851,2.3541,2.08174,1.75188,1.37822,0.976844,0.577529,0.989135,1.39048,1.76411,2.09392,2.36622,2.57057,2.70035,2.67008,2.53539,2.32632,2.04968,1.71615,1.33963,0.936389,0.536277,0.93906,1.34165,1.71784,2.05117,2.3276,2.53654,2.67112,2.65208,2.51254,2.29876,2.01779,1.68052,1.30109,0.895947,0.495025,0.897995,1.30267,1.68185,2.01899,2.29982,2.51346,2.65287,2.6344,2.48996,2.27143,1.98607,1.64501,1.2626,0.855521,0.453772,0.857275,1.26396,1.64622,1.98712,2.2723,2.49074,2.63511,2.61702,2.46767,2.24435,1.95454,1.60962,1.22418,0.815109,0.41252,0.816712,1.22546,1.61071,1.95544,2.24519,2.46844,2.61772,2.59996,2.44567,2.21751,1.92319,1.57434,1.18581,0.774714,0.371268,0.776164,1.18702,1.57532,1.92409,2.21834,2.44644,2.60066,2.58322,2.42397,2.19093,1.89204,1.5392,1.14751,0.734336,0.330016,0.735721,1.14864,1.54014,1.89294,2.19176,2.42473,2.58392,2.56838,2.40258,2.16461,1.8611,1.50419,1.10928,0.693976,0.288764,0.695321,1.11033,1.50513,1.86199,2.16544,2.40334,2.56795,2.59544,2.3815,2.13857,1.83036,1.46931,1.07111,0.653635,0.247512,0.654941,1.07209,1.47025,1.83125,2.13939,2.38225,2.59389,2.65894,2.3964,2.1128,1.79985,1.43459,1.03302,0.613313,0.20626,0.61458,1.034,1.43552,1.80073,2.11362,2.39492,2.65627,2.75346,2.44968,2.12492,1.77603,1.40001,0.995002,0.573013,0.165008,0.574241,0.995982,1.40094,1.77579,2.1235,2.44709,2.74968,2.87373,2.53297,2.16982,1.78498,1.38034,0.961276,0.53348,0.123756,0.533923,0.961134,1.37928,1.78362,2.16729,2.52927,2.86885,3.01475,2.64091,2.24183,1.82164,1.38967,0.945693,0.503401,0.0825041,0.502324,0.944444,1.38726,1.81899,2.2382,2.63611,3.00877,3.17667,2.76851,2.33585,1.88189,1.41782,0.947212,0.481438,0.041252,0.478952,0.943748,1.41432,1.87722,2.33113,2.76262,3.17072,3.35449,2.91145,2.44723,1.9582,1.46111,0.959733,0.466147,0,0.461964,0.955184,1.45651,1.95318,2.44142,2.90558,3.34745
97,2.58803,2.45795,2.25341,1.98103,1.65125,1.27779,0.879849,0.6062,1.01728,1.41805,1.79106,2.12026,2.39197,2.59577,2.72508,2.56834,2.43357,2.22453,1.94806,1.61482,1.23872,0.839153,0.5644,0.927201,1.30493,1.66982,1.99592,2.26731,2.47246,2.60386,2.54896,2.40946,2.19588,1.91526,1.5785,1.19971,0.798471,0.5226,0.861445,1.24814,1.61894,1.95055,2.22743,2.43776,2.57493,2.52988,2.38562,2.16746,1.88264,1.54229,1.16076,0.757804,0.4808,0.809809,1.20148,1.57625,1.91216,2.19406,2.4093,2.55162,2.51111,2.36207,2.13928,1.8502,1.5062,1.12186,0.717153,0.439,0.76244,1.1579,1.53618,1.87664,2.16281,2.38339,2.5302,2.49266,2.33882,2.11135,1.81795,1.47023,1.08302,0.676518,0.3972,0.717305,1.11597,1.49792,1.84209,2.13296,2.35785,2.51015,2.47453,2.31586,2.08367,1.78589,1.43438,1.04425,0.6359,0.3554,0.67346,1.07457,1.45981,1.80849,2.10336,2.33391,2.49092,2.46415,2.29321,2.05626,1.75404,1.39868,1.00554,0.595301,0.3136,0.630345,1.03432,1.42293,1.77508,2.07515,2.31031,2.47201,2.49558,2.27399,2.02912,1.7224,1.36311,0.966901,0.55472,0.2718,0.587597,0.994127,1.38618,1.74237,2.0472,2.28702,2.4842,2.56338,2.29615,2.00789,1.69098,1.32768,0.928337,0.514159,0.23,0.545343,0.954097,1.34958,1.7103,2.01954,2.28781,2.53856,2.66214,2.35386,2.02489,1.67209,1.29241,0.889851,0.47362,0.1882,0.503433,0.914813,1.3132,1.67845,2.01584,2.32992,2.62438,2.7866,2.44151,2.07437,1.68832,1.28368,0.863367,0.442374,0.1464,0.461544,0.875609,1.28452,1.67843,2.05191,2.40472,2.73597,2.93175,2.55375,2.15088,1.7331,1.298,0.856836,0.421062,0.1046,0.420719,0.849129,1.28122,1.70644,2.11516,2.50418,2.87289,3.09294,2.6856,2.24935,1.79802,1.33213,0.863687,0.406712,0.0628,0.389126,0.840505,1.29981,1.75713,2.20097,2.62464,3.02851,3.27378,2.83251,2.36512,1.87894,1.38055,0.881923,0.397291,0.021,0.364778,0.844173,1.33509,1.826,2.30413,2.76476,3.19767
98,2.68813,2.55827,2.35387,2.08151,1.75164,1.37798,0.976607,0.577544,0.98915,1.3905,1.76412,2.09393,2.36623,2.57058,2.70036,2.66984,2.53515,2.32608,2.04944,1.71591,1.33939,0.936152,0.536291,0.938905,1.34147,1.71765,2.05098,2.32741,2.53633,2.67091,2.65185,2.5123,2.29852,2.01755,1.68029,1.30085,0.895711,0.495037,0.897815,1.30247,1.68164,2.01878,2.29961,2.51325,2.65266,2.63416,2.48972,2.2712,1.98584,1.64477,1.26237,0.855284,0.453784,0.857083,1.26376,1.64601,1.98691,2.2721,2.49051,2.63488,2.61678,2.46743,2.24411,1.9543,1.60938,1.22394,0.814873,0.412531,0.81652,1.22526,1.6105,1.95522,2.24497,2.46822,2.6175,2.59972,2.44543,2.21727,1.92296,1.57411,1.18558,0.774478,0.371278,0.775973,1.18681,1.57511,1.92387,2.21812,2.44622,2.60044,2.58298,2.42373,2.19069,1.89181,1.53896,1.14727,0.7341,0.330025,0.735517,1.14843,1.53992,1.89272,2.19154,2.42451,2.58369,2.56816,2.40234,2.16438,1.86086,1.50395,1.10904,0.69374,0.288772,0.695118,1.11012,1.50491,1.86177,2.16522,2.40311,2.56772,2.59523,2.38126,2.13833,1.83013,1.46908,1.07087,0.653398,0.247519,0.654737,1.07188,1.47003,1.83103,2.13917,2.38203,2.59365,2.65874,2.39619,2.11257,1.79961,1.43435,1.03278,0.613077,0.206266,0.614377,1.03378,1.4353,1.80051,2.1134,2.39467,2.65602,2.75327,2.44948,2.12471,1.77581,1.39977,0.994766,0.572776,0.165012,0.574037,0.995765,1.40072,1.77556,2.12326,2.44683,2.74941,2.87355,2.53278,2.16962,1.78476,1.38013,0.961051,0.533255,0.123759,0.533719,0.960906,1.37905,1.78338,2.16704,2.529,2.86857,3.01458,2.64073,2.24164,1.82145,1.38947,0.94548,0.503188,0.0825062,0.502097,0.944205,1.38701,1.81874,2.23793,2.63583,3.00848,3.1765,2.76834,2.33567,1.88171,1.41763,0.947021,0.481247,0.0412531,0.478715,0.943487,1.41405,1.87695,2.33085,2.76233,3.17043,3.35433,2.91128,2.44706,1.95803,1.46092,0.959553,0.465967,0,0.461716,0.954911,1.45624,1.95291,2.44113,2.90529,3.34715
99,2.56291,2.43354,2.23028,1.95969,1.63218,1.26243,0.869225,0.631489,1.03947,1.43723,1.80749,2.13427,2.40401,2.60634,2.73474,2.54367,2.40957,2.20175,1.92702,1.59598,1.22352,0.828636,0.589533,0.949175,1.3147,1.6722,1.99352,2.26116,2.46353,2.59304,2.52473,2.38586,2.17345,1.89451,1.55988,1.18465,0.788061,0.547577,0.873909,1.25066,1.61558,1.94293,2.21676,2.42496,2.5604,2.5061,2.36243,2.14538,1.86218,1.52389,1.14585,0.747501,0.505621,0.817641,1.20078,1.57057,1.90284,2.18139,2.39516,2.53571,2.48777,2.33928,2.11755,1.83003,1.48803,1.1071,0.706956,0.463665,0.767691,1.15529,1.52929,1.86587,2.14961,2.36789,2.51396,2.46977,2.31643,2.08997,1.79807,1.45228,1.06841,0.666428,0.421709,0.720703,1.11226,1.48957,1.83087,2.11906,2.34274,2.49329,2.45208,2.29388,2.06265,1.76631,1.41667,1.02979,0.625917,0.379753,0.675561,1.07038,1.45158,1.79654,2.0898,2.31789,2.47381,2.44376,2.27163,2.03559,1.73475,1.38118,0.991229,0.585424,0.337797,0.631519,1.02914,1.4138,1.76342,2.06081,2.29424,2.45534,2.47694,2.25446,2.00881,1.7034,1.34584,0.952742,0.54495,0.295841,0.587829,0.988547,1.37669,1.73051,2.03259,2.27135,2.46562,2.54619,2.27835,1.98955,1.67228,1.31065,0.914329,0.504497,0.253885,0.545165,0.948576,1.3403,1.69782,2.00526,2.27069,2.51664,2.64616,2.33751,2.00823,1.65525,1.27699,0.875993,0.465366,0.211929,0.502521,0.908681,1.30407,1.6659,1.99925,2.30935,2.59969,2.77164,2.42637,2.05914,1.67475,1.27023,0.852912,0.437101,0.169973,0.460262,0.868867,1.27321,1.6626,2.03269,2.38149,2.7096,2.91764,2.53964,2.13777,1.72088,1.28677,0.847932,0.41818,0.128017,0.418463,0.839123,1.26756,1.68881,2.09391,2.47813,2.84471,3.07957,2.67236,2.23643,1.78699,1.32317,0.857814,0.405982,0.086061,0.383864,0.828655,1.28322,1.73753,2.17702,2.59759,2.99784,3.25931,2.82002,2.35301,1.86897,1.37279,0.877465,0.398508,0.044105,0.357264,0.830532,1.31619,1.80431,2.27737,2.73527,3.16441
100,2.68806,2.55821,2.3538,2.08144,1.75158,1.37791,0.976542,0.577561,0.989166,1.39051,1.76413,2.09394,2.36624,2.57059,2.70037,2.66977,2.53509,2.32602,2.04938,1.71585,1.33932,0.936087,0.536307,0.938873,1.34143,1.7176,2.05093,2.32736,2.53628,2.67086,2.65178,2.51223,2.29846,2.01749,1.68022,1.30078,0.895646,0.495052,0.897776,1.30243,1.68159,2.01873,2.29956,2.5132,2.6526,2.6341,2.48966,2.27113,1.98577,1.64471,1.2623,0.855219,0.453798,0.857041,1.26371,1.64596,1.98686,2.27205,2.49046,2.63483,2.61672,2.46737,2.24405,1.95424,1.60931,1.22388,0.814808,0.412544,0.816477,1.22521,1.61045,1.95517,2.24491,2.46816,2.61745,2.59966,2.44537,2.21721,1.92289,1.57404,1.18551,0.774413,0.371289,0.77593,1.18677,1.57506,1.92382,2.21807,2.44616,2.60038,2.58292,2.42367,2.19063,1.89174,1.53889,1.14721,0.734035,0.330035,0.735471,1.14839,1.53987,1.89266,2.19149,2.42446,2.58364,2.5681,2.40227,2.16431,1.8608,1.50388,1.10897,0.693675,0.288781,0.695072,1.11007,1.50486,1.86171,2.16516,2.40306,2.56766,2.59517,2.3812,2.13826,1.83006,1.46901,1.07081,0.653334,0.247526,0.654691,1.07183,1.46998,1.83098,2.13911,2.38198,2.59359,2.65868,2.39613,2.1125,1.79954,1.43428,1.03272,0.613012,0.206272,0.614331,1.03373,1.43525,1.80046,2.11335,2.39461,2.65595,2.75321,2.44943,2.12465,1.77574,1.39971,0.994701,0.572712,0.165017,0.573991,0.995715,1.40067,1.7755,2.1232,2.44677,2.74935,2.8735,2.53272,2.16956,1.7847,1.38007,0.960988,0.533193,0.123763,0.533673,0.960854,1.37899,1.78332,2.16698,2.52893,2.8685,3.01453,2.64068,2.24158,1.82139,1.38941,0.94542,0.503128,0.0825087,0.502046,0.94415,1.38695,1.81868,2.23787,2.63576,3.00841,3.17645,2.76829,2.33562,1.88166,1.41758,0.946966,0.481193,0.0412544,0.478661,0.943426,1.41399,1.87688,2.33079,2.76226,3.17036,3.35428,2.91123,2.44701,1.95798,1.46087,0.9595,0.465915,0,0.461659,0.954848,1.45618,1.95284,2.44106,2.90522,3.34707
101,2.68837,2.55851,2.35411,2.08175,1.75188,1.37822,0.976847,0.577542,0.989148,1.39049,1.76412,2.09393,2.36623,2.57057,2.70036,2.67008,2.53539,2.32632,2.04968,1.71615,1.33963,0.936392,0.536289,0.939073,1.34166,1.71785,2.05118,2.32761,2.53655,2.67113,2.65209,2.51254,2.29876,2.01779,1.68053,1.30109,0.895951,0.495036,0.898007,1.30268,1.68186,2.019,2.29983,2.51347,2.65287,2.6344,2.48996,2.27144,1.98608,1.64501,1.26261,0.855524,0.453783,0.857287,1.26398,1.64623,1.98713,2.27231,2.49074,2.63511,2.61702,2.46767,2.24435,1.95454,1.60962,1.22418,0.815113,0.41253,0.816724,1.22547,1.61072,1.95545,2.2452,2.46845,2.61773,2.59996,2.44567,2.21751,1.9232,1.57435,1.18582,0.774718,0.371277,0.776177,1.18703,1.57533,1.9241,2.21835,2.44645,2.60067,2.58322,2.42397,2.19093,1.89205,1.5392,1.14751,0.73434,0.330024,0.735733,1.14865,1.54015,1.89295,2.19177,2.42474,2.58392,2.56839,2.40258,2.16461,1.8611,1.50419,1.10928,0.693979,0.288771,0.695334,1.11034,1.50514,1.862,2.16545,2.40334,2.56796,2.59544,2.3815,2.13857,1.83037,1.46932,1.07111,0.653638,0.247518,0.654954,1.07211,1.47026,1.83126,2.1394,2.38226,2.5939,2.65894,2.39641,2.1128,1.79985,1.43459,1.03302,0.613317,0.206265,0.614593,1.03401,1.43553,1.80074,2.11363,2.39493,2.65628,2.75346,2.44969,2.12492,1.77603,1.40001,0.995005,0.573016,0.165012,0.574253,0.995994,1.40095,1.7758,2.12351,2.4471,2.74969,2.87373,2.53297,2.16982,1.78498,1.38034,0.961278,0.533483,0.123759,0.533936,0.961147,1.37929,1.78363,2.1673,2.52928,2.86886,3.01475,2.64091,2.24183,1.82164,1.38968,0.945695,0.503404,0.0825059,0.502337,0.944458,1.38728,1.819,2.23821,2.63612,3.00878,3.17667,2.76851,2.33585,1.88189,1.41782,0.947213,0.481439,0.041253,0.478967,0.943763,1.41433,1.87723,2.33114,2.76263,3.17073,3.35449,2.91144,2.44722,1.9582,1.4611,0.959733,0.466147,0,0.461979,0.9552,1.45653,1.9532,2.44143,2.90559,3.34746
102,2.68837,2.55851,2.35411,2.08175,1.75188,1.37822,0.976847,0.577542,0.989148,1.39049,1.76412,2.09393,2.36623,2.57057,2.70036,2.67008,2.53539,2.32632,2.04968,1.71615,1.33963,0.936392,0.536289,0.939073,1.34166,1.71785,2.05118,2.32761,2.53655,2.67113,2.65209,2.51254,2.29876,2.01779,1.68053,1.30109,0.895951,0.495036,0.898007,1.30268,1.68186,2.019,2.29983,2.51347,2.65287,2.6344,2.48996,2.27144,1.98608,1.64501,1.26261,0.855524,0.453783,0.857287,1.26398,1.64623,1.98713,2.27231,2.49074,2.63511,2.61702,2.46767,2.24435,1.95454,1.60962,1.22418,0.815113,0.41253,0.816724,1.22547,1.61072,1.95545,2.2452,2.46845,2.61773,2.59996,2.44567,2.21751,1.9232,1.57435,1.18582,0.774718,0.371277,0.776177,1.18703,1.57533,1.9241,2.21835,2.44645,2.60067,2.58322,2.42397,2.19093,1.89205,1.5392,1.14751,0.73434,0.330024,0.735733,1.14865,1.54015,1.89295,2.19177,2.42474,2.58392,2.56839,2.40258,2.16461,1.8611,1.50419,1.10928,0.693979,0.288771,0.695334,1.11034,1.50514,1.862,2.16545,2.40334,2.56796,2.59544,2.3815,2.13857,1.83037,1.46932,1.07111,0.653638,0.247518,0.654954,1.07211,1.47026,1.83126,2.1394,2.38226,2.5939,2.65894,2.39641,2.1128,1.79985,1.43459,1.03302,0.613317,0.206265,0.614593,1.03401,1.43553,1.80074,2.11363,2.39493,2.65628,2.75346,2.44969,2.12492,1.77603,1.40001,0.995005,0.573016,0.165012,0.574253,0.995994,1.40095,1.7758,2.12351,2.4471,2.74969,2.87373,2.53297,2.16982,1.78498,1.38034,0.961278,0.533483,0.123759,0.533936,0.961147,1.37929,1.78363,2.1673,2.52928,2.86886,3.01475,2.64091,2.24183,1.82164,1.38968,0.945695,0.503404,0.0825059,0.502337,0.944458,1.38728,1.819,2.23821,2.63612,3.00878,3.17667,2.76851,2.33585,1.88189,1.41782,0.947213,0.481439,0.041253,0.478967,0.943763,1.41433,1.87723,2.33114,2.76263,3.17073,3.35449,2.91144,2.44722,1.9582,1.4611,0.959733,0.466147,0,0.461979,0.9552,1.45653,1.9532,2.44143,2.90559,3.34746
103,2.68837,2.55851,2.3541,2.08174,1.75188,1.37822,0.976844,0.577528,0.989134,1.39048,1.76411,2.09392,2.36622,2.57057,2.70035,2.67008,2.53539,2.32632,2.04968,1.71615,1.33963,0.936389,0.536276,0.93906,1.34165,1.71784,2.05117,2.3276,2.53654,2.67112,2.65208,2.51254,2.29876,2.01779,1.68052,1.30109,0.895947,0.495024,0.897994,1.30267,1.68184,2.01899,2.29982,2.51346,2.65287,2.6344,2.48996,2.27143,1.98607,1.64501,1.2626,0.855521,0.453772,0.857274,1.26396,1.64622,1.98712,2.2723,2.49074,2.63511,2.61702,2.46767,2.24435,1.95454,1.60962,1.22418,0.815109,0.41252,0.816711,1.22546,1.61071,1.95544,2.24519,2.46844,2.61772,2.59996,2.44567,2.21751,1.92319,1.57434,1.18581,0.774714,0.371268,0.776164,1.18702,1.57532,1.92409,2.21834,2.44644,2.60066,2.58322,2.42397,2.19093,1.89204,1.5392,1.14751,0.734336,0.330016,0.73572,1.14864,1.54014,1.89293,2.19176,2.42473,2.58392,2.56838,2.40258,2.16461,1.8611,1.50419,1.10928,0.693976,0.288764,0.695321,1.11033,1.50513,1.86198,2.16544,2.40334,2.56795,2.59544,2.3815,2.13857,1.83036,1.46931,1.07111,0.653635,0.247512,0.65494,1.07209,1.47025,1.83125,2.13939,2.38225,2.59389,2.65894,2.3964,2.1128,1.79985,1.43459,1.03302,0.613313,0.20626,0.61458,1.034,1.43552,1.80073,2.11362,2.39492,2.65627,2.75346,2.44968,2.12492,1.77603,1.40001,0.995002,0.573013,0.165008,0.57424,0.995981,1.40094,1.77579,2.1235,2.44709,2.74968,2.87373,2.53297,2.16982,1.78498,1.38034,0.961276,0.53348,0.123756,0.533922,0.961134,1.37928,1.78362,2.16729,2.52926,2.86885,3.01475,2.64091,2.24183,1.82164,1.38967,0.945694,0.503402,0.0825039,0.502323,0.944443,1.38726,1.81899,2.2382,2.63611,3.00877,3.17667,2.76851,2.33585,1.88189,1.41782,0.947213,0.481438,0.041252,0.478951,0.943747,1.41432,1.87722,2.33113,2.76261,3.17072,3.35449,2.91145,2.44723,1.9582,1.46111,0.959734,0.466147,0,0.461963,0.955183,1.45651,1.95318,2.44142,2.90558,3.34745
