t_idx,obstacle,path,alignment,goal,center
743,0,0,0,0.53205,0.508254
744,0,0,0,0.52398,0.502076
745,0,0,0,0.517032,0.496515
746,0,0,0,0.582844,0.544179
747,0,0,0,0.575124,0.539593
748,0,0,0,0.60778,0.564498
749,0,0,0,0.617102,0.573444
750,0,0,0,0.646591,0.597519
751,0,0,0,0,0
752,0,0,0,0,0
753,0,0,0,0,0.00365053
754,0,0,0,0,0.000112631
755,0,0,0,0,0
756,0,0,0,0,0
757,0,0,0,0,0
758,0,0,0,0,0
759,0,0,0,0.00304225,0
760,0,0,0,0.00533701,0
761,0.0877193,0,0,0.0868608,0.0615692
762,0,0,0,0.0975604,0.0780735
763,0.0810811,0,0,0.0304474,0.0139523
764,0.0877193,0,0,0,0
765,0.181818,0,0,0.0238455,0.0052062
766,0.12,0,0,0.06091,0.0398054
767,0.387097,0,0,0.113507,0.10267
768,0.451613,0,0,0.0585493,0.0392326
769,0,0,0,1,0.945058
770,0,0,0,1,0.989203
771,0,0,0,1,0.954495
772,0,0,0,1,0.943994
773,0,0,0,1,0.927795
774,0,0,0,1,0.906928
775,0,0,0,0,0
776,0,0,0,0,0
777,0,0,0,0,0
778,0,0,0,0,0
779,0,0,0,0,0
780,0,0,0,1,1
781,0,0,0,1,1
782,0,0,0,1,1
783,0,0,0,1,1
784,0,0,0,1,0.888301
785,0,0,0,1,0.948573
786,0,0,0,1,1
787,0,0,0,1,1
788,0.0188679,0,0,0,0
789,0.0188679,0,0,0,0
790,0,0,0,0,0
791,0,0,0,0,0
792,0,0,0,0,0
793,0,0,0,0,0
794,0,0,0,0,0
795,0,0,0,0,0
796,0,0,0,0,0
797,0,0,0,0,0
798,0,0,0,0,0
799,0,0,0,0,0
800,0,0,0,1,0.931775
801,0,0,0,1,0.919457
802,0,0,0,0.719862,0.624857
803,0,0,0,0.66796,0.578457
804,0,0,0,0.578308,0.502639
805,0,0,0,0.544623,0.467024
806,0,0,0,0.511676,0.55862
807,0,0,0,0.50623,0.427091
808,0,0,0,0.521655,0.445685
809,0,0,0,0.546258,0.471173
810,0.0576923,0,0,0.573899,0.626696
811,0,0,0,0,0
812,0,0,0,0,0
813,0,0,0,0,0
814,0,0,0,0,0
815,0,0,0,0,0
816,0,0,0,0,0
817,0,0,0,0,0
818,0,0,0,0,0
819,0,0,0,0,0
820,0,0,0,0,0
821,0,0,0,0,0
822,0,0,0,0,0
823,0,0,0,0.471885,0.411708
824,0,0,0,0.489569,0.433313
825,0,0,0,0.473907,0.417138
826,0,0,0,0.447765,0.387816
827,0,0,0,0.273526,0.17219
828,0,0,0,0.250703,0.149333
829,0,0,0,0.257826,0.155959
830,0,0,0,0.261589,0.159876
831,0,0,0,0.267017,0.16614
832,0,0,0,0.254049,0.15401
833,0,0,0,0.243413,0.143883
834,0,0,0,0.452139,0.50405
835,0.075,0,0,0.379689,0.395586
836,0,0,0,0.21553,0.121223
837,0,0,0,0.202428,0.126756
838,0,0,0,0.073505,0.0521798
839,0,0,0,0.0166556,0
840,0,0,0,0,0.016479
841,0,0,0,0.012506,0
842,0,0,0,0.0695294,0.0225373
843,0,0,0,0.0748507,0.0259649
844,0.473684,0,0,0.731107,0.430754
845,0.45,0,0,0.716541,0.562472
846,0,0,0,0.673477,0.386398
847,0,0,0,0.747587,0.450305
848,0,0,0,0.767709,0.47833
849,0,0,0,0.746397,0.499254
850,0,0,0,0.761538,0.466658
851,0,0,0,0.784089,0.52061
852,0,0,0,0.785667,0.59103
853,0,0,0,0.78401,0.544485
854,0.030303,0,0,0.786786,0.56089
855,0.0588235,0,0,0.788658,0.574235
856,0.030303,0,0,0.788764,0.573714
857,0.030303,0,0,0.784347,0.514726
858,0,0,0,0.785742,0.553052
859,0,0,0,0.787293,0.564099
860,0.030303,0,0,0.784725,0.515947
861,0.030303,0,0,0.784759,0.519703
862,0.030303,0,0,0.789907,0.57672
863,0,0,0,0.784662,0.511193
864,0,0,0,0.859182,0.502211
865,0.030303,0,0,0.861515,0.498225
866,0,0,0,1,0.566599
867,0,0,0,0.780432,0.646258
868,0,0,0,0.798957,0.694041
869,0,0,0,0.807867,0.720236
870,0,0,0,0.786695,0.674147
871,0,0,0,0.756718,0.603616
872,0,0,0,1,0.555161
873,0,0,0,1,0.557048
874,0,0,0,1,0.542809
875,0,0,0,0.822263,0.898385
876,0,0,0,0.827,0.900185
877,0,0,0,0.813758,0.892
878,0,0,0,0.788434,0.527893
879,0,0,0,0.860594,0.511541
880,0,0,0,0.856194,0.524607
881,0,0,0,0,0
882,0,0,0,0,0
883,0,0,0,0,0
884,0,0,0,0,0
885,0,0,0,0,0
886,0,0,0,0,0
887,0,0,0,0,0
888,0,0,0,0,0
889,0,0,0,1,0.565627
890,0,0,0,1,0.569275
891,0,0,0,1,0.563835
892,0,0,0,1,0.56936
893,0,0,0,1,0.568091
894,0,0,0,0.278745,0.295485
895,0,0,0,0.298027,0.323645
896,0,0,0,0.257,0.271202
897,0,0,0,0,0
898,0,0,0,0,0
899,0,0,0,0,0
900,0,0,0,0,0
901,0,0,0,0,0
902,0,0,0,0,0
903,0,0,0,0,0
904,0,0,0,0,0
905,0,0,0,0,0
906,0,0,0,0,0
907,0,0,0,0,0
908,0,0.00171211,0.169192,0.452094,0.583064
909,0,0.001271,0.159919,0.45316,0.583175
910,0,0.00194588,0.171021,0.394913,0.522058
911,0,0.00583939,0.181775,0.317745,0.430377
912,0,0.0131038,0.204555,0.218258,0.306126
913,0,0.00405506,0.170637,0.3187,0.433255
914,0,0.015225,0.195329,0.210244,0.295918
915,0,0.0187793,0.191347,0.203789,0.286867
916,0,0.010103,0.175652,0.214539,0.301723
917,0,0.0132154,0.182417,0.206972,0.292542
918,0,0.0171628,0.194118,0.112534,0.164356
919,0,0.033836,0.203963,0,0
920,0,0.0219328,0.199626,0,0
921,0,0.0190198,0.196195,0,0
922,0,0.0294069,0.194397,0,0
923,0,0.0395446,0.201338,0,0
924,0,0.0256584,0.121421,0.100857,0.138715
925,0,0.00924281,0.0890275,0.206216,0.27204
926,0,0.00757371,0.0795466,0.330669,0.414793
927,0,0.00508323,0.0633979,0.390659,0.471024
928,0,0.0119171,0.0599906,0.431792,0.484685
929,0,0.012976,0.0530158,0.438355,0.505382
930,0,0.00986467,0.0491672,0.45206,0.536753
931,0,0.00795853,0.0466843,0.468817,0.549321
932,0,0.0207269,0.0600945,0.396195,0.462352
933,0,0.0180613,0.054367,0.414653,0.481487
934,0,0.0236807,0.0576497,0.389443,0.443071
935,0,0.0112141,0.0395882,0.469684,0.536663
936,0,0.00885219,0.0406669,0.467865,0.553663
937,0,0.0184617,0.0503961,0.41414,0.502681
938,0,0.0131396,0.0404871,0.44589,0.562839
939,0,0.015134,0.041822,0.435708,0.553168
940,0,0.0180714,0.0437856,0.438751,0.532476
941,0,0.0192849,0.048426,0.415953,0.506061
942,0,0.0223359,0.0493469,0.405141,0.503192
943,0,0.024759,0.0515337,0.391879,0.493396
944,0,0.016103,0.0408616,0.432999,0.553769
945,0,0.0151516,0.0407956,0.433497,0.552087
946,0,0.0278291,0.0548617,0.372074,0.471849
947,0,0.0174723,0.031355,0.449182,0.596386
948,0,0,0,0.486014,0.635961
949,0,0,0,0.428686,0.550821
950,0,0,0,0.376689,0.467133
951,0,0,0,0.320578,0.384754
952,0,0,0,0.248984,0.284327
953,0,0,0,0.267521,0.302817
954,0,0,0,0.2989,0.352021
955,0,0,0,0.332477,0.401685
956,0,0,0,0.343028,0.413149
957,0,0,0,0.310177,0.362302
958,0,0,0,0.299564,0.333719
959,0,0,0,0.225208,0.261544
960,0,0,0,0.185046,0.205426
961,0,0,0,0.195247,0.221929
962,0,0,0,0.189027,0.20818
963,0,0,0,0.201485,0.226743
964,0,0,0,0.23813,0.278266
965,0,0,0,0.21996,0.25533
966,0,0,0,0.24545,0.284767
967,0,0,0,0.228354,0.267687
968,0,0,0,0.136414,0.162802
969,0,0,0,0.15264,0.176328
970,0,0,0,0.146879,0.170743
971,0,0,0,0.156515,0.180198
972,0,0,0,0.0896901,0.0955196
973,0,0,0,0.092001,0.0995276
974,0,0,0,0.118653,0.144504
975,0,0,0,0.118016,0.143288
976,0,0,0,0.153946,0.184972
977,0,0,0,0.113073,0.136821
978,0,0,0,0.0979636,0.112297
979,0,0,0,0.104292,0.122956
980,0,0,0,0.070354,0.0858588
981,0,0,0,0.0969181,0.103531
982,0,0,0,0.149454,0.188993
983,0,0,0,0.157754,0.186489
984,0,0,0,0.16902,0.198026
985,0,0,0,0.203594,0.228454
986,0,0,0,0.156899,0.196822
987,0,0,0,0.12264,0.154422
988,0,0,0,0.0933399,0.103132
989,0,0,0,0.0884006,0.101406
990,0,0,0,0.0902077,0.10221
991,0,0,0,0.126032,0.162738
992,0,0,0,0.156552,0.201696
993,0,0,0,0.134685,0.178062
994,0,0,0,0.0916022,0.101097
995,0,0,0,0.0886374,0.0991183
996,0,0,0,0.107467,0.101863
997,0,0,0,0.134968,0.152039
998,0,0,0,0.18887,0.204868
999,0,0,0,0.15562,0.19503
1000,0,0,0,0.135433,0.163636
1001,0,0,0,0.132437,0.148001
1002,0,0,0,0.149069,0.183978
1003,0,0,0,0.154885,0.177649
1004,0,0,0,0.141152,0.128986
1005,0,0,0,0.108086,0.101822
1006,0,0,0,0.133334,0.13453
1007,0,0,0,0.190306,0.200799
1008,0,0,0,0.169152,0.195544
1009,0,0,0,0.165406,0.191926
1010,0,0,0,0.15424,0.167562
1011,0,0,0,0.13983,0.146187
1012,0,0,0,0.147723,0.140615
1013,0,0,0,0.147531,0.144166
1014,0,0,0,0.149284,0.134633
1015,0,0,0,0.157012,0.157878
1016,0,0,0,0.170153,0.184061
1017,0,0,0,0.184772,0.19349
1018,0,0,0,0.117098,0.113241
1019,0,0,0,0.0846006,0.112307
1020,0,0,0,0.0619761,0.0812528
1021,0,0,0,0.0696108,0.0935108
1022,0,0,0,0.169173,0.162696
1023,0,0,0,0.169536,0.153019
1024,0,0,0,0.15777,0.139149
1025,0,0,0,0.16214,0.144434
1026,0,0,0,0.123883,0.121482
1027,0,0,0,0.0980458,0.131657
1028,0,0,0,0.0941934,0.14274
1029,0,0,0,0.0330839,0.0928722
1030,0,0,0,0.0367405,0.0958714
1031,0,0,0,0.00665816,0.108331
1032,0,0,0,0.0914762,0.12552
1033,0,0,0,0.10174,0.125669
1034,0,0,0,0.184381,0.17718
1035,0,0,0,0.152506,0.13573
1036,0,0,0,0.0814384,0.144763
1037,0,0,0,0.0433196,0.089677
1038,0,0,0,0,0.0715284
1039,0,0,0,0.0138173,0.139527
1040,0,0,0,0,0.106127
1041,0,0,0,0,0.100038
1042,0,0,0,0,0.0942019
1043,0,0,0,0,0.111178
1044,0,0,0,0.00483534,0.057513
1045,0,0,0,0.015462,0.0698293
1046,0,0,0,0.00359768,0.0663824
1047,0,0,0,0,0.0784371
1048,0,0,0,0,0.0767683
1049,0,0,0,0.0047923,0.06878
1050,0,0,0,0,0.0900618
1051,0,0,0,0,0.103109
1052,0,0,0,0,0.106481
1053,0,0,0,0,0.0963096
1054,0,0,0,0,0.10121
1055,0,0,0,0,0.0951911
1056,0,0,0,0,0.090342
1057,0,0,0,0,0.0698393
1058,0,0,0,0,0.0901644
1059,0,0,0,0,0.0845184
1060,0,0,0,0,0.0571032
1061,0,0,0,0,0.0739541
1062,0,0,0,0,0.0566309
1063,0,0,0,0,0.0614012
1064,0,0,0,0,0.0511284
1065,0,0,0,0.00422742,0.116509
1066,0,0,0,0,0.0629548
1067,0,0,0,0.00453871,0.114869
1068,0,0,0,0.00718665,0.120734
1069,0,0,0,0,0.0516228
1070,0,0,0,0,0.05255
1071,0,0,0,0,0.0560037
1072,0,0,0,0,0.0492506
1073,0,0,0,0,0.0495514
1074,0,0,0,0,0.0378095
1075,0,0,0,0,0.0480124
1076,0,0,0,0,0.0422747
1077,0,0,0,0,0.0477529
1078,0,0,0,0,0.0859983
1079,0,0,0,0,0.0401545
1080,0,0,0,0,0.0608933
1081,0,0,0,0,0.0598376
1082,0,0,0,0,0.0421744
1083,0,0,0,0,0.0426749
1084,0,0,0,0,0.0701708
1085,0,0,0,0,0.0369246
1086,0,0,0,0,0.0267457
1087,0,0,0,0,0.0334521
1088,0,0,0,0,0.0331155
1089,0,0,0,0,0.0271981
1090,0,0,0,0,0.0544336
1091,0,0,0,0,0.0255034
1092,0,0,0,0,0.0310582
1093,0,0,0,0,0.042244
1094,0,0,0,0,0.0208578
1095,0,0,0,0,0.0419209
1096,0,0,0,0,0.0145268
1097,0,0,0,0,0.0189099
1098,0,0,0,0,0.0209677
1099,0,0,0,0,0.0199805
1100,0,0,0,0,0.0178065
1101,0,0,0,0,0.0152491
1102,0,0,0,0,0.0167706
1103,0,0,0,0,0.0227033
1104,0,0,0,0,0.0206625
1105,0,0,0,0,0.0182634
1106,0,0,0,0,0.0114429
1107,0,0,0,0,0.00797657
1108,0,0,0,0,0.00154495
1109,0,0,0,0,0.00205909
1110,0,0,0,0,0.0165785
1111,0,0,0.0512128,0,0.005955
1112,0,0,0.0275179,0,0.00466157
1113,0,0,0.0145354,0,0.00039195
1114,0,0,0.0356994,0,0.00519979
1115,0,0,0.0134874,0,0.00630291
1116,0,0,0,0,0.00554269
1117,0,0,0,0,0.00627846
1118,0,0,0,0,0.0354872
1119,0,0,0.0662507,0,0.0201222
1120,0,0,0,0,0.0590196
1121,0,0,0.131264,0,0.0412597
1122,0,0,0.137902,0,0.048179
1123,0,0,0.0996331,0,0.0538858
1124,0,0,0.127661,0,0.0617773
1125,0,0,0.108366,0,0.0619076
1126,0,0,0.114261,0,0.0506548
1127,0,0,0.0966162,0,0.0555022
1128,0,0,0,0.00105604,0.0863569
1129,0,0,0.0446641,0,0.0676871
1130,0,0,0.183981,0,0.0180805
1131,0,0,0.207541,0,0.0176041
1132,0,0,0.20188,0,0.0135119
1133,0,0,0.281982,0,0.00512543
1134,0,0,0.245284,0,0.0165864
1135,0,0,0.293563,0,0.0134971
1136,0,0,0.328383,0,0.00355279
1137,0,0,0.330077,0,0.00523089
1138,0,0,0.325398,0,0.00837377
1139,0,0,0.265873,0,0.0158789
1140,0,0,0.25412,0,0.0179129
1141,0,0,0.314775,0,0.00440791
1142,0,0,0.341658,0,0.0180827
1143,0,0,0.294119,0,0.0239028
1144,0,0,0.280487,0,0.0386991
1145,0,0,0.304469,0,0.0312607
1146,0,0,0.298071,0,0.0366463
1147,0,0,0.307835,0,0.0456988
1148,0,0,0.357535,0,0.0499073
1149,0,0,0.306158,0,0.0565455
1150,0,0,0.343823,0,0.0473967
1151,0,0,0.351946,0,0.0436854
1152,0,0,0.307599,0,0.0431328
1153,0,0,0.332934,0,0.01744
1154,0,0,0.343548,0,0.0140565
1155,0,0,0.335168,0,0.0103588
1156,0,0,0.338967,0,0.0111187
1157,0,0,0.357615,0,0.0162521
1158,0,0,0.384402,0,0.0169385
1159,0,0,0.364009,0,0.0267984
1160,0,0,0.395367,0,0.0254533
1161,0,0,0.355881,0,0.0385021
1162,0,0,0.330855,0,0.0324875
1163,0,0,0.37963,0,0.0131704
1164,0,0,0.377202,0,0.0109564
1165,0,0,0.393247,0,0.021147
1166,0,0,0.417909,0,0.0133655
1167,0,0,0.429777,0,0.0148136
1168,0,0,0.412183,0,0.0128827
1169,0,0,0.429814,0,0.0116384
1170,0,0,0.429885,0,0.0107965
1171,0,0,0.450424,0,0.0158277
1172,0,0,0.467078,0,0.0208997
1173,0,0,0.458136,0,0.0204376
1174,0,0,0.462407,0,0.0167203
1175,0,0,0.478541,0,0.0236158
1176,0,0,0.469118,0,0.0120621
1177,0,0,0.456751,0,0.0122404
1178,0,0,0.476378,0,0.011228
1179,0,0,0.470081,0,0.0135846
1180,0,0,0.492987,0,0.0148082
1181,0,0,0.496275,0,0.0197655
1182,0,0,0.482321,0,0.0166511
1183,0,0,0.493193,0,0.0131124
1184,0,0,0.499618,0,0.0218695
1185,0,0,0.501702,0,0.0179309
1186,0,0,0.500482,0,0.0274955
1187,0,0,0.489364,0,0.0195383
1188,0,0,0.497625,0,0.030505
1189,0,0,0.477638,0,0.0204275
1190,0,0,0.501458,0,0.0259588
1191,0,0,0.498404,0,0.0150267
1192,0,0,0.510555,0,0.0146245
1193,0,0,0.486569,0,0.00943734
1194,0,0,0.512162,0,0.0151748
1195,0,0,0.469831,0,0.02076
1196,0,0,0.50554,0,0.0193939
1197,0,0,0.489784,0,0.021999
1198,0,0,0.489735,0,0.0242493
1199,0,0,0.464161,0,0.0180676
1200,0,0,0.472476,0,0.0135653
1201,0,0,0.462669,0,0.00497461
1202,0,0,0.479719,0,0.00293989
1203,0,0,0.490925,0,0
1204,0,0,0.507193,0,0
1205,0,0,0.503499,0,0
1206,0,0,0.501119,0,0
1207,0,0,0.524922,0,0
1208,0,0,0.517461,0,0
1209,0,0,0.516135,0,0
1210,0,0,0.505217,0,0.000219932
1211,0,0,0.507601,0,0
1212,0,0,0.519879,0,0
1213,0,0,0.492774,0,0.00298333
1214,0,0,0.507742,0,0.0012056
1215,0,0,0.539797,0,0.000301192
1216,0,0,0.530633,0,0.000355187
1217,0,0,0.50715,0,0.00187265
1218,0,0,0.530417,0,0.00251631
1219,0,0,0.540241,0,0.00252772
1220,0,0,0.533305,0,0.000626486
1221,0,0,0.520594,0,0.00126294
1222,0,0,0.516039,0,0.00152895
1223,0,0,0.533047,0,0.000292184
1224,0,0,0.523728,0,0.00109786
1225,0,0,0.519086,0,0.00151477
1226,0,0,0.516193,0,0.00217174
1227,0,0,0.525509,0,0.00149888
1228,0,0,0.512617,0,0.00180375
1229,0,0,0.51337,0,0.00248337
1230,0,0,0.498359,0,0.00834482
1231,0,0,0.527696,0,0.00167852
1232,0,0,0.506691,0,0.00372825
1233,0,0,0.495928,0,0.00550828
1234,0,0,0.514994,0,0.00263376
1235,0,0,0.509297,0,0.00658552
1236,0,0,0.48341,0,0
1237,0,0,0.489778,0,0
1238,0,0,0.497582,0,0
1239,0,0,0.499983,0,0
1240,0,0,0.506852,0,0
1241,0,0,0.493388,0,0
1242,0,0,0.500308,0,0
1243,0,0,0.490519,0,0
1244,0,0,0.488455,0,0
1245,0,0,0.493445,0,0
1246,0,0,0.485542,0,0
1247,0,0,0.475309,0,0
1248,0,0,0.505368,0,0
1249,0,0,0.561852,0,0
1250,0,0,0.608178,0,0
1251,0,0,0.625712,0,0
1252,0,0.433925,0,0.493755,0.640348
1253,0,0.43393,0,0.49371,0.640319
1254,0,0.433958,0,0.497036,0.649157
1255,0,0.433951,0,0.495213,0.644195
1256,0,0.433949,0,0.496284,0.647086
1257,0,0.433955,0,0.497318,0.649972
1258,0,0.433957,0,0.496292,0.647091
1259,0,0.433964,0,0.495919,0.646116
1260,0,0.433968,0,0.49256,0.644783
1261,0,0.433962,0,0.493246,0.646713
1262,0,0.433935,0,0.497655,0.650606
1263,0,0.433936,0,0.49799,0.651564
1264,0,0.433936,0,0.497287,0.649631
1265,0,0.433936,0,0.497284,0.649629
1266,0,0.433943,0,0.493617,0.6477
1267,0,0.433945,0,0.493959,0.648671
1268,0,0.436756,0,0.512702,0.690956
1269,0,0.420917,0,0.487941,0.644886
1270,0,0.4269,0,0.500538,0.671235
1271,0,0.433543,0,0.507396,0.679475
1272,0,0.433739,0,0.50283,0.665695
1273,0,0.433742,0,0.500513,0.658801
1274,0,0.43375,0,0.497598,0.650897
1275,0,0.43375,0,0.497598,0.650897
1276,0,0.433745,0,0.497925,0.651854
1277,0,0.433744,0,0.49793,0.651857
1278,0,0.433744,0,0.497579,0.650885
1279,0,0.433746,0,0.49793,0.651858
1280,0,0.433738,0,0.497924,0.651853
1281,0,0.433738,0,0.497928,0.651856
1282,0,0.433734,0,0.49792,0.651851
1283,0,0.433734,0,0.497924,0.651854
1284,0,0.43373,0,0.497247,0.650248
1285,0,0.43373,0,0.497251,0.650251
1286,0,0.433732,0,0.497571,0.650879
1287,0,0.433735,0,0.497923,0.651852
1288,0,0.433734,0,0.497921,0.651852
1289,0,0.433729,0,0.497574,0.650882
1290,0,0.433726,0,0.497245,0.650247
1291,0,0.433728,0,0.497599,0.651224
1292,0,0.433726,0,0.497568,0.650877
1293,0,0.433723,0,0.497915,0.651847
1294,0,0.433726,0,0.49757,0.65088
1295,0,0.433725,0,0.497571,0.65088
1296,0,0.433721,0,0.497242,0.650245
1297,0,0.433724,0,0.497596,0.651223
1298,0,0.433722,0,0.493845,0.648597
1299,0,0.43372,0,0.494194,0.649574
1300,0,0.43372,0,0.497236,0.650241
1301,0,0.433724,0,0.497589,0.651218
1302,0,0.43372,0,0.494193,0.649573
1303,0,0.433723,0,0.493847,0.648598
1304,0,0.433727,0,0.497907,0.651843
1305,0,0.433722,0,0.49756,0.650873
1306,0,0.433718,0,0.49759,0.651218
1307,0,0.433721,0,0.497244,0.650246
1308,0,0.433721,0,0.497241,0.650244
1309,0,0.433721,0,0.497241,0.650244
1310,0,0.43372,0,0.497239,0.650242
1311,0,0.433719,0,0.49724,0.650243
1312,0,0.433721,0,0.497239,0.650242
1313,0,0.433719,0,0.49724,0.650243
1314,0,0.433716,0,0.497587,0.651215
1315,0,0.433719,0,0.49724,0.650243
1316,0,0.433718,0,0.497908,0.651843
1317,0,0.433721,0,0.497565,0.650875
1318,0,0.433721,0,0.497565,0.650875
1319,0,0.433721,0,0.497565,0.650875
1320,0,0.433721,0,0.497565,0.650875
1321,0,0.433721,0,0.497565,0.650875
1322,0,0.433721,0,0.497565,0.650875
