t_idx,sample_idx,v,w
217,58,0.217145,0.22844
217,59,0.217145,0.264154
217,60,0.231431,-0.235846
217,61,0.231431,-0.200131
217,62,0.231431,-0.164417
217,63,0.231431,-0.128703
217,64,0.231431,-0.0929884
217,65,0.231431,-0.0572741
217,66,0.231431,-0.0215599
217,67,0.231431,0.0141544
217,68,0.231431,0.0498687
217,69,0.231431,0.085583
217,70,0.231431,0.121297
217,71,0.231431,0.157012
217,72,0.231431,0.192726
217,73,0.231431,0.22844
217,74,0.231431,0.264154
217,75,0.245717,-0.235846
217,76,0.245717,-0.200131
217,77,0.245717,-0.164417
217,78,0.245717,-0.128703
217,79,0.245717,-0.0929884
217,80,0.245717,-0.0572741
217,81,0.245717,-0.0215599
217,82,0.245717,0.0141544
217,83,0.245717,0.0498687
217,84,0.245717,0.085583
217,85,0.245717,0.121297
217,86,0.245717,0.157012
217,87,0.245717,0.192726
217,88,0.245717,0.22844
217,89,0.245717,0.264154
217,90,0.260003,-0.235846
217,91,0.260003,-0.200131
217,92,0.260003,-0.164417
217,93,0.260003,-0.128703
217,94,0.260003,-0.0929884
217,95,0.260003,-0.0572741
217,96,0.260003,-0.0215599
217,97,0.260003,0.0141544
217,98,0.260003,0.0498687
217,99,0.260003,0.085583
217,100,0.260003,0.121297
217,101,0.260003,0.157012
217,102,0.260003,0.192726
217,103,0.260003,0.22844
217,104,0.260003,0.264154
217,105,0.274288,-0.235846
217,106,0.274288,-0.200131
217,107,0.274288,-0.164417
217,108,0.274288,-0.128703
217,109,0.274288,-0.0929884
217,110,0.274288,-0.0572741
217,111,0.274288,-0.0215599
217,112,0.274288,0.0141544
217,113,0.274288,0.0498687
217,114,0.274288,0.085583
217,115,0.274288,0.121297
217,116,0.274288,0.157012
217,117,0.274288,0.192726
217,118,0.274288,0.22844
217,119,0.274288,0.264154
217,120,0.288574,-0.235846
217,121,0.288574,-0.200131
217,122,0.288574,-0.164417
217,123,0.288574,-0.128703
217,124,0.288574,-0.0929884
217,125,0.288574,-0.0572741
217,126,0.288574,-0.0215599
217,127,0.288574,0.0141544
217,128,0.288574,0.0498687
217,129,0.288574,0.085583
217,130,0.288574,0.121297
217,131,0.288574,0.157012
217,132,0.288574,0.192726
217,133,0.288574,0.22844
217,134,0.288574,0.264154
217,135,0.30286,-0.235846
217,136,0.30286,-0.200131
217,137,0.30286,-0.164417
217,138,0.30286,-0.128703
217,139,0.30286,-0.0929884
217,140,0.30286,-0.0572741
217,141,0.30286,-0.0215599
217,142,0.30286,0.0141544
217,143,0.30286,0.0498687
217,144,0.30286,0.085583
217,145,0.30286,0.121297
217,146,0.30286,0.157012
217,147,0.30286,0.192726
217,148,0.30286,0.22844
217,149,0.30286,0.264154
217,150,0.317145,-0.235846
217,151,0.317145,-0.200131
217,152,0.317145,-0.164417
217,153,0.317145,-0.128703
217,154,0.317145,-0.0929884
217,155,0.317145,-0.0572741
217,156,0.317145,-0.0215599
217,157,0.317145,0.0141544
217,158,0.317145,0.0498687
217,159,0.317145,0.085583
217,160,0.317145,0.121297
217,161,0.317145,0.157012
217,162,0.317145,0.192726
217,163,0.317145,0.22844
217,164,0.317145,0.264154
217,165,0.331431,-0.235846
217,166,0.331431,-0.200131
217,167,0.331431,-0.164417
217,168,0.331431,-0.128703
217,169,0.331431,-0.0929884
217,170,0.331431,-0.0572741
217,171,0.331431,-0.0215599
217,172,0.331431,0.0141544
217,173,0.331431,0.0498687
217,174,0.331431,0.085583
217,175,0.331431,0.121297
217,176,0.331431,0.157012
217,177,0.331431,0.192726
217,178,0.331431,0.22844
217,179,0.331431,0.264154
217,180,0.345717,-0.235846
217,181,0.345717,-0.200131
217,182,0.345717,-0.164417
217,183,0.345717,-0.128703
217,184,0.345717,-0.0929884
217,185,0.345717,-0.0572741
217,186,0.345717,-0.0215599
217,187,0.345717,0.0141544
217,188,0.345717,0.0498687
217,189,0.345717,0.085583
217,190,0.345717,0.121297
217,191,0.345717,0.157012
217,192,0.345717,0.192726
217,193,0.345717,0.22844
217,194,0.345717,0.264154
217,195,0.360003,-0.235846
217,196,0.360003,-0.200131
217,197,0.360003,-0.164417
217,198,0.360003,-0.128703
217,199,0.360003,-0.0929884
217,200,0.360003,-0.0572741
217,201,0.360003,-0.0215599
217,202,0.360003,0.0141544
217,203,0.360003,0.0498687
217,204,0.360003,0.085583
217,205,0.360003,0.121297
217,206,0.360003,0.157012
217,207,0.360003,0.192726
217,208,0.360003,0.22844
217,209,0.360003,0.264154
217,210,0.374288,-0.235846
217,211,0.374288,-0.200131
217,212,0.374288,-0.164417
217,213,0.374288,-0.128703
217,214,0.374288,-0.0929884
217,215,0.374288,-0.0572741
217,216,0.374288,-0.0215599
217,217,0.374288,0.0141544
217,218,0.374288,0.0498687
217,219,0.374288,0.085583
217,220,0.374288,0.121297
217,221,0.374288,0.157012
217,222,0.374288,0.192726
217,223,0.374288,0.22844
217,224,0.374288,0.264154
218,0,0.166263,-0.222068
218,1,0.166263,-0.186354
218,2,0.166263,-0.15064
218,3,0.166263,-0.114925
218,4,0.166263,-0.0792111
218,5,0.166263,-0.0434968
218,6,0,0
218,7,0.166263,0.0279318
218,8,0.166263,0.0636461
218,9,0.166263,0.0993603
218,10,0.166263,0.135075
218,11,0.166263,0.170789
218,12,0.166263,0.206503
218,13,0.166263,0.242217
218,14,0.166263,0.277932
218,15,0.180548,-0.222068
218,16,0.180548,-0.186354
218,17,0.180548,-0.15064
218,18,0.180548,-0.114925
218,19,0.180548,-0.0792111
218,20,0.180548,-0.0434968
218,21,0.180548,-0.00778252
218,22,0.180548,0.0279318
218,23,0.180548,0.0636461
218,24,0.180548,0.0993603
218,25,0.180548,0.135075
218,26,0.180548,0.170789
218,27,0.180548,0.206503
218,28,0.180548,0.242217
218,29,0.180548,0.277932
218,30,0.194834,-0.222068
218,31,0.194834,-0.186354
218,32,0.194834,-0.15064
218,33,0.194834,-0.114925
218,34,0.194834,-0.0792111
218,35,0.194834,-0.0434968
218,36,0.194834,-0.00778252
218,37,0.194834,0.0279318
218,38,0.194834,0.0636461
218,39,0.194834,0.0993603
218,40,0.194834,0.135075
218,41,0.194834,0.170789
218,42,0.194834,0.206503
218,43,0.194834,0.242217
218,44,0.194834,0.277932
218,45,0.20912,-0.222068
218,46,0.20912,-0.186354
218,47,0.20912,-0.15064
218,48,0.20912,-0.114925
218,49,0.20912,-0.0792111
218,50,0.20912,-0.0434968
218,51,0.20912,-0.00778252
218,52,0.20912,0.0279318
218,53,0.20912,0.0636461
218,54,0.20912,0.0993603
218,55,0.20912,0.135075
218,56,0.20912,0.170789
218,57,0.20912,0.206503
218,58,0.20912,0.242217
218,59,0.20912,0.277932
218,60,0.223406,-0.222068
218,61,0.223406,-0.186354
218,62,0.223406,-0.15064
218,63,0.223406,-0.114925
218,64,0.223406,-0.0792111
218,65,0.223406,-0.0434968
218,66,0.223406,-0.00778252
218,67,0.223406,0.0279318
218,68,0.223406,0.0636461
218,69,0.223406,0.0993603
218,70,0.223406,0.135075
218,71,0.223406,0.170789
218,72,0.223406,0.206503
218,73,0.223406,0.242217
218,74,0.223406,0.277932
218,75,0.237691,-0.222068
218,76,0.237691,-0.186354
218,77,0.237691,-0.15064
218,78,0.237691,-0.114925
218,79,0.237691,-0.0792111
218,80,0.237691,-0.0434968
218,81,0.237691,-0.00778252
218,82,0.237691,0.0279318
218,83,0.237691,0.0636461
218,84,0.237691,0.0993603
218,85,0.237691,0.135075
218,86,0.237691,0.170789
218,87,0.237691,0.206503
218,88,0.237691,0.242217
218,89,0.237691,0.277932
218,90,0.251977,-0.222068
218,91,0.251977,-0.186354
218,92,0.251977,-0.15064
218,93,0.251977,-0.114925
218,94,0.251977,-0.0792111
218,95,0.251977,-0.0434968
218,96,0.251977,-0.00778252
218,97,0.251977,0.0279318
218,98,0.251977,0.0636461
218,99,0.251977,0.0993603
218,100,0.251977,0.135075
218,101,0.251977,0.170789
218,102,0.251977,0.206503
218,103,0.251977,0.242217
218,104,0.251977,0.277932
218,105,0.266263,-0.222068
218,106,0.266263,-0.186354
218,107,0.266263,-0.15064
218,108,0.266263,-0.114925
218,109,0.266263,-0.0792111
218,110,0.266263,-0.0434968
218,111,0.266263,-0.00778252
218,112,0.266263,0.0279318
218,113,0.266263,0.0636461
218,114,0.266263,0.0993603
218,115,0.266263,0.135075
218,116,0.266263,0.170789
218,117,0.266263,0.206503
218,118,0.266263,0.242217
218,119,0.266263,0.277932
218,120,0.280548,-0.222068
218,121,0.280548,-0.186354
218,122,0.280548,-0.15064
218,123,0.280548,-0.114925
218,124,0.280548,-0.0792111
218,125,0.280548,-0.0434968
218,126,0.280548,-0.00778252
218,127,0.280548,0.0279318
218,128,0.280548,0.0636461
218,129,0.280548,0.0993603
218,130,0.280548,0.135075
218,131,0.280548,0.170789
218,132,0.280548,0.206503
218,133,0.280548,0.242217
218,134,0.280548,0.277932
218,135,0.294834,-0.222068
218,136,0.294834,-0.186354
218,137,0.294834,-0.15064
218,138,0.294834,-0.114925
218,139,0.294834,-0.0792111
218,140,0.294834,-0.0434968
218,141,0.294834,-0.00778252
218,142,0.294834,0.0279318
218,143,0.294834,0.0636461
218,144,0.294834,0.0993603
218,145,0.294834,0.135075
218,146,0.294834,0.170789
218,147,0.294834,0.206503
218,148,0.294834,0.242217
218,149,0.294834,0.277932
218,150,0.30912,-0.222068
218,151,0.30912,-0.186354
218,152,0.30912,-0.15064
218,153,0.30912,-0.114925
218,154,0.30912,-0.0792111
218,155,0.30912,-0.0434968
218,156,0.30912,-0.00778252
218,157,0.30912,0.0279318
218,158,0.30912,0.0636461
218,159,0.30912,0.0993603
218,160,0.30912,0.135075
218,161,0.30912,0.170789
218,162,0.30912,0.206503
218,163,0.30912,0.242217
218,164,0.30912,0.277932
218,165,0.323406,-0.222068
218,166,0.323406,-0.186354
218,167,0.323406,-0.15064
218,168,0.323406,-0.114925
218,169,0.323406,-0.0792111
218,170,0.323406,-0.0434968
218,171,0.323406,-0.00778252
218,172,0.323406,0.0279318
218,173,0.323406,0.0636461
218,174,0.323406,0.0993603
218,175,0.323406,0.135075
218,176,0.323406,0.170789
218,177,0.323406,0.206503
218,178,0.323406,0.242217
218,179,0.323406,0.277932
218,180,0.337691,-0.222068
218,181,0.337691,-0.186354
218,182,0.337691,-0.15064
218,183,0.337691,-0.114925
218,184,0.337691,-0.0792111
218,185,0.337691,-0.0434968
218,186,0.337691,-0.00778252
218,187,0.337691,0.0279318
218,188,0.337691,0.0636461
218,189,0.337691,0.0993603
218,190,0.337691,0.135075
218,191,0.337691,0.170789
218,192,0.337691,0.206503
218,193,0.337691,0.242217
218,194,0.337691,0.277932
218,195,0.351977,-0.222068
218,196,0.351977,-0.186354
218,197,0.351977,-0.15064
218,198,0.351977,-0.114925
218,199,0.351977,-0.0792111
218,200,0.351977,-0.0434968
218,201,0.351977,-0.00778252
218,202,0.351977,0.0279318
218,203,0.351977,0.0636461
218,204,0.351977,0.0993603
218,205,0.351977,0.135075
218,206,0.351977,0.170789
218,207,0.351977,0.206503
218,208,0.351977,0.242217
218,209,0.351977,0.277932
218,210,0.366263,-0.222068
218,211,0.366263,-0.186354
218,212,0.366263,-0.15064
218,213,0.366263,-0.114925
218,214,0.366263,-0.0792111
218,215,0.366263,-0.0434968
218,216,0.366263,-0.00778252
218,217,0.366263,0.0279318
218,218,0.366263,0.0636461
218,219,0.366263,0.0993603
218,220,0.366263,0.135075
218,221,0.366263,0.170789
218,222,0.366263,0.206503
218,223,0.366263,0.242217
218,224,0.366263,0.277932
219,0,0.166263,-0.224164
219,1,0.166263,-0.18845
219,2,0.166263,-0.152736
219,3,0.166263,-0.117021
219,4,0.166263,-0.0813071
219,5,0.166263,-0.0455928
219,6,0,0
219,7,0.166263,0.0258357
219,8,0.166263,0.06155
219,9,0.166263,0.0972643
219,10,0.166263,0.132979
219,11,0.166263,0.168693
219,12,0.166263,0.204407
219,13,0.166263,0.240121
219,14,0.166263,0.275836
219,15,0.180548,-0.224164
219,16,0.180548,-0.18845
219,17,0.180548,-0.152736
219,18,0.180548,-0.117021
219,19,0.180548,-0.0813071
219,20,0.180548,-0.0455928
219,21,0.180548,-0.00987855
219,22,0.180548,0.0258357
219,23,0.180548,0.06155
219,24,0.180548,0.0972643
219,25,0.180548,0.132979
219,26,0.180548,0.168693
219,27,0.180548,0.204407
219,28,0.180548,0.240121
219,29,0.180548,0.275836
219,30,0.194834,-0.224164
219,31,0.194834,-0.18845
219,32,0.194834,-0.152736
219,33,0.194834,-0.117021
219,34,0.194834,-0.0813071
219,35,0.194834,-0.0455928
219,36,0.194834,-0.00987855
219,37,0.194834,0.0258357
219,38,0.194834,0.06155
219,39,0.194834,0.0972643
219,40,0.194834,0.132979
219,41,0.194834,0.168693
219,42,0.194834,0.204407
219,43,0.194834,0.240121
219,44,0.194834,0.275836
219,45,0.20912,-0.224164
219,46,0.20912,-0.18845
219,47,0.20912,-0.152736
219,48,0.20912,-0.117021
219,49,0.20912,-0.0813071
219,50,0.20912,-0.0455928
219,51,0.20912,-0.00987855
219,52,0.20912,0.0258357
219,53,0.20912,0.06155
219,54,0.20912,0.0972643
219,55,0.20912,0.132979
219,56,0.20912,0.168693
219,57,0.20912,0.204407
219,58,0.20912,0.240121
219,59,0.20912,0.275836
219,60,0.223406,-0.224164
219,61,0.223406,-0.18845
219,62,0.223406,-0.152736
219,63,0.223406,-0.117021
219,64,0.223406,-0.0813071
219,65,0.223406,-0.0455928
219,66,0.223406,-0.00987855
219,67,0.223406,0.0258357
219,68,0.223406,0.06155
219,69,0.223406,0.0972643
219,70,0.223406,0.132979
219,71,0.223406,0.168693
219,72,0.223406,0.204407
219,73,0.223406,0.240121
219,74,0.223406,0.275836
219,75,0.237691,-0.224164
219,76,0.237691,-0.18845
219,77,0.237691,-0.152736
219,78,0.237691,-0.117021
219,79,0.237691,-0.0813071
219,80,0.237691,-0.0455928
219,81,0.237691,-0.00987855
219,82,0.237691,0.0258357
219,83,0.237691,0.06155
219,84,0.237691,0.0972643
219,85,0.237691,0.132979
219,86,0.237691,0.168693
219,87,0.237691,0.204407
219,88,0.237691,0.240121
219,89,0.237691,0.275836
219,90,0.251977,-0.224164
219,91,0.251977,-0.18845
219,92,0.251977,-0.152736
219,93,0.251977,-0.117021
219,94,0.251977,-0.0813071
219,95,0.251977,-0.0455928
219,96,0.251977,-0.00987855
219,97,0.251977,0.0258357
219,98,0.251977,0.06155
219,99,0.251977,0.0972643
219,100,0.251977,0.132979
219,101,0.251977,0.168693
219,102,0.251977,0.204407
219,103,0.251977,0.240121
219,104,0.251977,0.275836
219,105,0.266263,-0.224164
219,106,0.266263,-0.18845
219,107,0.266263,-0.152736
219,108,0.266263,-0.117021
219,109,0.266263,-0.0813071
219,110,0.266263,-0.0455928
219,111,0.266263,-0.00987855
219,112,0.266263,0.0258357
219,113,0.266263,0.06155
219,114,0.266263,0.0972643
219,115,0.266263,0.132979
219,116,0.266263,0.168693
219,117,0.266263,0.204407
219,118,0.266263,0.240121
219,119,0.266263,0.275836
219,120,0.280548,-0.224164
219,121,0.280548,-0.18845
219,122,0.280548,-0.152736
219,123,0.280548,-0.117021
219,124,0.280548,-0.0813071
219,125,0.280548,-0.0455928
219,126,0.280548,-0.00987855
219,127,0.280548,0.0258357
219,128,0.280548,0.06155
219,129,0.280548,0.0972643
219,130,0.280548,0.132979
219,131,0.280548,0.168693
219,132,0.280548,0.204407
219,133,0.280548,0.240121
219,134,0.280548,0.275836
219,135,0.294834,-0.224164
219,136,0.294834,-0.18845
219,137,0.294834,-0.152736
219,138,0.294834,-0.117021
219,139,0.294834,-0.0813071
219,140,0.294834,-0.0455928
219,141,0.294834,-0.00987855
219,142,0.294834,0.0258357
219,143,0.294834,0.06155
219,144,0.294834,0.0972643
219,145,0.294834,0.132979
219,146,0.294834,0.168693
219,147,0.294834,0.204407
219,148,0.294834,0.240121
219,149,0.294834,0.275836
219,150,0.30912,-0.224164
219,151,0.30912,-0.18845
219,152,0.30912,-0.152736
219,153,0.30912,-0.117021
219,154,0.30912,-0.0813071
219,155,0.30912,-0.0455928
219,156,0.30912,-0.00987855
219,157,0.30912,0.0258357
219,158,0.30912,0.06155
219,159,0.30912,0.0972643
219,160,0.30912,0.132979
219,161,0.30912,0.168693
219,162,0.30912,0.204407
219,163,0.30912,0.240121
219,164,0.30912,0.275836
219,165,0.323406,-0.224164
219,166,0.323406,-0.18845
219,167,0.323406,-0.152736
219,168,0.323406,-0.117021
219,169,0.323406,-0.0813071
219,170,0.323406,-0.0455928
219,171,0.323406,-0.00987855
219,172,0.323406,0.0258357
219,173,0.323406,0.06155
219,174,0.323406,0.0972643
219,175,0.323406,0.132979
219,176,0.323406,0.168693
219,177,0.323406,0.204407
219,178,0.323406,0.240121
219,179,0.323406,0.275836
219,180,0.337691,-0.224164
219,181,0.337691,-0.18845
219,182,0.337691,-0.152736
219,183,0.337691,-0.117021
219,184,0.337691,-0.0813071
219,185,0.337691,-0.0455928
219,186,0.337691,-0.00987855
219,187,0.337691,0.0258357
219,188,0.337691,0.06155
219,189,0.337691,0.0972643
219,190,0.337691,0.132979
219,191,0.337691,0.168693
219,192,0.337691,0.204407
219,193,0.337691,0.240121
219,194,0.337691,0.275836
219,195,0.351977,-0.224164
219,196,0.351977,-0.18845
219,197,0.351977,-0.152736
219,198,0.351977,-0.117021
219,199,0.351977,-0.0813071
219,200,0.351977,-0.0455928
219,201,0.351977,-0.00987855
219,202,0.351977,0.0258357
219,203,0.351977,0.06155
219,204,0.351977,0.0972643
219,205,0.351977,0.132979
219,206,0.351977,0.168693
219,207,0.351977,0.204407
219,208,0.351977,0.240121
219,209,0.351977,0.275836
219,210,0.366263,-0.224164
219,211,0.366263,-0.18845
219,212,0.366263,-0.152736
219,213,0.366263,-0.117021
219,214,0.366263,-0.0813071
219,215,0.366263,-0.0455928
219,216,0.366263,-0.00987855
219,217,0.366263,0.0258357
219,218,0.366263,0.06155
219,219,0.366263,0.0972643
219,220,0.366263,0.132979
219,221,0.366263,0.168693
219,222,0.366263,0.204407
219,223,0.366263,0.240121
219,224,0.366263,0.275836
220,0,0.171456,-0.232707
220,1,0.171456,-0.196993
220,2,0.171456,-0.161278
220,3,0.171456,-0.125564
220,4,0.171456,-0.0898497
220,5,0.171456,-0.0541354
220,6,0.171456,-0.0184211
220,7,0,0
220,8,0.171456,0.0530074
220,9,0.171456,0.0887217
220,10,0.171456,0.124436
220,11,0.171456,0.16015
220,12,0.171456,0.195865
220,13,0.171456,0.231579
220,14,0.171456,0.267293
220,15,0.185741,-0.232707
220,16,0.185741,-0.196993
220,17,0.185741,-0.161278
220,18,0.185741,-0.125564
220,19,0.185741,-0.0898497
220,20,0.185741,-0.0541354
220,21,0.185741,-0.0184211
220,22,0.185741,0.0172932
220,23,0.185741,0.0530074
220,24,0.185741,0.0887217
220,25,0.185741,0.124436
220,26,0.185741,0.16015
220,27,0.185741,0.195865
220,28,0.185741,0.231579
220,29,0.185741,0.267293
220,30,0.200027,-0.232707
220,31,0.200027,-0.196993
220,32,0.200027,-0.161278
220,33,0.200027,-0.125564
220,34,0.200027,-0.0898497
220,35,0.200027,-0.0541354
220,36,0.200027,-0.0184211
220,37,0.200027,0.0172932
220,38,0.200027,0.0530074
220,39,0.200027,0.0887217
220,40,0.200027,0.124436
220,41,0.200027,0.16015
220,42,0.200027,0.195865
220,43,0.200027,0.231579
220,44,0.200027,0.267293
220,45,0.214313,-0.232707
220,46,0.214313,-0.196993
220,47,0.214313,-0.161278
220,48,0.214313,-0.125564
220,49,0.214313,-0.0898497
220,50,0.214313,-0.0541354
220,51,0.214313,-0.0184211
220,52,0.214313,0.0172932
220,53,0.214313,0.0530074
220,54,0.214313,0.0887217
220,55,0.214313,0.124436
220,56,0.214313,0.16015
220,57,0.214313,0.195865
220,58,0.214313,0.231579
220,59,0.214313,0.267293
220,60,0.228599,-0.232707
220,61,0.228599,-0.196993
220,62,0.228599,-0.161278
220,63,0.228599,-0.125564
220,64,0.228599,-0.0898497
220,65,0.228599,-0.0541354
220,66,0.228599,-0.0184211
220,67,0.228599,0.0172932
220,68,0.228599,0.0530074
220,69,0.228599,0.0887217
220,70,0.228599,0.124436
220,71,0.228599,0.16015
220,72,0.228599,0.195865
220,73,0.228599,0.231579
220,74,0.228599,0.267293
220,75,0.242884,-0.232707
220,76,0.242884,-0.196993
220,77,0.242884,-0.161278
220,78,0.242884,-0.125564
220,79,0.242884,-0.0898497
220,80,0.242884,-0.0541354
220,81,0.242884,-0.0184211
220,82,0.242884,0.0172932
220,83,0.242884,0.0530074
220,84,0.242884,0.0887217
220,85,0.242884,0.124436
220,86,0.242884,0.16015
220,87,0.242884,0.195865
220,88,0.242884,0.231579
220,89,0.242884,0.267293
220,90,0.25717,-0.232707
220,91,0.25717,-0.196993
220,92,0.25717,-0.161278
220,93,0.25717,-0.125564
220,94,0.25717,-0.0898497
220,95,0.25717,-0.0541354
220,96,0.25717,-0.0184211
220,97,0.25717,0.0172932
220,98,0.25717,0.0530074
220,99,0.25717,0.0887217
220,100,0.25717,0.124436
220,101,0.25717,0.16015
220,102,0.25717,0.195865
220,103,0.25717,0.231579
220,104,0.25717,0.267293
220,105,0.271456,-0.232707
220,106,0.271456,-0.196993
220,107,0.271456,-0.161278
220,108,0.271456,-0.125564
220,109,0.271456,-0.0898497
220,110,0.271456,-0.0541354
220,111,0.271456,-0.0184211
220,112,0.271456,0.0172932
220,113,0.271456,0.0530074
220,114,0.271456,0.0887217
220,115,0.271456,0.124436
220,116,0.271456,0.16015
220,117,0.271456,0.195865
220,118,0.271456,0.231579
220,119,0.271456,0.267293
220,120,0.285741,-0.232707
220,121,0.285741,-0.196993
220,122,0.285741,-0.161278
220,123,0.285741,-0.125564
220,124,0.285741,-0.0898497
220,125,0.285741,-0.0541354
220,126,0.285741,-0.0184211
220,127,0.285741,0.0172932
220,128,0.285741,0.0530074
220,129,0.285741,0.0887217
220,130,0.285741,0.124436
220,131,0.285741,0.16015
220,132,0.285741,0.195865
220,133,0.285741,0.231579
220,134,0.285741,0.267293
220,135,0.300027,-0.232707
220,136,0.300027,-0.196993
220,137,0.300027,-0.161278
220,138,0.300027,-0.125564
220,139,0.300027,-0.0898497
220,140,0.300027,-0.0541354
220,141,0.300027,-0.0184211
220,142,0.300027,0.0172932
220,143,0.300027,0.0530074
220,144,0.300027,0.0887217
220,145,0.300027,0.124436
220,146,0.300027,0.16015
220,147,0.300027,0.195865
220,148,0.300027,0.231579
220,149,0.300027,0.267293
220,150,0.314313,-0.232707
220,151,0.314313,-0.196993
220,152,0.314313,-0.161278
220,153,0.314313,-0.125564
220,154,0.314313,-0.0898497
220,155,0.314313,-0.0541354
220,156,0.314313,-0.0184211
220,157,0.314313,0.0172932
220,158,0.314313,0.0530074
220,159,0.314313,0.0887217
220,160,0.314313,0.124436
220,161,0.314313,0.16015
220,162,0.314313,0.195865
220,163,0.314313,0.231579
220,164,0.314313,0.267293
220,165,0.328599,-0.232707
220,166,0.328599,-0.196993
220,167,0.328599,-0.161278
220,168,0.328599,-0.125564
220,169,0.328599,-0.0898497
220,170,0.328599,-0.0541354
220,171,0.328599,-0.0184211
220,172,0.328599,0.0172932
220,173,0.328599,0.0530074
220,174,0.328599,0.0887217
220,175,0.328599,0.124436
220,176,0.328599,0.16015
220,177,0.328599,0.195865
220,178,0.328599,0.231579
220,179,0.328599,0.267293
220,180,0.342884,-0.232707
220,181,0.342884,-0.196993
220,182,0.342884,-0.161278
220,183,0.342884,-0.125564
220,184,0.342884,-0.0898497
220,185,0.342884,-0.0541354
220,186,0.342884,-0.0184211
220,187,0.342884,0.0172932
220,188,0.342884,0.0530074
220,189,0.342884,0.0887217
220,190,0.342884,0.124436
220,191,0.342884,0.16015
220,192,0.342884,0.195865
220,193,0.342884,0.231579
220,194,0.342884,0.267293
220,195,0.35717,-0.232707
220,196,0.35717,-0.196993
220,197,0.35717,-0.161278
220,198,0.35717,-0.125564
220,199,0.35717,-0.0898497
220,200,0.35717,-0.0541354
220,201,0.35717,-0.0184211
220,202,0.35717,0.0172932
220,203,0.35717,0.0530074
220,204,0.35717,0.0887217
220,205,0.35717,0.124436
220,206,0.35717,0.16015
220,207,0.35717,0.195865
220,208,0.35717,0.231579
220,209,0.35717,0.267293
220,210,0.371456,-0.232707
220,211,0.371456,-0.196993
220,212,0.371456,-0.161278
220,213,0.371456,-0.125564
220,214,0.371456,-0.0898497
220,215,0.371456,-0.0541354
220,216,0.371456,-0.0184211
220,217,0.371456,0.0172932
220,218,0.371456,0.0530074
220,219,0.371456,0.0887217
220,220,0.371456,0.124436
220,221,0.371456,0.16015
220,222,0.371456,0.195865
220,223,0.371456,0.231579
220,224,0.371456,0.267293
221,0,0.163945,-0.225383
221,1,0.163945,-0.189669
221,2,0.163945,-0.153955
221,3,0.163945,-0.11824
221,4,0.163945,-0.082526
221,5,0.163945,-0.0468117
221,6,0,0
221,7,0.163945,0.0246169
221,8,0.163945,0.0603312
221,9,0.163945,0.0960455
221,10,0.163945,0.13176
221,11,0.163945,0.167474
221,12,0.163945,0.203188
221,13,0.163945,0.238903
221,14,0.163945,0.274617
221,15,0.17823,-0.225383
221,16,0.17823,-0.189669
221,17,0.17823,-0.153955
221,18,0.17823,-0.11824
221,19,0.17823,-0.082526
221,20,0.17823,-0.0468117
221,21,0.17823,-0.0110974
221,22,0.17823,0.0246169
221,23,0.17823,0.0603312
221,24,0.17823,0.0960455
221,25,0.17823,0.13176
221,26,0.17823,0.167474
221,27,0.17823,0.203188
221,28,0.17823,0.238903
221,29,0.17823,0.274617
221,30,0.192516,-0.225383
221,31,0.192516,-0.189669
221,32,0.192516,-0.153955
221,33,0.192516,-0.11824
221,34,0.192516,-0.082526
221,35,0.192516,-0.0468117
221,36,0.192516,-0.0110974
221,37,0.192516,0.0246169
221,38,0.192516,0.0603312
221,39,0.192516,0.0960455
221,40,0.192516,0.13176
221,41,0.192516,0.167474
221,42,0.192516,0.203188
221,43,0.192516,0.238903
221,44,0.192516,0.274617
221,45,0.206802,-0.225383
221,46,0.206802,-0.189669
221,47,0.206802,-0.153955
221,48,0.206802,-0.11824
221,49,0.206802,-0.082526
221,50,0.206802,-0.0468117
221,51,0.206802,-0.0110974
221,52,0.206802,0.0246169
221,53,0.206802,0.0603312
221,54,0.206802,0.0960455
221,55,0.206802,0.13176
221,56,0.206802,0.167474
221,57,0.206802,0.203188
221,58,0.206802,0.238903
221,59,0.206802,0.274617
221,60,0.221088,-0.225383
221,61,0.221088,-0.189669
221,62,0.221088,-0.153955
221,63,0.221088,-0.11824
221,64,0.221088,-0.082526
221,65,0.221088,-0.0468117
221,66,0.221088,-0.0110974
221,67,0.221088,0.0246169
221,68,0.221088,0.0603312
221,69,0.221088,0.0960455
221,70,0.221088,0.13176
221,71,0.221088,0.167474
221,72,0.221088,0.203188
221,73,0.221088,0.238903
221,74,0.221088,0.274617
221,75,0.235373,-0.225383
221,76,0.235373,-0.189669
221,77,0.235373,-0.153955
221,78,0.235373,-0.11824
221,79,0.235373,-0.082526
221,80,0.235373,-0.0468117
221,81,0.235373,-0.0110974
221,82,0.235373,0.0246169
221,83,0.235373,0.0603312
221,84,0.235373,0.0960455
221,85,0.235373,0.13176
221,86,0.235373,0.167474
221,87,0.235373,0.203188
221,88,0.235373,0.238903
221,89,0.235373,0.274617
221,90,0.249659,-0.225383
221,91,0.249659,-0.189669
221,92,0.249659,-0.153955
221,93,0.249659,-0.11824
221,94,0.249659,-0.082526
221,95,0.249659,-0.0468117
221,96,0.249659,-0.0110974
221,97,0.249659,0.0246169
221,98,0.249659,0.0603312
221,99,0.249659,0.0960455
221,100,0.249659,0.13176
221,101,0.249659,0.167474
221,102,0.249659,0.203188
