t_idx,stamp_sec,x,y,yaw,vx,wz,frame_id
337,1756707946.293989,2.693868,0.614103,0.346455,0.274734,0.041737,"odom"
338,1756707946.360617,2.709713,0.641587,0.355911,0.273859,0.040661,"odom"
339,1756707946.393984,2.719623,0.645282,0.357070,0.320862,0.032154,"odom"
340,1756707946.460607,2.740929,0.656117,0.359795,0.273010,0.023768,"odom"
341,1756707946.494043,2.749987,0.659532,0.360880,0.278839,0.038574,"odom"
342,1756707946.560664,2.773364,0.661788,0.361613,0.271567,0.039640,"odom"
343,1756707946.594076,2.782660,0.665316,0.362899,0.277593,0.038604,"odom"
344,1756707946.660621,2.805058,0.673860,0.364629,0.305994,0.011918,"odom"
345,1756707946.693978,2.814820,0.677596,0.365322,0.307388,0.023600,"odom"
346,1756707946.760644,2.827089,0.680376,0.366624,0.275816,0.021485,"odom"
347,1756707946.794014,2.837304,0.684307,0.367453,0.311584,0.025859,"odom"
348,1756707946.860618,2.849529,0.703100,0.374757,0.280537,0.049239,"odom"
349,1756707946.893955,2.859243,0.706934,0.376384,0.282579,0.052373,"odom"
350,1756707946.960628,2.883890,0.700242,0.374192,0.274288,0.031094,"odom"
351,1756707946.993973,2.893785,0.704141,0.375409,0.318452,0.039491,"odom"
352,1756707947.060614,2.912190,0.713570,0.378924,0.283258,0.029010,"odom"
353,1756707947.094014,2.921758,0.717389,0.379827,0.278649,0.023592,"odom"
354,1756707947.160617,2.946376,0.729264,0.383765,0.302142,0.059913,"odom"
355,1756707947.193987,2.955819,0.733096,0.385747,0.277301,0.062000,"odom"
356,1756707947.260641,2.977859,0.743925,0.390737,0.315043,0.061999,"odom"
357,1756707947.294056,2.987087,0.747744,0.392577,0.277901,0.055547,"odom"
358,1756707947.360611,3.009017,0.758456,0.398381,0.288048,0.089744,"odom"
359,1756707947.394053,3.019205,0.762774,0.401554,0.316928,0.107727,"odom"
360,1756707947.460633,3.027451,0.779751,0.414490,0.265748,0.122547,"odom"
361,1756707947.493986,3.036380,0.783708,0.417957,0.280701,0.108784,"odom"
362,1756707947.560610,3.052811,0.791755,0.426255,0.304240,0.114186,"odom"
363,1756707947.593986,3.062242,0.796067,0.429771,0.279190,0.113117,"odom"
364,1756707947.660610,3.084146,0.806235,0.437419,0.276665,0.101263,"odom"
365,1756707947.694005,3.093228,0.810507,0.440415,0.287412,0.100217,"odom"
366,1756707947.760621,3.123246,0.815168,0.446009,0.281593,0.119410,"odom"
367,1756707947.793999,3.132800,0.819771,0.449908,0.319829,0.133379,"odom"
368,1756707947.860626,3.161954,0.830031,0.458428,0.281688,0.130047,"odom"
369,1756707947.893992,3.171787,0.834922,0.462577,0.297421,0.136524,"odom"
370,1756707947.960610,3.182841,0.843007,0.473110,0.285730,0.134403,"odom"
371,1756707947.994098,3.192135,0.847796,0.476925,0.285704,0.121665,"odom"
372,1756707948.060635,3.214394,0.876813,0.490093,0.280065,0.105788,"odom"
373,1756707948.094686,3.223365,0.881627,0.493170,0.283524,0.097083,"odom"
374,1756707948.160792,3.236654,0.871509,0.495827,0.285242,0.115222,"odom"
375,1756707948.193998,3.245881,0.876533,0.499630,0.284685,0.132305,"odom"
376,1756707948.260649,3.270626,0.878046,0.505606,0.283232,0.126896,"odom"
377,1756707948.294000,3.279248,0.882852,0.509285,0.296949,0.130255,"odom"
378,1756707948.360625,3.299969,0.901201,0.521857,0.281497,0.151360,"odom"
379,1756707948.394047,3.308554,0.906176,0.526653,0.282648,0.165297,"odom"
380,1756707948.460633,3.327650,0.933064,0.543363,0.280357,0.167411,"odom"
381,1756707948.493979,3.336313,0.938343,0.548784,0.284314,0.183464,"odom"
382,1756707948.560635,3.357515,0.937308,0.559088,0.277721,0.203537,"odom"
383,1756707948.593983,3.365936,0.942629,0.565301,0.280357,0.206659,"odom"
384,1756707948.660625,3.393672,0.945413,0.575177,0.289602,0.188701,"odom"
385,1756707948.694021,3.402182,0.950979,0.580737,0.278065,0.185564,"odom"
386,1756707948.760612,3.423558,0.949486,0.589979,0.284760,0.190795,"odom"
387,1756707948.793980,3.432221,0.955336,0.595636,0.284091,0.184329,"odom"
388,1756707948.860636,3.454582,0.963972,0.607743,0.295533,0.197245,"odom"
389,1756707948.894288,3.463250,0.970054,0.613635,0.291867,0.195140,"odom"
390,1756707948.960680,3.483810,0.984789,0.627710,0.302322,0.201615,"odom"
391,1756707948.994020,3.492443,0.991112,0.633972,0.293936,0.205795,"odom"
392,1756707949.060624,3.517002,1.012985,0.648915,0.278649,0.183290,"odom"
393,1756707949.093994,3.524995,1.019099,0.654225,0.322698,0.182440,"odom"
394,1756707949.160655,3.548615,1.028011,0.665197,0.311699,0.183500,"odom"
395,1756707949.194038,3.556281,1.034073,0.670564,0.264561,0.171589,"odom"
396,1756707949.260632,3.571383,1.022885,0.677338,0.273567,0.183283,"odom"
397,1756707949.293971,3.579484,1.029455,0.682970,0.301126,0.189753,"odom"
398,1756707949.360636,3.590145,1.044391,0.697870,0.292100,0.188699,"odom"
399,1756707949.393992,3.597959,1.050999,0.703602,0.290297,0.187645,"odom"
400,1756707949.460635,3.615260,1.094035,0.723469,0.291284,0.181354,"odom"
401,1756707949.493966,3.623122,1.101027,0.728420,0.283688,0.153618,"odom"
402,1756707949.560620,3.635548,1.086668,0.732429,0.272400,0.134401,"odom"
403,1756707949.593965,3.643018,1.093422,0.736526,0.283258,0.136481,"odom"
404,1756707949.660614,3.667523,1.111970,0.745054,0.286520,0.133337,"odom"
405,1756707949.694046,3.675496,1.119362,0.748782,0.282940,0.116243,"odom"
406,1756707949.760688,3.696901,1.124799,0.752622,0.283189,0.096178,"odom"
407,1756707949.794091,3.704365,1.131816,0.755370,0.288107,0.085354,"odom"
408,1756707949.860646,3.714086,1.154751,0.764506,0.298657,0.091811,"odom"
409,1756707949.893983,3.721972,1.162347,0.767632,0.326025,0.110838,"odom"
410,1756707949.960630,3.740300,1.180208,0.776139,0.304502,0.132120,"odom"
411,1756707949.994005,3.747893,1.187699,0.779848,0.297644,0.119382,"odom"
412,1756707950.060619,3.761834,1.219186,0.792014,0.300100,0.113103,"odom"
413,1756707950.094027,3.769756,1.227252,0.795498,0.314502,0.113103,"odom"
414,1756707950.160606,3.779343,1.249617,0.805420,0.313748,0.099143,"odom"
415,1756707950.193997,3.786510,1.257109,0.808183,0.308961,0.087478,"odom"
416,1756707950.260655,3.798003,1.270887,0.814156,0.279773,0.071584,"odom"
417,1756707950.293967,3.804949,1.278268,0.816190,0.285868,0.063024,"odom"
418,1756707950.360646,3.828665,1.284742,0.816405,0.285147,0.064066,"odom"
419,1756707950.393991,3.835806,1.292365,0.818555,0.293808,0.072797,"odom"
420,1756707950.460643,3.860787,1.300146,0.820797,0.309486,0.100193,"odom"
421,1756707950.494488,3.867678,1.307576,0.824022,0.282563,0.110832,"odom"
422,1756707950.560620,3.864259,1.325267,0.837704,0.281619,0.170528,"odom"
423,1756707950.594017,3.871173,1.333005,0.843559,0.275370,0.199336,"odom"
424,1756707950.660621,3.886327,1.350332,0.858672,0.271567,0.219572,"odom"
425,1756707950.693968,3.892667,1.357747,0.865279,0.268623,0.217488,"odom"
426,1756707950.760640,3.924936,1.373576,0.876925,0.262460,0.230225,"odom"
427,1756707950.794124,3.931094,1.381051,0.883689,0.268889,0.220631,"odom"
428,1756707950.860653,3.954438,1.386229,0.895812,0.275413,0.244021,"odom"
429,1756707950.894002,3.960844,1.394316,0.903133,0.271275,0.233548,"odom"
430,1756707950.960635,3.978717,1.382759,0.912102,0.191462,0.214059,"odom"
431,1756707950.994003,3.981825,1.386773,0.916749,0.138764,0.170176,"odom"
432,1756707951.060647,4.006814,1.403814,0.918765,0.184667,-0.028608,"odom"
433,1756707951.094040,4.010186,1.408219,0.916800,0.159889,-0.078598,"odom"
434,1756707951.160636,4.009430,1.437400,0.907690,0.131010,-0.218150,"odom"
435,1756707951.193980,4.011182,1.439623,0.901026,0.072008,-0.223424,"odom"
436,1756707951.260629,4.016032,1.455039,0.885177,0.061845,-0.232983,"odom"
437,1756707951.294144,4.017569,1.456902,0.878169,0.066857,-0.236291,"odom"
438,1756707951.360647,4.016882,1.445527,0.865123,0.072146,-0.102869,"odom"
439,1756707951.394083,4.018551,1.447493,0.865658,0.047423,0.046200,"odom"
440,1756707951.460939,4.010767,1.480155,0.877291,0.033768,0.198408,"odom"
441,1756707951.494016,4.010874,1.480284,0.884310,-0.005639,0.240862,"odom"
442,1756707951.560614,4.012581,1.461491,0.903123,-0.009606,0.292017,"odom"
443,1756707951.594022,4.012570,1.461477,0.912303,0.002000,0.309137,"odom"
444,1756707951.660630,4.014405,1.453152,0.935937,0.008721,0.340059,"odom"
445,1756707951.693977,4.014587,1.453402,0.946258,0.006042,0.336717,"odom"
446,1756707951.760648,4.025347,1.455073,0.970635,0.006360,0.351727,"odom"
447,1756707951.793973,4.025508,1.455312,0.981297,0.009442,0.350690,"odom"
448,1756707951.860620,4.036296,1.457022,1.007487,0.009442,0.377197,"odom"
449,1756707951.893982,4.036328,1.457075,1.015929,0.000111,0.240646,"odom"
450,1756707951.960614,4.046035,1.468122,1.017728,0.014805,-0.136085,"odom"
451,1756707951.993981,4.046397,1.468704,1.011678,0.009474,-0.233027,"odom"
452,1756707952.060674,4.036997,1.458017,0.990113,0.028437,-0.335304,"odom"
453,1756707952.094132,4.037520,1.458801,0.979770,0.021149,-0.319457,"odom"
454,1756707952.160681,4.035763,1.467029,0.958299,0.037450,-0.305467,"odom"
455,1756707952.193981,4.036577,1.468172,0.949304,0.039768,-0.303376,"odom"
456,1756707952.260697,4.035718,1.466905,0.926725,0.045111,-0.331158,"odom"
457,1756707952.294005,4.036478,1.467902,0.916167,0.029424,-0.341795,"odom"
458,1756707952.360678,4.032620,1.484077,0.891581,0.035670,-0.362113,"odom"
459,1756707952.393981,4.033330,1.484941,0.880213,0.032214,-0.372712,"odom"
460,1756707952.460613,4.020123,1.490739,0.853350,0.029742,-0.390701,"odom"
461,1756707952.493984,4.021072,1.491807,0.841368,0.046685,-0.389678,"odom"
462,1756707952.560639,4.018353,1.499130,0.812538,0.035145,-0.417435,"odom"
463,1756707952.593985,4.019323,1.500135,0.799653,0.042489,-0.429044,"odom"
464,1756707952.660637,4.020511,1.491051,0.766377,0.042961,-0.491860,"odom"
465,1756707952.693971,4.021640,1.492116,0.751177,0.041072,-0.511052,"odom"
466,1756707952.760636,4.005141,1.515048,0.715038,0.045030,-0.552602,"odom"
467,1756707952.793979,4.006250,1.515988,0.698311,0.039115,-0.557835,"odom"
468,1756707952.860642,3.990928,1.530274,0.660320,0.036824,-0.551558,"odom"
469,1756707952.894684,3.991988,1.531078,0.643515,0.035407,-0.536563,"odom"
470,1756707952.960624,3.990840,1.530171,0.605732,0.032394,-0.535492,"odom"
471,1756707952.993988,3.991556,1.530657,0.590271,0.013192,-0.520720,"odom"
472,1756707953.060645,3.987143,1.547007,0.553234,0.011717,-0.529225,"odom"
473,1756707953.094033,3.987313,1.547110,0.537314,0.008259,-0.532361,"odom"
474,1756707953.160645,3.970875,1.570689,0.498864,-0.002069,-0.558896,"odom"
475,1756707953.193983,3.970827,1.570664,0.481590,-0.001574,-0.580248,"odom"
476,1756707953.260638,3.958160,1.577390,0.439503,-0.006819,-0.612368,"odom"
477,1756707953.293975,3.958109,1.577366,0.421003,-0.000472,-0.618590,"odom"
478,1756707953.360612,3.945695,1.584179,0.376501,-0.006137,-0.634650,"odom"
479,1756707953.393965,3.945500,1.584105,0.357495,-0.004721,-0.625109,"odom"
480,1756707953.460642,3.940969,1.610191,0.315236,-0.003305,-0.594149,"odom"
481,1756707953.493974,3.940904,1.610171,0.297160,-0.004249,-0.600452,"odom"
482,1756707953.560637,3.941189,1.610345,0.253731,0.000000,-0.628179,"odom"
483,1756707953.593961,3.941285,1.610369,0.234562,0.001347,-0.647385,"odom"
484,1756707953.661456,3.925515,1.634393,0.189932,-0.004721,-0.610044,"odom"
485,1756707953.694028,3.925448,1.634381,0.171998,0.000000,-0.597290,"odom"
486,1756707953.760627,3.924288,1.643203,0.129564,0.006137,-0.589801,"odom"
487,1756707953.793966,3.924419,1.643219,0.111856,-0.000377,-0.583569,"odom"
488,1756707953.860629,3.922723,1.651889,0.071358,0.006052,-0.562218,"odom"
489,1756707953.894022,3.922815,1.651894,0.054692,0.004429,-0.568495,"odom"
490,1756707953.960609,3.905427,1.684667,0.014113,-0.002360,-0.576007,"odom"
491,1756707953.993972,3.905372,1.684667,-0.003294,-0.000584,-0.589785,"odom"
492,1756707954.060609,3.904302,1.693416,-0.045463,0.003432,-0.584538,"odom"
493,1756707954.094033,3.904499,1.693405,-0.062631,0.005770,-0.560191,"odom"
494,1756707954.160608,3.888812,1.717509,-0.100226,0.009786,-0.515334,"odom"
495,1756707954.193961,3.889002,1.717488,-0.115810,0.005665,-0.510025,"odom"
496,1756707954.260670,3.887264,1.726216,-0.152074,0.009573,-0.518635,"odom"
497,1756707954.293971,3.887824,1.726124,-0.168028,0.017759,-0.529028,"odom"
498,1756707954.360639,3.886665,1.734704,-0.202830,0.033047,-0.492890,"odom"
499,1756707954.393968,3.887997,1.734416,-0.217444,0.038351,-0.479132,"odom"
500,1756707954.460611,3.893445,1.762514,-0.247130,0.036824,-0.404611,"odom"
501,1756707954.494647,3.894835,1.762151,-0.259116,0.041253,-0.394986,"odom"
502,1756707954.560629,3.899543,1.790542,-0.284713,0.042961,-0.384360,"odom"
503,1756707954.594030,3.901104,1.790072,-0.296336,0.044377,-0.388529,"odom"
504,1756707954.660615,3.901514,1.781722,-0.322718,0.043358,-0.345998,"odom"
505,1756707954.693993,3.902931,1.781236,-0.333093,0.040600,-0.338441,"odom"
506,1756707954.760619,3.898992,1.790666,-0.356664,0.039656,-0.354508,"odom"
507,1756707954.793977,3.900398,1.790130,-0.367615,0.043538,-0.362060,"odom"
508,1756707954.860646,3.903640,1.788824,-0.393867,0.040059,-0.379974,"odom"
509,1756707954.894007,3.905021,1.788237,-0.405011,0.043013,-0.360849,"odom"
510,1756707954.960650,3.932625,1.796047,-0.430026,0.034755,-0.381020,"odom"
511,1756707954.993977,3.933955,1.795424,-0.441948,0.036532,-0.378955,"odom"
512,1756707955.060607,3.952807,1.808614,-0.468362,0.035588,-0.406694,"odom"
513,1756707955.093965,3.954000,1.807998,-0.480699,0.037296,-0.407748,"odom"
514,1756707955.160613,3.951155,1.817326,-0.509060,0.033227,-0.392881,"odom"
515,1756707955.193977,3.952154,1.816758,-0.520401,0.027854,-0.366207,"odom"
516,1756707955.260632,3.950945,1.817398,-0.544959,0.028506,-0.337399,"odom"
517,1756707955.294657,3.951887,1.816818,-0.555504,0.028618,-0.353446,"odom"
518,1756707955.360652,3.960434,1.827900,-0.579885,0.030686,-0.356592,"odom"
519,1756707955.394084,3.961407,1.827252,-0.590605,0.031817,-0.363082,"odom"
520,1756707955.460626,3.971458,1.829741,-0.615037,0.034171,-0.351345,"odom"
521,1756707955.494060,3.972371,1.829086,-0.625251,0.029270,-0.336366,"odom"
522,1756707955.560659,3.978903,1.849311,-0.647746,0.031630,-0.336336,"odom"
523,1756707955.594001,3.979742,1.848667,-0.657824,0.028618,-0.333226,"odom"
524,1756707955.660615,3.982061,1.839328,-0.681102,0.065569,-0.307497,"odom"
525,1756707955.694372,3.983906,1.837814,-0.690055,0.061962,-0.292683,"odom"
526,1756707955.760632,3.991794,1.849532,-0.707256,0.071659,-0.250121,"odom"
527,1756707955.793978,3.994506,1.847191,-0.714400,0.094531,-0.228858,"odom"
528,1756707955.860655,4.001785,1.859552,-0.728946,0.117080,-0.232977,"odom"
529,1756707955.893965,4.005187,1.856492,-0.735715,0.123217,-0.232940,"odom"
530,1756707955.960642,4.016103,1.843724,-0.752872,0.142186,-0.242532,"odom"
531,1756707955.993962,4.019532,1.840489,-0.759819,0.111982,-0.234036,"odom"
532,1756707956.060659,4.037959,1.847459,-0.774921,0.155267,-0.288390,"odom"
533,1756707956.094082,4.041945,1.843528,-0.783061,0.129646,-0.275481,"odom"
534,1756707956.161374,4.049028,1.849123,-0.801448,0.158415,-0.310675,"odom"
535,1756707956.194176,4.052730,1.845274,-0.809411,0.131063,-0.267984,"odom"
536,1756707956.260629,4.061920,1.848817,-0.824481,0.187462,-0.205108,"odom"
537,1756707956.294078,4.065060,1.845397,-0.829173,0.116965,-0.150104,"odom"
538,1756707956.360608,4.083659,1.852744,-0.830206,0.155837,-0.052006,"odom"
539,1756707956.393981,4.088100,1.847877,-0.831468,0.191963,-0.039261,"odom"
540,1756707956.460617,4.097249,1.844803,-0.831391,0.198854,-0.010480,"odom"
541,1756707956.493996,4.102311,1.839250,-0.831653,0.211834,-0.008379,"odom"
542,1756707956.560607,4.108529,1.839385,-0.830807,0.214804,-0.016934,"odom"
543,1756707956.593961,4.113808,1.833600,-0.831324,0.218761,-0.019019,"odom"
544,1756707956.660610,4.137227,1.821827,-0.828980,0.224246,-0.023201,"odom"
545,1756707956.693977,4.142779,1.815764,-0.829674,0.214804,-0.026350,"odom"
546,1756707956.760631,4.149189,1.808619,-0.831848,0.215276,-0.032804,"odom"
547,1756707956.793982,4.154326,1.802976,-0.832781,0.211680,-0.028615,"odom"
548,1756707956.860639,4.165685,1.783407,-0.834443,0.256604,0.036519,"odom"
549,1756707956.894322,4.171326,1.777199,-0.832833,0.232527,0.054483,"odom"
550,1756707956.960750,4.202296,1.771286,-0.819084,0.260518,0.107871,"odom"
551,1756707956.993980,4.209270,1.763865,-0.815437,0.266263,0.120617,"odom"
552,1756707957.060618,4.218870,1.746328,-0.808366,0.307338,0.140701,"odom"
553,1756707957.094025,4.225693,1.739224,-0.804396,0.269695,0.125846,"odom"
554,1756707957.160668,4.224824,1.711839,-0.805521,0.270331,0.112078,"odom"
555,1756707957.193992,4.231930,1.704479,-0.802038,0.270984,0.113119,"odom"
556,1756707957.260636,4.249839,1.698515,-0.789926,0.268649,0.118350,"odom"
557,1756707957.294016,4.257128,1.691202,-0.786074,0.311502,0.130241,"odom"
558,1756707957.360610,4.274714,1.685418,-0.773535,0.269095,0.113115,"odom"
559,1756707957.393966,4.281608,1.678718,-0.770155,0.268374,0.111033,"odom"
560,1756707957.460634,4.301867,1.662860,-0.759754,0.272390,0.136508,"odom"
561,1756707957.493969,4.309505,1.655650,-0.755413,0.277721,0.146086,"odom"
562,1756707957.560647,4.306735,1.636706,-0.752194,0.292117,0.156737,"odom"
563,1756707957.593959,4.314480,1.629506,-0.747627,0.296752,0.149410,"odom"
564,1756707957.660636,4.344345,1.616624,-0.732110,0.285507,0.149424,"odom"
565,1756707957.694013,4.352279,1.609542,-0.727552,0.316125,0.146123,"odom"
566,1756707957.760731,4.356064,1.603502,-0.717317,0.292100,0.174891,"odom"
567,1756707957.793964,4.363859,1.596751,-0.711957,0.291697,0.179069,"odom"
568,1756707957.860627,4.386868,1.570466,-0.702123,0.290854,0.159014,"odom"
569,1756707957.894024,4.394864,1.563747,-0.697423,0.292228,0.156927,"odom"
570,1756707957.960628,4.413397,1.548532,-0.685459,0.291395,0.170705,"odom"
571,1756707957.993997,4.421806,1.541706,-0.680467,0.321026,0.162155,"odom"
572,1756707958.060640,4.440111,1.526443,-0.670154,0.295543,0.146267,"odom"
573,1756707958.093996,4.448236,1.520046,-0.665561,0.294264,0.155700,"odom"
574,1756707958.160637,4.455475,1.502665,-0.659163,0.287035,0.139819,"odom"
575,1756707958.193967,4.463912,1.496169,-0.654655,0.283730,0.152550,"odom"
576,1756707958.260622,4.491807,1.491089,-0.638343,0.277020,0.138759,"odom"
577,1756707958.293960,4.500289,1.484832,-0.634485,0.316453,0.126032,"odom"
578,1756707958.360611,4.520043,1.460264,-0.628750,0.305797,0.150448,"odom"
579,1756707958.393994,4.528254,1.454331,-0.624311,0.267515,0.142951,"odom"
580,1756707958.460610,4.535976,1.436014,-0.619666,0.312108,0.117490,"odom"
581,1756707958.495294,4.544403,1.430034,-0.616102,0.274760,0.119563,"odom"
582,1756707958.560641,4.560733,1.407574,-0.610896,0.273318,0.129179,"odom"
583,1756707958.594067,4.569128,1.401732,-0.606778,0.271292,0.136488,"odom"
584,1756707958.660631,4.587499,1.400670,-0.593211,0.286202,0.133355,"odom"
585,1756707958.693989,4.596172,1.394859,-0.589132,0.290812,0.138762,"odom"
586,1756707958.760625,4.609887,1.389132,-0.578463,0.294975,0.124988,"odom"
587,1756707958.794090,4.618486,1.383548,-0.574770,0.289687,0.123752,"odom"
588,1756707958.860618,4.637310,1.374238,-0.563871,0.276065,0.143993,"odom"
589,1756707958.894065,4.645797,1.368907,-0.559614,0.285894,0.138597,"odom"
590,1756707958.960613,4.664569,1.351780,-0.551737,0.305584,0.141920,"odom"
591,1756707958.993965,4.672803,1.346746,-0.547390,0.269567,0.142963,"odom"
592,1756707959.060649,4.688601,1.339061,-0.537356,0.280324,0.118522,"odom"
593,1756707959.093980,4.697392,1.333852,-0.533851,0.305240,0.116253,"odom"
594,1756707959.160609,4.715927,1.316543,-0.526939,0.289756,0.144002,"odom"
595,1756707959.193960,4.724806,1.311412,-0.522472,0.287438,0.149232,"odom"
596,1756707959.260627,4.741659,1.302818,-0.512870,0.284674,0.109960,"odom"
597,1756707959.294063,4.750700,1.297754,-0.509654,0.294949,0.107884,"odom"
598,1756707959.361578,4.755381,1.287693,-0.504130,0.286160,0.112067,"odom"
599,1756707959.394048,4.764536,1.282669,-0.500836,0.299224,0.109966,"odom"
600,1756707959.460616,4.791305,1.276322,-0.489774,0.292228,0.115209,"odom"
601,1756707959.493976,4.800509,1.271443,-0.486522,0.289464,0.103500,"odom"
602,1756707959.560684,4.813201,1.248792,-0.485609,0.295294,0.087633,"odom"
603,1756707959.593991,4.822531,1.243891,-0.482931,0.292668,0.087628,"odom"
604,1756707959.660627,4.844259,1.232604,-0.476568,0.306338,0.090781,"odom"
605,1756707959.693966,4.853134,1.228045,-0.473585,0.269610,0.103494,"odom"
606,1756707959.760617,4.896579,1.243388,-0.452597,0.303781,0.122699,"odom"
607,1756707959.793968,4.905704,1.238980,-0.448816,0.273344,0.127935,"odom"
608,1756707959.860613,4.933911,1.223356,-0.441236,0.274872,0.116227,"odom"
609,1756707959.893989,4.943161,1.219013,-0.437856,0.291464,0.112056,"odom"
610,1756707959.960624,4.949301,1.199361,-0.437630,0.270347,0.070525,"odom"
611,1756707959.993988,4.958189,1.195219,-0.435449,0.279481,0.075920,"odom"
612,1756707960.060617,4.974683,1.201748,-0.423928,0.272013,0.103496,"odom"
613,1756707960.094089,4.983957,1.197585,-0.421003,0.284691,0.090763,"odom"
614,1756707960.160627,5.012329,1.181557,-0.415990,0.289061,0.099318,"odom"
615,1756707960.194015,5.021724,1.177430,-0.412994,0.292408,0.094964,"odom"
616,1756707960.260629,5.036938,1.168312,-0.409622,0.283619,0.036501,"odom"
617,1756707960.293996,5.046272,1.164272,-0.408375,0.285619,0.042958,"odom"
618,1756707960.360613,5.063154,1.146257,-0.408665,0.309535,0.052393,"odom"
619,1756707960.393971,5.072296,1.142314,-0.406884,0.269885,0.058837,"odom"
620,1756707960.460644,5.097309,1.127465,-0.402809,0.277816,0.089728,"odom"
621,1756707960.494014,5.106759,1.123463,-0.399988,0.267764,0.091829,"odom"
622,1756707960.560612,5.129170,1.125741,-0.389900,0.266666,0.087450,"odom"
623,1756707960.593965,5.138913,1.121760,-0.387096,0.315469,0.089748,"odom"
624,1756707960.660634,5.160842,1.112931,-0.380011,0.285215,0.093936,"odom"
625,1756707960.693986,5.171023,1.108891,-0.377060,0.309502,0.093922,"odom"
626,1756707960.760608,5.193475,1.099488,-0.370071,0.287035,0.109809,"odom"
627,1756707960.793977,5.203450,1.095647,-0.366638,0.287242,0.112060,"odom"
628,1756707960.860649,5.218843,1.085943,-0.359923,0.313109,0.118520,"odom"
629,1756707960.894583,5.228197,1.082448,-0.356509,0.278065,0.108921,"odom"
630,1756707960.962057,5.242793,1.072892,-0.352550,0.264846,0.022432,"odom"
631,1756707960.993975,5.252187,1.069429,-0.353833,0.284589,-0.062638,"odom"
632,1756707961.060696,5.271425,1.057921,-0.362649,0.312649,-0.128642,"odom"
633,1756707961.094051,5.281034,1.054243,-0.367065,0.268082,-0.150967,"odom"
634,1756707961.160687,5.306149,1.054720,-0.374411,0.305470,-0.162833,"odom"
635,1756707961.194183,5.315687,1.050939,-0.379236,0.274288,-0.163867,"odom"
636,1756707961.260628,5.340408,1.051701,-0.387396,0.281842,-0.171215,"odom"
637,1756707961.293988,5.350185,1.047672,-0.392505,0.300044,-0.162849,"odom"
638,1756707961.360649,5.363087,1.047003,-0.401256,0.264597,-0.150043,"odom"
639,1756707961.393964,5.370272,1.043962,-0.403469,0.170565,-0.062361,"odom"
640,1756707961.460609,5.386146,1.034319,-0.395479,0.211274,0.189772,"odom"
641,1756707961.493996,5.392603,1.031660,-0.388237,0.198135,0.250477,"odom"
642,1756707961.560623,5.426598,1.027495,-0.365850,0.160470,0.320773,"odom"
643,1756707961.594012,5.431915,1.025496,-0.355929,0.163425,0.346418,"odom"
644,1756707961.660636,5.443272,1.021452,-0.333156,0.137423,0.291045,"odom"
645,1756707961.694058,5.447695,1.019953,-0.324379,0.128882,0.288885,"odom"
646,1756707961.760639,5.454374,1.005150,-0.305899,0.135492,0.288903,"odom"
647,1756707961.794053,5.459035,1.003710,-0.297318,0.129217,0.280346,"odom"
648,1756707961.860616,5.455136,0.996815,-0.281421,0.119441,0.228139,"odom"
649,1756707961.894038,5.459442,0.995594,-0.274643,0.130089,0.214395,"odom"
650,1756707961.960621,5.468795,0.989823,-0.260188,0.111054,0.213309,"odom"
651,1756707961.994109,5.472726,0.988797,-0.253575,0.114247,0.218550,"odom"
652,1756707962.060643,5.481582,0.983116,-0.237606,0.114247,0.236689,"odom"
653,1756707962.093981,5.485701,0.982141,-0.230584,0.116608,0.231299,"odom"
654,1756707962.160609,5.490943,0.985536,-0.214057,0.115664,0.206869,"odom"
655,1756707962.193982,5.495321,0.984606,-0.207902,0.131663,0.190865,"odom"
656,1756707962.260642,5.507165,0.969759,-0.193430,0.136957,0.243066,"odom"
657,1756707962.293966,5.512124,0.968820,-0.185461,0.143743,0.262268,"odom"
658,1756707962.360631,5.520245,0.963049,-0.165526,0.143088,0.310191,"odom"
659,1756707962.394329,5.525472,0.962213,-0.156093,0.140993,0.310210,"odom"
660,1756707962.460668,5.531940,0.965095,-0.132198,0.162611,0.337800,"odom"
661,1756707962.494262,5.537431,0.964407,-0.121620,0.152959,0.348420,"odom"
662,1756707962.560677,5.556034,0.943423,-0.099939,0.143586,0.375118,"odom"
663,1756707962.593992,5.561442,0.942926,-0.088030,0.148429,0.407048,"odom"
664,1756707962.660619,5.568937,0.945400,-0.056687,0.137380,0.445430,"odom"
665,1756707962.694022,5.574151,0.945154,-0.043374,0.144891,0.440063,"odom"
666,1756707962.760625,5.582434,0.921633,-0.016657,0.135380,0.443354,"odom"
667,1756707962.794063,5.587421,0.921597,-0.003137,0.137852,0.441265,"odom"
668,1756707962.860615,5.607945,0.908304,0.025382,0.115982,0.412477,"odom"
669,1756707962.893972,5.612020,0.908443,0.037253,0.109022,0.383666,"odom"
670,1756707962.960615,5.620997,0.892986,0.058695,0.091115,0.309159,"odom"
671,1756707962.993975,5.624015,0.893184,0.068061,0.081201,0.308114,"odom"
672,1756707963.060616,5.640843,0.905604,0.092704,0.083132,0.340050,"odom"
673,1756707963.093982,5.643773,0.905899,0.103377,0.081492,0.360282,"odom"
674,1756707963.160619,5.642829,0.897155,0.132792,0.089990,0.465725,"odom"
675,1756707963.194003,5.645962,0.897606,0.147515,0.085784,0.492221,"odom"
676,1756707963.260662,5.653757,0.899289,0.183569,0.090478,0.510386,"odom"
677,1756707963.294101,5.657132,0.899955,0.199163,0.101927,0.523192,"odom"
