t_idx,cost_0,cost_1,cost_2,cost_3,cost_4,cost_5,cost_6,cost_7,cost_8,cost_9,cost_10,cost_11,cost_12,cost_13,cost_14,cost_15,cost_16,cost_17,cost_18,cost_19,cost_20,cost_21,cost_22,cost_23,cost_24,cost_25,cost_26,cost_27,cost_28,cost_29,cost_30,cost_31,cost_32,cost_33,cost_34,cost_35,cost_36,cost_37,cost_38,cost_39,cost_40,cost_41,cost_42,cost_43,cost_44,cost_45,cost_46,cost_47,cost_48,cost_49,cost_50,cost_51,cost_52,cost_53,cost_54,cost_55,cost_56,cost_57,cost_58,cost_59,cost_60,cost_61,cost_62,cost_63,cost_64,cost_65,cost_66,cost_67,cost_68,cost_69,cost_70,cost_71,cost_72,cost_73,cost_74,cost_75,cost_76,cost_77,cost_78,cost_79,cost_80,cost_81,cost_82,cost_83,cost_84,cost_85,cost_86,cost_87,cost_88,cost_89,cost_90,cost_91,cost_92,cost_93,cost_94,cost_95,cost_96,cost_97,cost_98,cost_99,cost_100,cost_101,cost_102,cost_103,cost_104,cost_105,cost_106,cost_107,cost_108,cost_109,cost_110,cost_111,cost_112,cost_113,cost_114,cost_115,cost_116,cost_117,cost_118,cost_119,cost_120,cost_121,cost_122,cost_123,cost_124,cost_125,cost_126,cost_127,cost_128,cost_129,cost_130,cost_131,cost_132,cost_133,cost_134,cost_135,cost_136,cost_137,cost_138,cost_139,cost_140,cost_141,cost_142,cost_143,cost_144,cost_145,cost_146,cost_147,cost_148,cost_149,cost_150,cost_151,cost_152,cost_153,cost_154,cost_155,cost_156,cost_157,cost_158,cost_159,cost_160,cost_161,cost_162,cost_163,cost_164,cost_165,cost_166,cost_167,cost_168,cost_169,cost_170,cost_171,cost_172,cost_173,cost_174,cost_175,cost_176,cost_177,cost_178,cost_179,cost_180,cost_181,cost_182,cost_183,cost_184,cost_185,cost_186,cost_187,cost_188,cost_189,cost_190,cost_191,cost_192,cost_193,cost_194,cost_195,cost_196,cost_197,cost_198,cost_199,cost_200,cost_201,cost_202,cost_203,cost_204,cost_205,cost_206,cost_207,cost_208,cost_209,cost_210,cost_211,cost_212,cost_213,cost_214,cost_215,cost_216,cost_217,cost_218,cost_219,cost_220,cost_221,cost_222,cost_223,cost_224
508,4.03072,4.13806,4.24935,4.36083,4.46858,4.56866,4.65725,4.73084,4.78632,4.82117,4.83356,4.82246,4.78769,4.72995,4.22516,3.75395,3.87177,3.99361,4.11605,4.2355,4.32436,4.40315,4.46866,4.51809,4.5492,4.56036,4.55074,4.52028,4.46976,4.40075,3.57327,3.6776,3.78604,3.89549,4.00268,4.08037,4.14939,4.20686,4.25027,4.27763,4.28755,4.27937,4.25318,4.20982,4.15091,3.39269,3.45956,3.50665,3.57914,3.65013,3.71668,3.78798,3.83744,3.88685,3.92247,3.94314,3.96038,3.9624,3.95015,3.90126,3.1162,3.16966,3.23942,3.29901,3.35784,3.42531,3.47492,3.52841,3.57184,3.60373,3.62314,3.62977,3.63596,3.64276,3.63983,2.9118,2.95187,2.99636,3.0431,3.10182,3.14625,3.19822,3.23177,3.26924,3.29741,3.31556,3.32355,3.33387,3.33566,3.34261,2.7075,2.73422,2.76547,2.8114,2.84605,2.8915,2.92188,2.95952,2.97906,3.00352,3.0204,3.02973,3.04415,3.05286,3.06963,2.51528,2.52869,2.54674,2.57991,2.60255,2.62506,2.65788,2.67567,2.70131,2.72207,2.73768,2.74833,2.75479,2.77037,2.77288,2.32314,2.32328,2.32818,2.34863,2.35931,2.37093,2.39425,2.40421,2.42398,2.44107,2.4554,2.46735,2.47782,2.50021,2.48839,2.1311,2.11799,2.12179,2.11756,2.11633,2.1291,2.13097,2.14515,2.14708,2.16052,2.17358,2.18681,2.20125,2.20638,2.21616,1.93914,1.92483,1.90355,1.8867,1.8856,1.87559,1.86805,1.87449,1.87063,1.88043,1.89222,1.90672,1.91309,1.92491,1.9442,1.75927,1.71978,1.68548,1.66804,1.64313,1.62238,1.61749,1.60424,1.60661,1.6008,1.61134,1.62709,1.63735,1.65581,1.67253,1.57948,1.52686,1.47956,1.43759,1.41291,1.38148,1.35528,1.34639,1.33104,1.33365,1.34294,1.34794,1.36206,1.37509,1.41317,1.38777,1.32205,1.2738,1.21934,1.17095,1.14088,1.10543,1.07695,1.06791,1.05497,1.06303,1.06927,1.07522,1.10677,1.15412,1.20815,1.12935,1.0562,1.0013,0.941236,0.888589,0.855939,0.819914,0.793239,0.788784,0.783625,0.791101,0.812854,0.838863,0.895412
509,4.09391,4.20175,4.31191,4.42063,4.52401,4.61821,4.69957,4.7648,4.81105,4.83612,4.83854,4.81763,4.77356,4.70739,4.25477,3.8219,3.94016,4.061,4.18096,4.28451,4.36814,4.44051,4.49864,4.53996,4.56252,4.56504,4.547,4.5087,4.45121,4.37638,3.63399,3.73872,3.84627,3.95354,4.0453,4.11839,4.18182,4.23286,4.26927,4.28931,4.29191,4.27672,4.24412,4.19525,4.13195,3.4342,3.47742,3.54774,3.61835,3.68638,3.74898,3.81548,3.85948,3.90298,3.93251,3.95917,3.95878,3.96783,3.93952,3.88768,3.15051,3.20427,3.27339,3.3314,3.38773,3.45189,3.49751,3.54649,3.58511,3.61211,3.62683,3.64121,3.64386,3.64804,3.64359,2.92692,2.97927,3.02324,3.06868,3.12538,3.16714,3.21592,3.25791,3.27965,3.30414,3.33089,3.33601,3.34421,3.35682,3.36369,2.72744,2.75441,2.78527,2.8302,2.8633,2.90671,2.93469,2.96972,2.99862,3.02059,3.03537,3.04319,3.05689,3.06586,3.05998,2.52807,2.54169,2.55949,2.59195,2.6135,2.63461,2.66583,2.69394,2.70601,2.72549,2.74027,2.75076,2.76992,2.78719,2.76847,2.3288,2.32912,2.33389,2.35393,2.36399,2.38684,2.39735,2.41858,2.42584,2.44282,2.45761,2.47075,2.4953,2.4968,2.48918,2.12963,2.11668,2.12048,2.11615,2.11476,2.1274,2.12924,2.14362,2.14612,2.16061,2.17539,2.19116,2.20906,2.20672,2.22211,1.93056,1.91638,1.89524,1.87859,1.8778,1.86828,1.87351,1.86908,1.87883,1.87887,1.89364,1.91199,1.92321,1.94097,1.95528,1.74359,1.70422,1.68219,1.65325,1.62912,1.6215,1.60615,1.59496,1.6,1.60959,1.62435,1.63328,1.63776,1.66354,1.7007,1.55672,1.50419,1.45731,1.41615,1.39272,1.36304,1.33917,1.33326,1.32163,1.32879,1.34354,1.34303,1.36472,1.39847,1.44638,1.35794,1.29229,1.24461,1.19126,1.14459,1.11691,1.08457,1.05999,1.05571,1.06047,1.05123,1.06525,1.09212,1.13376,1.19234,1.17127,1.09253,1.02008,0.966601,0.908733,0.859104,0.830346,0.799141,0.790265,0.780646,0.771414,0.787959,0.819968,0.86943,0.938591
510,3.97895,4.08759,4.20095,4.31522,4.42645,4.53064,4.62387,4.7025,4.7633,4.8036,4.8214,4.81552,4.78561,4.73223,4.23417,3.70796,3.8271,3.95093,4.06398,4.19862,4.29118,4.37408,4.444,4.498,4.5337,4.54933,4.54389,4.5172,4.46988,4.40342,3.53306,3.63873,3.74908,3.84895,3.97105,4.05202,4.12463,4.18587,4.2331,4.2642,4.27765,4.27263,4.2491,4.20781,4.15026,3.35825,3.45048,3.49939,3.56213,3.63572,3.70516,3.76752,3.83211,3.8846,3.92312,3.94637,3.95375,3.95735,3.94602,3.89731,3.09952,3.15435,3.21385,3.28751,3.34865,3.40659,3.47075,3.51473,3.5605,3.59444,3.6155,3.63525,3.64194,3.63652,3.63259,2.88888,2.93033,2.98848,3.03709,3.08583,3.14433,3.18632,3.23373,3.2728,3.29019,3.32105,3.32915,3.33889,3.33932,3.34411,2.69031,2.71844,2.76327,2.79888,2.84726,2.88236,2.91424,2.95312,2.98552,3.01036,3.02702,3.03546,3.03621,3.04244,3.05588,2.50384,2.51866,2.55021,2.57287,2.59694,2.63269,2.6545,2.68489,2.69865,2.71896,2.73343,2.74219,2.75792,2.76989,2.7679,2.31744,2.31899,2.3373,2.34706,2.35886,2.38332,2.3951,2.41704,2.4242,2.44001,2.45228,2.46134,2.46801,2.48567,2.48018,2.13112,2.13144,2.12455,2.12144,2.12103,2.13424,2.13605,2.14958,2.15017,2.1615,2.17158,2.18093,2.19051,2.2018,2.19275,1.95688,1.932,1.91195,1.89602,1.89545,1.88546,1.88934,1.88251,1.88857,1.88343,1.89135,1.90097,1.91343,1.9183,1.92961,1.77072,1.73267,1.7115,1.6828,1.65811,1.64897,1.63098,1.62783,1.6154,1.61783,1.61157,1.62147,1.62477,1.63518,1.65478,1.59664,1.54546,1.4992,1.45777,1.43301,1.40078,1.38496,1.36153,1.35466,1.34069,1.34428,1.34244,1.34856,1.36444,1.39226,1.41063,1.35835,1.29905,1.24493,1.19615,1.16487,1.12728,1.10764,1.08235,1.07601,1.06547,1.0639,1.07281,1.09412,1.13008,1.2367,1.15935,1.08704,1.03228,0.971535,0.91726,0.881943,0.84213,0.822477,0.799803,0.78715,0.785842,0.797529,0.824216,0.868243
511,3.68207,3.78986,3.90232,4.01572,4.12611,4.22954,4.32214,4.40029,4.4608,4.50101,4.51897,4.51348,4.48421,4.4317,3.94794,3.50718,3.6014,3.70027,3.80037,3.89809,3.9898,4.07196,4.1413,4.1949,4.2304,4.24606,4.24089,4.2147,4.16813,4.10263,3.33238,3.41307,3.49839,3.58523,3.67032,3.75036,3.82213,3.88268,3.92941,3.96019,3.97355,3.96867,3.94552,3.90484,3.84812,3.15767,3.22486,3.29667,3.37031,3.44281,3.51122,3.57266,3.62446,3.66432,3.6904,3.70145,3.69684,3.67669,3.64184,3.59384,2.98304,3.03677,3.09512,3.15559,3.21557,3.27239,3.32353,3.36661,3.39965,3.42104,3.42977,3.42541,3.40822,3.37914,3.33979,2.8085,2.8488,2.89373,2.94109,2.98857,3.03387,3.07475,3.10916,3.13539,3.15211,3.15851,3.15438,3.14011,3.11676,3.08598,2.63404,2.66095,2.6925,2.72679,2.76184,2.79565,2.82632,2.8521,2.87155,2.88361,2.8877,2.88377,2.87239,2.8547,2.83243,2.45967,2.47322,2.49142,2.51269,2.53535,2.55774,2.57824,2.59543,2.60814,2.61556,2.61733,2.6136,2.60505,2.59297,2.57914,2.28538,2.28561,2.29051,2.2988,2.30912,2.32012,2.33051,2.33915,2.34515,2.34796,2.34742,2.34386,2.33813,2.3316,2.32614,2.11117,2.09812,2.08975,2.08511,2.08314,2.08281,2.08314,2.08327,2.0826,2.08081,2.07796,2.07457,2.07162,2.07059,2.07342,1.93705,1.91073,1.88915,1.87162,1.85741,1.8458,1.83611,1.82779,1.82048,1.81412,1.80898,1.80574,1.80554,1.80995,1.821,1.763,1.72347,1.6887,1.65833,1.63193,1.60909,1.58944,1.5727,1.5588,1.5479,1.54048,1.53739,1.5399,1.54971,1.56891,1.58903,1.53631,1.4884,1.44523,1.4067,1.37268,1.34311,1.31801,1.29756,1.28216,1.27247,1.26952,1.27472,1.28987,1.31714,1.41514,1.34926,1.28825,1.23233,1.18171,1.13657,1.09714,1.06373,1.03677,1.01689,1.00495,1.00215,1.01001,1.03045,1.06572,1.24133,1.16233,1.08825,1.01963,0.956958,0.900746,0.851514,0.809845,0.776424,0.752101,0.737941,0.735282,0.745787,0.771464,0.81466
512,3.56259,3.66572,3.77636,3.89096,4.00568,4.11655,4.21957,4.3109,4.38699,4.44475,4.48164,4.49588,4.48645,4.45324,3.93421,3.4022,3.49196,3.58888,3.6897,3.79089,3.8888,3.97979,4.06035,4.12725,4.17769,4.20943,4.22092,4.21136,4.18077,4.13003,3.24188,3.3183,3.40154,3.48862,3.57633,3.66135,3.74036,3.81019,3.86792,3.91107,3.93767,3.94641,3.93667,3.90866,3.86335,3.08162,3.14474,3.21434,3.28773,3.36201,3.43419,3.50127,3.56042,3.60903,3.64492,3.66638,3.67235,3.66242,3.63694,3.597,2.92144,2.97128,3.02728,3.08703,3.14793,3.20732,3.26253,3.31104,3.35057,3.37922,3.39556,3.39876,3.3886,3.36561,3.33097,2.76131,2.79792,2.84036,2.88651,2.93409,2.98074,3.02413,3.06205,3.09254,3.11398,3.12522,3.12564,3.11524,3.09468,3.06529,2.60126,2.62466,2.65358,2.68618,2.72048,2.75445,2.78607,2.81345,2.83494,2.84922,2.85536,2.85301,2.84234,2.82417,2.79997,2.44127,2.45149,2.46693,2.48602,2.5071,2.52844,2.54835,2.56525,2.57779,2.58492,2.586,2.58087,2.56991,2.5541,2.53501,2.28134,2.27842,2.28041,2.28605,2.29396,2.30272,2.31097,2.31744,2.32108,2.32111,2.31714,2.30923,2.29797,2.28447,2.27044,2.12148,2.10544,2.09403,2.08625,2.08104,2.07728,2.07393,2.07002,2.0648,2.05777,2.04878,2.03811,2.02652,2.0153,2.00627,1.96168,1.93256,1.90778,1.88663,1.86834,1.85212,1.83723,1.823,1.80898,1.79492,1.78093,1.76751,1.75559,1.74661,1.74251,1.80194,1.75976,1.72166,1.68719,1.65588,1.62725,1.60086,1.57637,1.55359,1.53256,1.51361,1.49744,1.48518,1.47841,1.47917,1.64226,1.58706,1.53567,1.48791,1.44363,1.40265,1.36483,1.33014,1.29866,1.27069,1.24681,1.22792,1.2153,1.21071,1.21629,1.48264,1.41445,1.3498,1.28881,1.23161,1.17833,1.12914,1.08429,1.04417,1.00932,0.980541,0.95894,0.945978,0.943523,0.953864,1.32308,1.24193,1.16406,1.08988,1.0198,0.954278,0.893776,0.838841,0.790127,0.748443,0.71481,0.690525,0.677212,0.676876,0.69192
513,3.5541,3.65594,3.76552,3.87933,3.99357,4.1043,4.20757,4.29953,4.37665,4.4358,4.47443,4.49071,4.48358,4.45284,3.94328,3.39518,3.48364,3.57944,3.67937,3.77994,3.87754,3.96855,4.04947,4.11709,4.16858,4.20169,4.21482,4.20713,4.17858,4.12997,3.23633,3.31144,3.39351,3.4796,3.56656,3.65108,3.72989,3.79982,3.85796,3.90182,3.92942,3.93939,3.93111,3.9047,3.86109,3.07755,3.13934,3.20771,3.28003,3.35342,3.42492,3.49158,3.55056,3.59928,3.63554,3.65763,3.66444,3.65553,3.63122,3.59254,2.91884,2.96734,3.02206,3.08064,3.14052,3.19905,3.25361,3.3017,3.34104,3.36972,3.38632,3.38996,3.38042,3.35816,3.32434,2.76019,2.79543,2.83655,2.88144,2.92785,2.97348,3.016,3.05324,3.08324,3.10439,3.11551,3.11599,3.10578,3.08553,3.05651,2.60161,2.62363,2.65117,2.68242,2.71543,2.7482,2.77874,2.80518,2.82589,2.83953,2.84521,2.84251,2.83162,2.81333,2.78905,2.44309,2.45192,2.46593,2.48358,2.50324,2.5232,2.54182,2.55753,2.56899,2.57516,2.57541,2.56955,2.55796,2.54159,2.52199,2.28463,2.2803,2.28082,2.28492,2.29128,2.2985,2.30524,2.31027,2.31254,2.31129,2.30613,2.29711,2.2848,2.27032,2.25534,2.12624,2.10878,2.09584,2.08645,2.07955,2.07408,2.06902,2.06342,2.05654,2.0479,2.03737,2.0252,2.01217,1.99954,1.9891,1.9679,1.93735,1.911,1.88815,1.86805,1.84995,1.83313,1.81696,1.801,1.78502,1.76913,1.75384,1.74006,1.72925,1.72331,1.80963,1.76602,1.72628,1.69002,1.65678,1.6261,1.59759,1.57091,1.54591,1.52264,1.50144,1.48302,1.46851,1.45947,1.45797,1.65142,1.59477,1.5417,1.49207,1.44573,1.40254,1.36239,1.32526,1.29128,1.26076,1.23428,1.21277,1.1975,1.19023,1.1931,1.49327,1.42362,1.35724,1.29429,1.2349,1.17925,1.12752,1.08001,1.0371,0.999388,0.967677,0.943083,0.927074,0.921523,0.928722,1.33518,1.25255,1.17291,1.09667,1.0243,0.956235,0.892996,0.835153,0.783386,0.738529,0.701622,0.673977,0.657227,0.653382,0.66485
514,3.56466,3.66981,3.78197,3.89752,4.01261,4.12324,4.22545,4.31542,4.38967,4.44517,4.47953,4.49104,4.47885,4.44296,3.96658,3.40414,3.4958,3.59416,3.69589,3.79745,3.89518,3.98544,4.06475,4.12994,4.17829,4.20766,4.21659,4.20443,4.17131,4.11823,3.24369,3.3219,3.40649,3.49445,3.58254,3.66741,3.74577,3.81446,3.87062,3.91184,3.93623,3.94258,3.93041,3.90002,3.8525,3.0833,3.1481,3.21898,3.29321,3.36787,3.43994,3.50645,3.56456,3.61174,3.64585,3.66527,3.66902,3.65681,3.6291,3.58707,2.92299,2.9744,3.0316,3.09216,3.15344,3.21277,3.26747,3.31506,3.35328,3.3803,3.39477,3.39591,3.38364,3.35856,3.32196,2.76275,2.80081,2.84438,2.8913,2.93926,2.98588,3.02884,3.06595,3.09526,3.11522,3.12473,3.12326,3.1109,3.08841,3.05718,2.60258,2.62731,2.65729,2.69062,2.72531,2.75929,2.79056,2.81722,2.83767,2.8506,2.85518,2.85109,2.83862,2.81866,2.79274,2.44248,2.45392,2.47034,2.49013,2.5116,2.53299,2.55261,2.5689,2.58051,2.58645,2.58611,2.5794,2.56679,2.54933,2.52865,2.28244,2.28063,2.28353,2.28983,2.29812,2.30697,2.31501,2.32096,2.32379,2.32277,2.31753,2.30821,2.29544,2.28043,2.26493,2.12248,2.10744,2.09686,2.0897,2.08487,2.08124,2.07775,2.07342,2.06752,2.05956,2.04945,2.03751,2.02457,2.01198,2.00159,1.96257,1.93434,1.91032,1.88976,1.87186,1.8558,1.84082,1.82627,1.81168,1.79684,1.78187,1.76733,1.7542,1.74398,1.73865,1.80274,1.76134,1.72392,1.69,1.65907,1.63064,1.60424,1.57952,1.55629,1.53459,1.51481,1.49767,1.48434,1.47646,1.47612,1.64296,1.58844,1.53765,1.49041,1.44651,1.40576,1.368,1.33316,1.30134,1.27284,1.24826,1.22853,1.21499,1.20942,1.21401,1.48325,1.41563,1.35151,1.291,1.23418,1.18116,1.13209,1.08719,1.04683,1.01158,0.982235,0.959938,0.946184,0.942879,0.952344,1.32361,1.24291,1.1655,1.09176,1.02207,0.956836,0.89651,0.841609,0.792772,0.750805,0.71674,0.691892,0.677919,0.676857,0.691138
515,3.62577,3.73726,3.8537,3.97126,4.08593,4.19365,4.29045,4.37265,4.43696,4.48066,4.50171,4.4989,4.47185,4.42109,3.98726,3.45705,3.55494,3.65771,3.76181,3.86356,3.95923,4.04519,4.11806,4.17485,4.21312,4.23107,4.22768,4.20271,4.15682,4.09145,3.28841,3.37275,3.46187,3.55256,3.64144,3.72511,3.80027,3.86384,3.91314,3.94599,3.96083,3.95682,3.93391,3.89284,3.83511,3.11986,3.19067,3.26619,3.34351,3.41957,3.49129,3.55568,3.60999,3.65182,3.67926,3.69098,3.68635,3.66545,3.62914,3.57899,2.95139,3.0087,3.07066,3.13466,3.19794,3.25775,3.31142,3.35651,3.3909,3.41294,3.42154,3.41626,3.39735,3.36575,3.3231,2.783,2.82685,2.8753,2.92601,2.97656,3.02451,3.06751,3.1034,3.13038,3.14704,3.15252,3.14658,3.1296,3.10266,3.06747,2.61469,2.64512,2.68008,2.71756,2.75543,2.79156,2.82393,2.85067,2.87026,2.88156,2.88393,2.8773,2.86223,2.8399,2.81209,2.44647,2.4635,2.48502,2.5093,2.53453,2.5589,2.58068,2.59832,2.61055,2.61651,2.61576,2.60844,2.59524,2.57747,2.55698,2.27832,2.28199,2.29011,2.30124,2.31388,2.32654,2.33777,2.34634,2.35126,2.35189,2.34803,2.34,2.32865,2.31539,2.30214,2.11025,2.1006,2.09535,2.09337,2.09347,2.09446,2.0952,2.09475,2.09238,2.0877,2.08075,2.072,2.06246,2.05366,2.0476,1.94226,1.91931,1.90073,1.8857,1.8733,1.86266,1.85296,1.84353,1.83391,1.82396,1.81391,1.80444,1.79669,1.79229,1.79335,1.77434,1.73813,1.70627,1.67821,1.65337,1.63116,1.61106,1.59269,1.57586,1.56067,1.54754,1.53734,1.53134,1.53131,1.53942,1.6065,1.55706,1.51194,1.47091,1.43367,1.39994,1.3695,1.34224,1.31824,1.29783,1.28164,1.2707,1.26644,1.27072,1.28581,1.43874,1.37609,1.31776,1.2638,1.2142,1.169,1.12826,1.09216,1.06104,1.03544,1.01621,1.00454,1.00199,1.01054,1.03254,1.27105,1.19523,1.12373,1.05687,0.994968,0.938344,0.887363,0.842473,0.804262,0.773512,0.75126,0.738855,0.738,0.750777,0.779619
516,3.70487,3.81928,3.93635,4.05214,4.16262,4.26381,4.35191,4.42348,4.47556,4.50585,4.5128,4.49569,4.45467,4.39078,4.02728,3.52668,3.62735,3.7308,3.83344,3.93155,4.02148,4.09974,4.16319,4.20918,4.23562,4.24118,4.2253,4.18826,4.13114,4.05584,3.34859,3.43555,3.52544,3.61497,3.70075,3.77945,3.84791,3.90328,3.94318,3.96577,3.96993,3.95525,3.92213,3.87174,3.80595,3.17061,3.24389,3.32026,3.39672,3.47022,3.53774,3.59643,3.64374,3.67757,3.69631,3.69905,3.68555,3.65631,3.61257,3.55625,2.99273,3.05237,3.11525,3.1787,3.23996,3.29633,3.34529,3.38458,3.41235,3.42725,3.42856,3.4162,3.3908,3.35366,3.30673,2.81494,2.86099,2.91043,2.96089,3.00996,3.05524,3.09451,3.1258,3.14753,3.15859,3.15846,3.14721,3.1256,3.09501,3.0574,2.63726,2.66974,2.70578,2.74331,2.78022,2.81445,2.84407,2.8674,2.88311,2.89034,2.88875,2.8786,2.86073,2.83663,2.80828,2.45967,2.47863,2.5013,2.52594,2.55076,2.57398,2.59398,2.60938,2.6191,2.62251,2.61946,2.61036,2.59621,2.57853,2.55937,2.28218,2.28764,2.297,2.3088,2.32155,2.33381,2.34425,2.35174,2.3555,2.35509,2.35058,2.34252,2.33203,2.32072,2.31068,2.10478,2.09679,2.09287,2.09186,2.09261,2.09395,2.09486,2.0945,2.09231,2.08811,2.08213,2.07509,2.06821,2.06322,2.06222,1.92748,1.90607,1.8889,1.87515,1.86393,1.8544,1.84583,1.83764,1.82955,1.82156,1.81411,1.80806,1.80477,1.80603,1.814,1.75027,1.71547,1.68511,1.65864,1.6355,1.61515,1.59714,1.58118,1.5672,1.55545,1.54653,1.54146,1.54172,1.54917,1.56604,1.57316,1.525,1.48148,1.44234,1.40734,1.37621,1.34881,1.32511,1.30528,1.28978,1.2794,1.2753,1.27906,1.29264,1.31834,1.39613,1.33466,1.27801,1.22626,1.17942,1.13758,1.10083,1.06943,1.04379,1.02457,1.01273,1.00958,1.01681,1.03647,1.07092,1.21919,1.14444,1.07471,1.01037,0.951767,0.899243,0.853203,0.814147,0.782727,0.759808,0.746521,0.744315,0.754984,0.780667,0.823781
517,3.64068,3.7527,3.86906,3.98592,4.09929,4.20516,4.29964,4.37912,4.44043,4.48098,4.49889,4.49306,4.46327,4.41018,4.01949,3.47069,3.56899,3.67157,3.77492,3.87537,3.96923,4.05294,4.1232,4.17715,4.21244,4.22743,4.22122,4.19372,4.1457,4.07871,3.3008,3.3854,3.47424,3.56413,3.65171,3.7336,3.80658,3.86767,3.91426,3.9443,3.95637,3.94975,3.9245,3.88149,3.82232,3.13099,3.20193,3.27709,3.35356,3.4283,3.49828,3.56058,3.61251,3.65178,3.67658,3.68571,3.67866,3.65562,3.61757,3.56615,2.96127,3.01859,3.0801,3.14319,3.20516,3.26327,3.31492,3.35773,3.3897,3.40927,3.41547,3.40796,3.3871,3.35395,3.31022,2.79165,2.83537,2.88327,2.93304,2.98227,3.02855,3.0696,3.10334,3.12803,3.14238,3.14564,3.13766,3.11893,3.09063,3.05453,2.6221,2.65228,2.68661,2.72309,2.75963,2.79414,2.82463,2.84933,2.86678,2.87593,2.87624,2.86777,2.85114,2.82764,2.79909,2.45265,2.4693,2.4901,2.51335,2.53725,2.56003,2.58001,2.59571,2.60594,2.6099,2.60728,2.59829,2.58373,2.56497,2.54391,2.28328,2.28644,2.29376,2.30381,2.31512,2.32622,2.33574,2.34247,2.34552,2.34432,2.33876,2.32925,2.31672,2.30265,2.28901,2.11399,2.1037,2.09757,2.09448,2.09324,2.09271,2.09181,2.08963,2.08552,2.07918,2.0707,2.06065,2.05011,2.04068,2.03439,1.94479,1.92108,1.90154,1.88534,1.87161,1.8595,1.84823,1.83717,1.82595,1.81449,1.80309,1.79249,1.78392,1.77907,1.78007,1.77566,1.73857,1.70566,1.6764,1.65023,1.62658,1.60499,1.58511,1.56681,1.55025,1.53594,1.52479,1.51816,1.51785,1.52606,1.60662,1.55618,1.50994,1.46766,1.42909,1.39396,1.36209,1.33343,1.3081,1.28648,1.26927,1.25756,1.25284,1.25701,1.27237,1.43766,1.3739,1.31437,1.25912,1.20819,1.16163,1.11955,1.08215,1.04982,1.02317,1.00308,0.990812,0.987973,0.996583,1.01901,1.26878,1.19173,1.11894,1.05076,0.987532,0.929592,0.87734,0.831259,0.791978,0.760324,0.737382,0.724549,0.723574,0.736574,0.766003
518,3.61626,3.72623,3.84118,3.95738,4.07091,4.17779,4.27415,4.35635,4.42119,4.46598,4.48872,4.48818,4.46398,4.41661,4.03543,3.44993,3.54609,3.6471,3.74953,3.84979,3.94423,4.02928,4.10166,4.15843,4.1972,4.2162,4.21441,4.19161,4.1484,4.08618,3.28369,3.36607,3.45318,3.5419,3.62894,3.71097,3.78477,3.84735,3.89609,3.92885,3.94411,3.94105,3.91961,3.88049,3.82518,3.11754,3.18618,3.25944,3.33449,3.40835,3.47803,3.54062,3.59344,3.63416,3.66093,3.67244,3.66809,3.64797,3.61291,3.56444,2.95147,3.00641,3.06586,3.12728,3.18802,3.24539,3.29682,3.33992,3.37266,3.39344,3.40122,3.39556,3.37672,3.34565,3.30395,2.78549,2.82676,2.87244,2.92028,2.96795,3.01307,3.05337,3.0868,3.11159,3.1264,3.13043,3.12345,3.10586,3.07873,3.04374,2.6196,2.64723,2.67918,2.71349,2.74813,2.78105,2.81028,2.83407,2.85094,2.85981,2.8601,2.85177,2.8354,2.81216,2.78382,2.45378,2.46782,2.48608,2.5069,2.52857,2.54933,2.56755,2.58174,2.59072,2.59368,2.59023,2.58055,2.56536,2.54596,2.52419,2.28805,2.28853,2.29314,2.30052,2.30926,2.31792,2.32516,2.32981,2.33094,2.328,2.32083,2.30979,2.29574,2.28013,2.26487,2.1224,2.10935,2.10035,2.09434,2.0902,2.08681,2.08313,2.07828,2.0716,2.06279,2.0519,2.03949,2.02657,2.01469,2.00587,1.95683,1.93028,1.90772,1.88836,1.87139,1.856,1.84145,1.82714,1.8127,1.79804,1.78346,1.76967,1.75784,1.74966,1.7472,1.79135,1.75133,1.71524,1.68257,1.65283,1.62549,1.60012,1.57641,1.55424,1.53377,1.5155,1.50033,1.48958,1.48504,1.48888,1.62593,1.57249,1.52291,1.47699,1.43451,1.39528,1.35915,1.32608,1.29622,1.26998,1.24805,1.2315,1.2218,1.22084,1.23092,1.4606,1.39376,1.33072,1.27159,1.21644,1.16537,1.11852,1.07614,1.03865,1.00667,0.981093,0.963165,0.954498,0.957097,0.973338,1.29534,1.21514,1.13869,1.06639,0.998609,0.935745,0.878237,0.826611,0.781528,0.743841,0.714649,0.695352,0.6877,0.693808,0.716143
