t_idx,obstacle,path,alignment,goal,center
691,0,0.253083,0.0764558,1,0.790638
692,0,0.254359,0.0761471,1,0.788751
693,0,0.0394789,0.549445,0.0590967,0.111756
694,0,0.0422545,0.564521,0.0714012,0.140605
695,0,0.0463951,0.578536,0.0837151,0.164937
696,0,0.048313,0.581377,0.0835121,0.164957
697,0,0.0488563,0.582166,0.083434,0.16492
698,0,0.0505262,0.584462,0.0832856,0.164968
699,0,0.297298,0.0687207,1,0.804372
700,0,0.298144,0.0688087,1,0.803943
701,0,0.300397,0.0690619,1,0.802644
702,0,0.297238,0.0687372,1,0.804374
703,0,0.298884,0.0689065,1,0.803547
704,0,0.046624,0.581059,0.0843679,0.167365
705,0,0.0460697,0.580362,0.0844186,0.167345
706,0,0.300328,0.0690897,1,0.80246
707,0,0.2996,0.0690023,1,0.803113
708,0,0.340871,0.069443,1,0.784871
709,0,0.336905,0.0692008,1,0.787321
710,0,0.33021,0.068509,1,0.791013
711,0,0.311978,0.0697401,1,0.796044
712,0,0.302734,0.0693468,1,0.801312
713,0,0.300504,0.0690882,1,0.802631
714,0,0.30125,0.0691731,1,0.802193
715,0,0.300512,0.0690868,1,0.802631
716,0,0.300511,0.0690875,1,0.802631
717,0,0.301253,0.0691738,1,0.802193
718,0,0.300515,0.0690872,1,0.802631
719,0,0.300515,0.0690883,1,0.80263
720,0,0.309596,0.0673323,1,0.80263
721,0,0.301274,0.0691686,1,0.802376
722,0,0.300535,0.0690829,1,0.802631
723,0,0.301258,0.0691748,1,0.802194
724,0,0.310351,0.0672109,1,0.802193
725,0,0.31035,0.0672102,1,0.802374
726,0,0.300541,0.0690825,1,0.802811
727,0,0.30126,0.0691749,1,0.802194
728,0,0.30126,0.0691756,1,0.802193
729,0,0.309603,0.067334,1,0.80263
730,0,0.300491,0.0691005,1,0.802811
731,0,0.30049,0.0691012,1,0.802666
732,0,0.309604,0.0673338,1,0.802666
733,0,0.300488,0.069101,1,0.802811
734,0,0.301225,0.069188,1,0.80223
735,0,0.301262,0.0691753,1,0.80223
736,0,0.310354,0.0672122,1,0.802193
737,0,0.309603,0.0673338,1,0.802811
738,0,0.309621,0.0673429,1,0.802811
739,0,0.309622,0.0673432,1,0.802811
740,0,0.309622,0.067343,1,0.802811
741,0,0.309622,0.0673432,1,0.802811
742,0,0.309622,0.0673432,1,0.802811
743,0,0.310371,0.0672209,1,0.802375
744,0,0.300544,0.069083,1,0.802811
745,0,0.309604,0.0673343,1,0.80263
746,0,0.309605,0.0673342,1,0.80281
747,0,0.309621,0.0673429,1,0.80281
748,0,0.300543,0.0690834,1,0.802811
749,0,0.300542,0.0690837,1,0.80263
750,0,0.310353,0.0672114,1,0.802193
751,0,0.300545,0.0690828,1,0.802811
752,0,0.300543,0.0690829,1,0.80263
753,0,0.309605,0.0673345,1,0.80263
754,0,0.309622,0.0673432,1,0.80281
755,0,0.309622,0.067343,1,0.802811
756,0,0.301284,0.0691693,1,0.802374
757,0,0.300528,0.0690891,1,0.80263
758,0,0.301264,0.0691755,1,0.802193
759,0,0.300528,0.0690891,1,0.80263
760,0,0.309605,0.0673344,1,0.802629
761,0,0.309603,0.0673338,1,0.80281
762,0,0.300544,0.0690827,1,0.80281
763,0,0.300526,0.0690889,1,0.80263
764,0,0.300526,0.0690889,1,0.80263
765,0,0.309599,0.0673319,1,0.80263
766,0,0.300542,0.0690831,1,0.802811
767,0,0.300542,0.0690835,1,0.80263
768,0,0.309655,0.0673605,1,0.80263
769,0,0.300598,0.0690639,1,0.802774
770,0,0.300598,0.0690642,1,0.802594
771,0,0.309603,0.067334,1,0.802594
772,0,0.30962,0.067343,1,0.802811
773,0,0.309621,0.0673429,1,0.802811
774,0,0.30962,0.067343,1,0.802811
775,0,0.30962,0.067343,1,0.802811
776,0,0.309621,0.0673429,1,0.802811
777,0,0.300543,0.0690824,1,0.802811
778,0,0.309603,0.0673342,1,0.80263
779,0,0.309603,0.0673342,1,0.802811
780,0,0.310421,0.0672467,1,0.802375
781,0,0.309621,0.0673431,1,0.802775
782,0,0.309621,0.0673431,1,0.802811
783,0,0.309621,0.0673431,1,0.802811
784,0,0.300544,0.0690827,1,0.802811
785,0,0.300543,0.0690828,1,0.80263
786,0,0.300526,0.0690887,1,0.80263
787,0,0.309603,0.0673341,1,0.80263
788,0,0.309603,0.067334,1,0.802811
789,0,0.300542,0.0690824,1,0.802811
790,0,0.300524,0.0690886,1,0.80263
791,0,0.301265,0.069175,1,0.802192
792,0,0.300578,0.0690708,1,0.80263
793,0,0.300525,0.0690886,1,0.802594
794,0,0.300525,0.0690886,1,0.80263
795,0,0.309602,0.0673338,1,0.80263
796,0,0.300543,0.0690825,1,0.802811
797,0,0.300543,0.0690825,1,0.80263
798,0,0.300576,0.0690707,1,0.80263
799,0,0.301264,0.0691748,1,0.802157
800,0,0.300524,0.0690888,1,0.80263
801,0,0.300525,0.0690886,1,0.80263
802,0,0.309602,0.067334,1,0.80263
803,0,0.309601,0.0673334,1,0.802811
804,0,0.300541,0.0690823,1,0.802811
805,0,0.300471,0.0691064,1,0.80263
806,0,0.300471,0.0691064,1,0.802666
807,0,0.309602,0.0673344,1,0.802666
808,0,0.309618,0.0673427,1,0.802811
809,0,0.309618,0.0673427,1,0.802811
810,0,0.300543,0.0690816,1,0.802811
811,0,0.309602,0.0673347,1,0.80263
812,0,0.309602,0.0673345,1,0.802811
813,0,0.300491,0.0690996,1,0.802811
814,0,0.0470543,0.581616,0.0829771,0.16531
815,0,0.0470543,0.581616,0.0844152,0.167528
816,0,0.300504,0.0690944,1,0.802447
817,0,0.300523,0.0690883,1,0.80263
818,0,0.300523,0.0690883,1,0.80263
819,0,0.300573,0.0690704,1,0.80263
820,0,0.300522,0.0690881,1,0.802595
821,0,0.300522,0.0690881,1,0.80263
822,0,0.309599,0.0673336,1,0.80263
823,0,0.300538,0.0690826,1,0.802811
824,0,0.300538,0.0690826,1,0.80263
825,0,0.300573,0.0690703,1,0.80263
826,0,0.30052,0.0690879,1,0.802595
827,0,0.300521,0.0690881,1,0.80263
828,0,0.300521,0.0690881,1,0.80263
829,0,0.047055,0.581617,0.0830415,0.165254
830,0,0.047055,0.581617,0.0844148,0.167527
831,0,0.300502,0.0690944,1,0.802447
832,0,0.300573,0.06907,1,0.80263
833,0,0.300573,0.06907,1,0.802595
834,0,0.300521,0.069088,1,0.802595
835,0,0.300521,0.0690881,1,0.80263
836,0,0.300521,0.0690881,1,0.80263
837,0,0.30052,0.0690882,1,0.80263
838,0,0.3096,0.0673344,1,0.80263
839,0,0.3096,0.0673343,1,0.802811
840,0,0.0470728,0.581638,0.0816657,0.16298
841,0,0.309581,0.0673247,1,0.802447
842,0,0.309581,0.0673247,1,0.802811
843,0,0.300539,0.0690823,1,0.802811
844,0,0.0470985,0.581668,0.0830382,0.165249
845,0,0.0470985,0.581668,0.0844674,0.167451
846,0,0.3005,0.0690947,1,0.802412
847,0,0.30052,0.0690879,1,0.80263
848,0,0.30052,0.0690879,1,0.80263
849,0,0.309597,0.0673334,1,0.80263
850,0,0.309614,0.0673422,1,0.802811
851,0,0.309613,0.0673416,1,0.802812
852,0,0.309614,0.0673422,1,0.802812
853,0,0.309614,0.0673422,1,0.802812
854,0,0.309614,0.0673422,1,0.802812
855,0,0.309614,0.0673422,1,0.802812
856,0,0.300536,0.0690823,1,0.802812
857,0,0.300536,0.0690823,1,0.802631
858,0,0.30052,0.0690879,1,0.802631
859,0,0.300571,0.0690698,1,0.80263
860,0,0.300572,0.0690701,1,0.802595
861,0,0.30052,0.0690879,1,0.802595
862,0,0.30052,0.0690879,1,0.80263
863,0,0.30052,0.0690879,1,0.80263
864,0,0.30052,0.0690879,1,0.80263
865,0,0.30052,0.0690879,1,0.80263
866,0,0.300518,0.069088,1,0.80263
867,0,0.300519,0.0690878,1,0.80263
868,0,0.30052,0.0690879,1,0.80263
869,0,0.30052,0.0690879,1,0.80263
870,0,0.30052,0.0690879,1,0.80263
871,0,0.30052,0.0690879,1,0.80263
872,0,0.30052,0.0690879,1,0.80263
873,0,0.30052,0.0690879,1,0.80263
874,0,0.309597,0.0673334,1,0.80263
875,0,0.309595,0.0673329,1,0.802811
876,0,0.300536,0.0690815,1,0.802811
877,0,0.30057,0.0690696,1,0.802631
878,0,0.300571,0.06907,1,0.802595
879,0,0.300519,0.0690877,1,0.802595
880,0,0.300519,0.0690878,1,0.80263
881,0,0.300519,0.0690878,1,0.80263
882,0,0.300519,0.0690878,1,0.80263
883,0,0.300519,0.0690878,1,0.80263
884,0,0.300519,0.0690878,1,0.80263
885,0,0.0470617,0.581625,0.0830388,0.16525
886,0,0.300502,0.0690933,1,0.802447
887,0,0.300502,0.0690933,1,0.80263
888,0,0.300519,0.0690877,1,0.80263
889,0,0.309596,0.0673332,1,0.80263
890,0,0.309596,0.0673331,1,0.802811
891,0,0.309614,0.0673422,1,0.802811
892,0,0.300537,0.0690817,1,0.802812
893,0,0.300537,0.0690817,1,0.802631
894,0,0.300519,0.0690878,1,0.802631
895,0,0.300518,0.0690877,1,0.80263
896,0,0.300518,0.0690877,1,0.80263
897,0,0.309596,0.0673332,1,0.80263
898,0,0.300536,0.0690815,1,0.802811
899,0,0.300536,0.0690815,1,0.802631
900,0,0.300519,0.0690877,1,0.802631
901,0,0.309597,0.0673334,1,0.80263
902,0,0.309597,0.0673334,1,0.802811
903,0,0.300538,0.0690818,1,0.802811
904,0,0.309597,0.0673334,1,0.802631
905,0,0.309597,0.0673334,1,0.802811
906,0,0.309665,0.0673679,1,0.802811
907,0,0.300538,0.0690816,1,0.802775
908,0,0.300538,0.0690816,1,0.802631
909,0,0.300519,0.0690878,1,0.802631
910,0,0.309596,0.0673333,1,0.80263
911,0,0.309596,0.0673333,1,0.802811
912,0,0.0470713,0.581636,0.0816647,0.162979
913,0,0.309582,0.0673261,1,0.802448
914,0,0.310335,0.0672042,1,0.802375
915,0,0.300539,0.069081,1,0.802811
916,0,0.300519,0.0690878,1,0.802631
917,0,0.300519,0.0690878,1,0.80263
918,0,0.300519,0.0690878,1,0.80263
919,0,0.300518,0.0690877,1,0.80263
920,0,0.300518,0.0690877,1,0.80263
921,0,0.300518,0.0690877,1,0.80263
922,0,0.309596,0.0673332,1,0.80263
923,0,0.309596,0.0673332,1,0.802811
924,0,0.300536,0.0690815,1,0.802811
925,0,0.300536,0.0690815,1,0.802631
926,0,0.300536,0.0690815,1,0.802631
927,0,0.300536,0.0690815,1,0.802631
928,0,0.300536,0.0690815,1,0.802631
929,0,0.300536,0.0690815,1,0.802631
930,0,0.300536,0.0690815,1,0.802631
931,0,0.300536,0.0690815,1,0.802631
932,0,0.300536,0.0690815,1,0.802631
933,0,0.300536,0.0690815,1,0.802631
934,0,0.300536,0.0690815,1,0.802631
935,0,0.300536,0.0690815,1,0.802631
936,0,0.300536,0.0690815,1,0.802631
937,0,0.300536,0.0690815,1,0.802631
938,0,0.300536,0.0690815,1,0.802631
939,0,0.300536,0.0690815,1,0.802631
940,0,0.300536,0.0690815,1,0.802631
941,0,0.300536,0.0690815,1,0.802631
942,0,0.300536,0.0690815,1,0.802631
943,0,0.300536,0.0690815,1,0.802631
944,0,0.300536,0.0690815,1,0.802631
945,0,0.300536,0.0690815,1,0.802631
946,0,0.300536,0.0690815,1,0.802631
947,0,0.300536,0.0690815,1,0.802631
948,0,0.300536,0.0690815,1,0.802631
949,0,0.300536,0.0690815,1,0.802631
950,0,0.300536,0.0690815,1,0.802631
951,0,0.300536,0.0690815,1,0.802631
952,0,0.300536,0.0690815,1,0.802631
953,0,0.300536,0.0690815,1,0.802631
954,0,0.300536,0.0690815,1,0.802631
955,0,0.300536,0.0690815,1,0.802631
956,0,0.300536,0.0690815,1,0.802631
957,0,0.300536,0.0690815,1,0.802631
958,0,0.300536,0.0690815,1,0.802631
959,0,0.300536,0.0690815,1,0.802631
960,0,0.300536,0.0690815,1,0.802631
961,0,0.300536,0.0690815,1,0.802631
962,0,0.300536,0.0690815,1,0.802631
963,0,0.300536,0.0690815,1,0.802631
964,0,0.300536,0.0690815,1,0.802631
965,0,0.300536,0.0690815,1,0.802631
966,0,0.300536,0.0690815,1,0.802631
967,0,0.300536,0.0690815,1,0.802631
968,0,0.300536,0.0690815,1,0.802631
969,0,0.300536,0.0690815,1,0.802631
970,0,0.300536,0.0690815,1,0.802631
971,0,0.300536,0.0690815,1,0.802631
972,0,0.300536,0.0690815,1,0.802631
973,0,0.300536,0.0690815,1,0.802631
974,0,0.300536,0.0690815,1,0.802631
975,0,0.300536,0.0690815,1,0.802631
976,0,0.300536,0.0690815,1,0.802631
977,0,0.300536,0.0690815,1,0.802631
978,0,0.300536,0.0690815,1,0.802631
979,0,0.300536,0.0690815,1,0.802631
980,0,0.300536,0.0690815,1,0.802631
981,0,0.300536,0.0690815,1,0.802631
982,0,0.300536,0.0690815,1,0.802631
983,0,0.300536,0.0690815,1,0.802631
984,0,0.300536,0.0690815,1,0.802631
985,0,0.300536,0.0690815,1,0.802631
986,0,0.300536,0.0690815,1,0.802631
987,0,0.300536,0.0690815,1,0.802631
988,0,0.300536,0.0690815,1,0.802631
989,0,0.300536,0.0690815,1,0.802631
990,0,0.300536,0.0690815,1,0.802631
991,0,0.300536,0.0690815,1,0.802631
992,0,0.300536,0.0690815,1,0.802631
993,0,0.300536,0.0690815,1,0.802631
994,0,0.300536,0.0690815,1,0.802631
995,0,0.300536,0.0690815,1,0.802631
996,0,0.300536,0.0690815,1,0.802631
997,0,0.300536,0.0690815,1,0.802631
998,0,0.300536,0.0690815,1,0.802631
999,0,0.300536,0.0690815,1,0.802631
1000,0,0.300536,0.0690815,1,0.802631
1001,0,0.300536,0.0690815,1,0.802631
1002,0,0.300536,0.0690815,1,0.802631
1003,0,0.300536,0.0690815,1,0.802631
1004,0,0.300536,0.0690815,1,0.802631
1005,0,0.300536,0.0690815,1,0.802631
1006,0,0.300536,0.0690815,1,0.802631
1007,0,0.300536,0.0690815,1,0.802631
1008,0,0.300536,0.0690815,1,0.802631
1009,0,0.300536,0.0690815,1,0.802631
1010,0,0.300536,0.0690815,1,0.802631
1011,0,0.300536,0.0690815,1,0.802631
1012,0,0.300536,0.0690815,1,0.802631
1013,0,0.300536,0.0690815,1,0.802631
1014,0,0.300536,0.0690815,1,0.802631
1015,0,0.300536,0.0690815,1,0.802631
1016,0,0.300536,0.0690815,1,0.802631
1017,0,0.300536,0.0690815,1,0.802631
1018,0,0.300536,0.0690815,1,0.802631
1019,0,0.300536,0.0690815,1,0.802631
1020,0,0.300536,0.0690815,1,0.802631
1021,0,0.300536,0.0690815,1,0.802631
1022,0,0.300536,0.0690815,1,0.802631
1023,0,0.300536,0.0690815,1,0.802631
1024,0,0.300536,0.0690815,1,0.802631
1025,0,0.300536,0.0690815,1,0.802631
1026,0,0.300536,0.0690815,1,0.802631
1027,0,0.300536,0.0690815,1,0.802631
1028,0,0.300536,0.0690815,1,0.802631
1029,0,0.300536,0.0690815,1,0.802631
1030,0,0.300536,0.0690815,1,0.802631
1031,0,0.300536,0.0690815,1,0.802631
1032,0,0.300536,0.0690815,1,0.802631
1033,0,0.300536,0.0690815,1,0.802631
1034,0,0.300536,0.0690815,1,0.802631
1035,0,0.300536,0.0690815,1,0.802631
1036,0,0.300536,0.0690815,1,0.802631
1037,0,0.300536,0.0690815,1,0.802631
1038,0,0.300536,0.0690815,1,0.802631
1039,0,0.300536,0.0690815,1,0.802631
1040,0,0.300536,0.0690815,1,0.802631
1041,0,0.300536,0.0690815,1,0.802631
1042,0,0.300536,0.0690815,1,0.802631
1043,0,0.300536,0.0690815,1,0.802631
1044,0,0.300536,0.0690815,1,0.802631
1045,0,0.300536,0.0690815,1,0.802631
1046,0,0.300536,0.0690815,1,0.802631
1047,0,0.300536,0.0690815,1,0.802631
1048,0,0.300536,0.0690815,1,0.802631
1049,0,0.300536,0.0690815,1,0.802631
1050,0,0.300536,0.0690815,1,0.802631
1051,0,0.300536,0.0690815,1,0.802631
1052,0,0.300536,0.0690815,1,0.802631
1053,0,0.300536,0.0690815,1,0.802631
1054,0,0.300536,0.0690815,1,0.802631
1055,0,0.300536,0.0690815,1,0.802631
1056,0,0.300536,0.0690815,1,0.802631
1057,0,0.300536,0.0690815,1,0.802631
1058,0,0.300536,0.0690815,1,0.802631
1059,0,0.300536,0.0690815,1,0.802631
1060,0,0.300536,0.0690815,1,0.802631
1061,0,0.300536,0.0690815,1,0.802631
1062,0,0.300536,0.0690815,1,0.802631
1063,0,0.300536,0.0690815,1,0.802631
1064,0,0.300536,0.0690815,1,0.802631
1065,0,0.300536,0.0690815,1,0.802631
1066,0,0.300536,0.0690815,1,0.802631
1067,0,0.300536,0.0690815,1,0.802631
1068,0,0.300536,0.0690815,1,0.802631
1069,0,0.300536,0.0690815,1,0.802631
1070,0,0.300536,0.0690815,1,0.802631
1071,0,0.300536,0.0690815,1,0.802631
1072,0,0.300536,0.0690815,1,0.802631
1073,0,0.300536,0.0690815,1,0.802631
1074,0,0.300536,0.0690815,1,0.802631
1075,0,0.300536,0.0690815,1,0.802631
1076,0,0.300536,0.0690815,1,0.802631
1077,0,0.300536,0.0690815,1,0.802631
1078,0,0.300536,0.0690815,1,0.802631
1079,0,0.300536,0.0690815,1,0.802631
