t_idx,stamp_sec,x,y,yaw,vx,wz,frame_id
681,1756708139.683875,8.495270,1.248188,0.096303,0.052111,0.000000,"odom"
682,1756708139.750470,8.493450,1.248013,0.096298,0.049167,0.000005,"odom"
683,1756708139.817162,8.497572,1.248411,0.096444,0.049819,0.000007,"odom"
684,1756708139.883796,8.507277,1.241393,0.094914,0.043640,-0.029667,"odom"
685,1756708139.950505,8.516763,1.243168,0.092583,0.036351,-0.034912,"odom"
686,1756708140.017127,8.519589,1.243426,0.089772,0.032575,-0.037008,"odom"
687,1756708140.083949,8.516376,1.251950,0.088035,0.030686,-0.040321,"odom"
688,1756708140.150511,8.519115,1.252186,0.084743,0.031742,-0.049910,"odom"
689,1756708140.217177,8.518636,1.243334,0.081275,0.031158,-0.042412,"odom"
690,1756708140.283937,8.520970,1.243521,0.078703,0.031922,-0.043455,"odom"
691,1756708140.350699,8.527289,1.245063,0.075864,0.035145,-0.047653,"odom"
692,1756708140.417130,8.530017,1.245266,0.072776,0.033047,-0.046604,"odom"
693,1756708140.484285,8.536383,1.264443,0.071879,0.034935,-0.022177,"odom"
694,1756708140.550498,8.535428,1.264410,0.070710,0.019356,-0.010475,"odom"
695,1756708140.617171,8.536426,1.264481,0.070400,0.006901,-0.000002,"odom"
696,1756708140.683922,8.535441,1.264411,0.070324,0.005193,-0.000002,"odom"
697,1756708140.750485,8.535186,1.264393,0.070301,0.004721,-0.000007,"odom"
698,1756708140.817205,8.535375,1.264406,0.070292,0.003305,-0.000002,"odom"
699,1756708140.883888,8.535258,1.264398,0.070293,0.001888,0.000000,"odom"
700,1756708140.950508,8.535202,1.264394,0.070288,0.001416,-0.000002,"odom"
701,1756708141.017159,8.535334,1.264403,0.070278,0.000000,0.000000,"odom"
702,1756708141.083824,8.546216,1.266330,0.070277,0.001888,-0.000004,"odom"
703,1756708141.150530,8.546300,1.266336,0.070283,0.000944,0.000004,"odom"
704,1756708141.217119,8.533712,1.273080,0.070310,0.000472,0.000002,"odom"
705,1756708141.283961,8.533751,1.273083,0.070308,0.000944,0.000000,"odom"
706,1756708141.350483,8.546135,1.266335,0.070294,0.000000,0.000000,"odom"
707,1756708141.417127,8.546174,1.266338,0.070299,0.000472,0.000002,"odom"
708,1756708141.483823,8.536457,1.255697,0.070284,-0.018300,-0.001907,"odom"
709,1756708141.550525,8.536540,1.255684,0.070639,-0.015579,0.000002,"odom"
710,1756708141.617129,8.535433,1.255605,0.070754,-0.012065,0.000006,"odom"
711,1756708141.683793,8.534794,1.264348,0.070533,-0.007081,0.000002,"odom"
712,1756708141.750481,8.535143,1.264390,0.070528,-0.001416,-0.000002,"odom"
713,1756708141.817128,8.535132,1.264389,0.070524,0.000000,0.000000,"odom"
714,1756708141.884006,8.535173,1.264392,0.070528,-0.000472,0.000002,"odom"
715,1756708141.951113,8.535185,1.264393,0.070530,0.000000,0.000000,"odom"
716,1756708142.017130,8.535168,1.264392,0.070531,0.000000,0.000000,"odom"
717,1756708142.084299,8.535168,1.264392,0.070535,-0.000472,0.000002,"odom"
718,1756708142.150435,8.535185,1.264393,0.070535,0.000000,0.000000,"odom"
719,1756708142.217125,8.535162,1.264391,0.070539,0.000000,0.000000,"odom"
720,1756708142.283828,8.536711,1.255715,0.070547,0.000000,0.000000,"odom"
721,1756708142.350471,8.535187,1.264378,0.070543,-0.000472,-0.000002,"odom"
722,1756708142.417124,8.535171,1.264376,0.070544,0.000000,0.000000,"odom"
723,1756708142.483987,8.535173,1.264392,0.070546,-0.000472,-0.000002,"odom"
724,1756708142.550609,8.536711,1.255715,0.070552,-0.000472,0.000002,"odom"
725,1756708142.617142,8.536694,1.255713,0.070554,-0.000472,0.000002,"odom"
726,1756708142.684111,8.535182,1.264376,0.070552,0.000000,0.000000,"odom"
727,1756708142.750673,8.535179,1.264393,0.070550,-0.000472,-0.000002,"odom"
728,1756708142.817158,8.535162,1.264391,0.070552,-0.000472,-0.000002,"odom"
729,1756708142.884300,8.536710,1.255713,0.070558,0.000000,0.000000,"odom"
730,1756708142.950468,8.546129,1.266307,0.070554,0.000000,0.000000,"odom"
731,1756708143.017191,8.546112,1.266306,0.070556,0.000000,0.000000,"odom"
732,1756708143.083883,8.536727,1.255716,0.070559,0.000000,0.000000,"odom"
733,1756708143.150486,8.546130,1.266309,0.070555,0.000001,0.000000,"odom"
734,1756708143.217124,8.546112,1.266308,0.070554,-0.000472,-0.000002,"odom"
735,1756708143.283762,8.535203,1.264397,0.070554,-0.000472,-0.000002,"odom"
736,1756708143.350490,8.536711,1.255713,0.070556,-0.000472,-0.000002,"odom"
737,1756708143.417263,8.536706,1.255712,0.070558,0.000000,0.000000,"odom"
738,1756708143.483818,8.536714,1.255696,0.070558,0.000000,0.000000,"odom"
739,1756708143.550621,8.536720,1.255696,0.070558,0.000000,0.000000,"odom"
740,1756708143.617143,8.536714,1.255696,0.070560,0.000000,0.000000,"odom"
741,1756708143.684673,8.536720,1.255696,0.070558,0.000000,0.000000,"odom"
742,1756708143.750479,8.536720,1.255696,0.070558,0.000000,0.000000,"odom"
743,1756708143.817292,8.536709,1.255695,0.070558,-0.000472,-0.000002,"odom"
744,1756708143.884571,8.535182,1.264376,0.070558,0.000000,0.000000,"odom"
745,1756708143.950478,8.536717,1.255713,0.070558,0.000000,0.000000,"odom"
746,1756708144.017129,8.536711,1.255713,0.070560,0.000000,0.000000,"odom"
747,1756708144.084256,8.536714,1.255696,0.070558,0.000000,0.000000,"odom"
748,1756708144.150473,8.535187,1.264378,0.070558,-0.000000,0.000000,"odom"
749,1756708144.217152,8.535176,1.264377,0.070558,0.000000,0.000000,"odom"
750,1756708144.283746,8.536711,1.255715,0.070558,-0.000472,-0.000002,"odom"
751,1756708144.350822,8.535188,1.264376,0.070558,0.000000,0.000000,"odom"
752,1756708144.417144,8.535182,1.264376,0.070556,0.000000,0.000000,"odom"
753,1756708144.484076,8.536717,1.255713,0.070560,0.000000,0.000000,"odom"
754,1756708144.550478,8.536720,1.255696,0.070558,0.000000,0.000000,"odom"
755,1756708144.617156,8.536714,1.255696,0.070560,0.000000,0.000000,"odom"
756,1756708144.683819,8.535176,1.264375,0.070559,-0.000472,0.000002,"odom"
757,1756708144.750483,8.535185,1.264393,0.070559,0.000000,0.000000,"odom"
758,1756708144.817152,8.535179,1.264393,0.070557,-0.000472,-0.000002,"odom"
759,1756708144.883748,8.535185,1.264393,0.070559,0.000000,0.000000,"odom"
760,1756708144.950452,8.536717,1.255713,0.070559,0.000000,0.000000,"odom"
761,1756708145.017141,8.536705,1.255712,0.070559,0.000000,0.000000,"odom"
762,1756708145.083829,8.535188,1.264376,0.070557,0.000000,0.000000,"odom"
763,1756708145.150554,8.535185,1.264393,0.070557,0.000000,0.000000,"odom"
764,1756708145.217166,8.535185,1.264393,0.070557,0.000000,0.000000,"odom"
765,1756708145.284045,8.536710,1.255717,0.070559,0.000000,0.000000,"odom"
766,1756708145.350470,8.535187,1.264378,0.070555,0.000000,0.000000,"odom"
767,1756708145.417130,8.535182,1.264377,0.070557,0.000000,0.000000,"odom"
768,1756708145.483796,8.525769,1.253780,0.070556,0.000000,0.000000,"odom"
769,1756708145.550490,8.524226,1.262439,0.070555,0.000000,0.000000,"odom"
770,1756708145.617156,8.524220,1.262439,0.070557,0.000000,0.000000,"odom"
771,1756708145.683823,8.536690,1.255709,0.070556,0.000000,0.000000,"odom"
772,1756708145.750479,8.536720,1.255696,0.070556,0.000000,0.000000,"odom"
773,1756708145.817153,8.536715,1.255696,0.070558,0.000000,0.000000,"odom"
774,1756708145.883799,8.536720,1.255696,0.070556,0.000000,0.000000,"odom"
775,1756708145.951075,8.536720,1.255696,0.070556,0.000000,0.000000,"odom"
776,1756708146.017150,8.536714,1.255696,0.070558,0.000000,0.000000,"odom"
777,1756708146.083919,8.535188,1.264376,0.070554,0.000000,0.000000,"odom"
778,1756708146.150510,8.536717,1.255713,0.070557,0.000000,0.000000,"odom"
779,1756708146.217126,8.536717,1.255713,0.070557,0.000000,0.000000,"odom"
780,1756708146.283836,8.525773,1.253765,0.070555,-0.000472,-0.000002,"odom"
781,1756708146.350465,8.536698,1.255692,0.070556,0.000000,0.000000,"odom"
782,1756708146.417154,8.536698,1.255692,0.070556,0.000000,0.000000,"odom"
783,1756708146.483839,8.536720,1.255696,0.070556,0.000000,0.000000,"odom"
784,1756708146.550465,8.535188,1.264376,0.070557,0.000000,0.000000,"odom"
785,1756708146.617119,8.535182,1.264376,0.070555,0.000000,0.000000,"odom"
786,1756708146.683847,8.535185,1.264393,0.070555,0.000000,0.000000,"odom"
787,1756708146.750491,8.536717,1.255713,0.070555,0.000000,0.000000,"odom"
788,1756708146.817559,8.536711,1.255713,0.070557,0.000000,0.000000,"odom"
789,1756708146.884005,8.535188,1.264376,0.070553,0.000000,0.000000,"odom"
790,1756708146.950496,8.535185,1.264393,0.070553,0.000000,0.000000,"odom"
791,1756708147.017122,8.535178,1.264392,0.070555,-0.000472,0.000002,"odom"
792,1756708147.083801,8.524246,1.262462,0.070555,0.000000,0.000000,"odom"
793,1756708147.150486,8.535165,1.264390,0.070553,0.000000,0.000000,"odom"
794,1756708147.217126,8.535165,1.264390,0.070553,0.000000,0.000000,"odom"
795,1756708147.283790,8.536711,1.255713,0.070555,0.000000,0.000000,"odom"
796,1756708147.350466,8.535188,1.264376,0.070554,0.000000,0.000000,"odom"
797,1756708147.417149,8.535188,1.264376,0.070554,0.000000,0.000000,"odom"
798,1756708147.483809,8.524238,1.262461,0.070552,0.000000,0.000000,"odom"
799,1756708147.550473,8.535158,1.264389,0.070554,-0.000472,0.000002,"odom"
800,1756708147.617150,8.535158,1.264389,0.070554,0.000000,0.000000,"odom"
801,1756708147.683850,8.535185,1.264393,0.070554,0.000000,0.000000,"odom"
802,1756708147.750457,8.536717,1.255713,0.070554,0.000000,0.000000,"odom"
803,1756708147.817127,8.536705,1.255712,0.070553,0.000000,0.000000,"odom"
804,1756708147.883807,8.535188,1.264376,0.070551,0.000000,0.000000,"odom"
805,1756708147.950495,8.546123,1.266324,0.070551,0.000000,0.000000,"odom"
806,1756708148.017142,8.546123,1.266324,0.070551,0.000000,0.000000,"odom"
807,1756708148.083800,8.536731,1.255715,0.070553,0.000000,0.000000,"odom"
808,1756708148.150480,8.536720,1.255696,0.070551,-0.000000,0.000000,"odom"
809,1756708148.217150,8.536720,1.255696,0.070551,0.000000,0.000000,"odom"
810,1756708148.283856,8.535188,1.264374,0.070551,0.000000,0.000000,"odom"
811,1756708148.350960,8.536717,1.255712,0.070551,0.000000,0.000000,"odom"
812,1756708148.417140,8.536711,1.255711,0.070553,0.000000,0.000000,"odom"
813,1756708148.483919,8.546127,1.266305,0.070551,0.000000,0.000000,"odom"
814,1756708148.550453,8.533674,1.273076,0.070548,0.000000,0.000000,"odom"
815,1756708148.617151,8.533674,1.273076,0.070548,0.000000,0.000000,"odom"
816,1756708148.683794,8.535182,1.264410,0.070548,0.000000,0.000000,"odom"
817,1756708148.750484,8.535185,1.264393,0.070550,0.000000,0.000000,"odom"
818,1756708148.817492,8.535185,1.264393,0.070550,0.000000,0.000000,"odom"
819,1756708148.883818,8.524240,1.262462,0.070548,0.000000,0.000000,"odom"
820,1756708148.950485,8.535165,1.264390,0.070548,0.000000,0.000000,"odom"
821,1756708149.017114,8.535165,1.264390,0.070548,0.000000,0.000000,"odom"
822,1756708149.083821,8.536717,1.255713,0.070548,0.000000,0.000000,"odom"
823,1756708149.150726,8.535187,1.264378,0.070548,-0.000000,0.000000,"odom"
824,1756708149.217137,8.535187,1.264378,0.070548,0.000000,0.000000,"odom"
825,1756708149.283911,8.524241,1.262462,0.070547,0.000000,0.000000,"odom"
826,1756708149.350453,8.535165,1.264390,0.070547,0.000001,0.000000,"odom"
827,1756708149.417169,8.535165,1.264390,0.070547,0.000000,0.000000,"odom"
828,1756708149.483802,8.535185,1.264393,0.070547,0.000000,0.000000,"odom"
829,1756708149.550459,8.533653,1.273073,0.070547,0.000000,0.000000,"odom"
830,1756708149.617131,8.533653,1.273073,0.070547,0.000000,0.000000,"odom"
831,1756708149.684079,8.535176,1.264409,0.070545,0.000000,0.000000,"odom"
832,1756708149.750459,8.524246,1.262462,0.070545,0.000000,0.000000,"odom"
833,1756708149.817137,8.524246,1.262462,0.070545,0.000000,0.000000,"odom"
834,1756708149.883748,8.535165,1.264390,0.070545,0.000000,0.000000,"odom"
835,1756708149.950607,8.535185,1.264393,0.070547,0.000000,0.000000,"odom"
836,1756708150.017199,8.535185,1.264393,0.070547,0.000000,0.000000,"odom"
837,1756708150.083915,8.535179,1.264393,0.070545,0.000000,0.000000,"odom"
838,1756708150.150486,8.536717,1.255712,0.070547,0.000000,0.000000,"odom"
839,1756708150.217161,8.536717,1.255712,0.070547,0.000000,0.000000,"odom"
840,1756708150.283762,8.533656,1.273052,0.070547,0.000000,0.000000,"odom"
841,1756708150.350457,8.536714,1.255730,0.070547,0.000000,0.000000,"odom"
842,1756708150.417134,8.536714,1.255730,0.070547,0.000000,0.000000,"odom"
843,1756708150.484185,8.535182,1.264376,0.070548,0.000000,0.000000,"odom"
844,1756708150.550482,8.522712,1.271141,0.070544,0.000000,0.000000,"odom"
845,1756708150.617131,8.522712,1.271141,0.070544,0.000000,0.000000,"odom"
846,1756708150.684034,8.535158,1.264408,0.070544,0.000000,0.000000,"odom"
847,1756708150.751565,8.535185,1.264393,0.070544,0.000000,0.000000,"odom"
848,1756708150.817171,8.535185,1.264393,0.070544,0.000000,0.000000,"odom"
849,1756708150.883862,8.536717,1.255713,0.070544,0.000000,0.000000,"odom"
850,1756708150.950464,8.536720,1.255696,0.070544,0.000000,0.000000,"odom"
851,1756708151.017157,8.536709,1.255695,0.070544,0.000000,0.000000,"odom"
852,1756708151.083818,8.536720,1.255696,0.070544,0.000000,0.000000,"odom"
853,1756708151.150511,8.536720,1.255696,0.070544,0.000000,0.000000,"odom"
854,1756708151.217152,8.536720,1.255696,0.070544,0.000000,0.000000,"odom"
855,1756708151.283798,8.536720,1.255696,0.070544,0.000000,0.000000,"odom"
856,1756708151.350473,8.535187,1.264378,0.070544,-0.000000,0.000000,"odom"
857,1756708151.417122,8.535187,1.264378,0.070544,0.000000,0.000000,"odom"
858,1756708151.483772,8.535185,1.264393,0.070544,0.000000,0.000000,"odom"
859,1756708151.551469,8.524244,1.262462,0.070543,0.000000,0.000000,"odom"
860,1756708151.617220,8.524238,1.262461,0.070544,0.000000,0.000000,"odom"
861,1756708151.683846,8.535163,1.264389,0.070544,0.000000,0.000000,"odom"
862,1756708151.750467,8.535185,1.264393,0.070544,0.000000,0.000000,"odom"
863,1756708151.817152,8.535185,1.264393,0.070544,0.000000,0.000000,"odom"
864,1756708151.883819,8.535185,1.264393,0.070544,0.000000,0.000000,"odom"
865,1756708151.950472,8.535185,1.264393,0.070544,0.000000,0.000000,"odom"
866,1756708152.017538,8.535179,1.264393,0.070542,0.000000,0.000000,"odom"
867,1756708152.083819,8.535185,1.264393,0.070542,0.000000,0.000000,"odom"
868,1756708152.150662,8.535185,1.264393,0.070544,0.000000,0.000000,"odom"
869,1756708152.217545,8.535185,1.264393,0.070544,0.000000,0.000000,"odom"
870,1756708152.284087,8.535185,1.264393,0.070544,0.000000,0.000000,"odom"
871,1756708152.350819,8.535185,1.264393,0.070544,0.000000,0.000000,"odom"
872,1756708152.417136,8.535185,1.264393,0.070544,0.000000,0.000000,"odom"
873,1756708152.483860,8.535185,1.264393,0.070544,0.000000,0.000000,"odom"
874,1756708152.550511,8.536717,1.255713,0.070544,0.000000,0.000000,"odom"
875,1756708152.617121,8.536711,1.255713,0.070542,0.000000,0.000000,"odom"
876,1756708152.683799,8.535188,1.264376,0.070541,0.000000,0.000000,"odom"
877,1756708152.750446,8.524244,1.262462,0.070541,0.000000,0.000000,"odom"
878,1756708152.817136,8.524238,1.262461,0.070542,0.000000,0.000000,"odom"
879,1756708152.883799,8.535163,1.264389,0.070542,0.000000,0.000000,"odom"
880,1756708152.950468,8.535185,1.264393,0.070542,0.000000,0.000000,"odom"
881,1756708153.017140,8.535185,1.264393,0.070542,0.000000,0.000000,"odom"
882,1756708153.083794,8.535185,1.264393,0.070542,0.000000,0.000000,"odom"
883,1756708153.150568,8.535185,1.264393,0.070542,0.000000,0.000000,"odom"
884,1756708153.217150,8.535185,1.264393,0.070542,0.000000,0.000000,"odom"
885,1756708153.283897,8.533648,1.273068,0.070540,0.000000,0.000000,"odom"
886,1756708153.350466,8.535182,1.264408,0.070542,0.000000,0.000000,"odom"
887,1756708153.417137,8.535182,1.264408,0.070542,0.000000,0.000000,"odom"
888,1756708153.483826,8.535185,1.264393,0.070542,0.000000,0.000000,"odom"
889,1756708153.550514,8.536717,1.255713,0.070542,0.000000,0.000000,"odom"
890,1756708153.617150,8.536712,1.255713,0.070543,0.000000,0.000000,"odom"
891,1756708153.683797,8.536720,1.255696,0.070543,0.000000,0.000000,"odom"
892,1756708153.750751,8.535188,1.264376,0.070543,0.000000,0.000000,"odom"
893,1756708153.817128,8.535188,1.264376,0.070543,0.000000,0.000000,"odom"
894,1756708153.883833,8.535185,1.264393,0.070543,0.000000,0.000000,"odom"
895,1756708153.951247,8.535185,1.264393,0.070542,0.000000,0.000000,"odom"
896,1756708154.017148,8.535185,1.264393,0.070542,0.000000,0.000000,"odom"
897,1756708154.083872,8.536717,1.255713,0.070542,0.000000,0.000000,"odom"
898,1756708154.150453,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
899,1756708154.217114,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
900,1756708154.283836,8.535185,1.264393,0.070542,0.000000,0.000000,"odom"
901,1756708154.350456,8.536717,1.255713,0.070545,0.000000,0.000000,"odom"
902,1756708154.417498,8.536717,1.255713,0.070545,0.000000,0.000000,"odom"
903,1756708154.483799,8.535188,1.264376,0.070545,0.000000,0.000000,"odom"
904,1756708154.550469,8.536717,1.255713,0.070545,0.000000,0.000000,"odom"
905,1756708154.617142,8.536717,1.255713,0.070545,0.000000,0.000000,"odom"
906,1756708154.683990,8.525779,1.253765,0.070543,0.000000,0.000000,"odom"
907,1756708154.750554,8.535166,1.264372,0.070543,0.000000,0.000000,"odom"
908,1756708154.817182,8.535166,1.264372,0.070543,0.000000,0.000000,"odom"
909,1756708154.884088,8.535185,1.264393,0.070543,0.000000,0.000000,"odom"
910,1756708154.950461,8.536717,1.255713,0.070543,0.000000,0.000000,"odom"
911,1756708155.017156,8.536717,1.255713,0.070543,0.000000,0.000000,"odom"
912,1756708155.083814,8.533656,1.273056,0.070543,0.000000,0.000000,"odom"
913,1756708155.150485,8.536714,1.255727,0.070543,0.000000,0.000000,"odom"
914,1756708155.217127,8.536709,1.255727,0.070545,-0.000472,0.000002,"odom"
915,1756708155.283830,8.535188,1.264374,0.070543,0.000000,0.000000,"odom"
916,1756708155.350508,8.535185,1.264393,0.070543,0.000000,0.000000,"odom"
917,1756708155.417152,8.535185,1.264393,0.070543,0.000000,0.000000,"odom"
918,1756708155.483819,8.535185,1.264393,0.070543,0.000000,0.000000,"odom"
919,1756708155.550900,8.535185,1.264393,0.070542,0.000000,0.000000,"odom"
920,1756708155.617163,8.535185,1.264393,0.070542,0.000000,0.000000,"odom"
921,1756708155.683892,8.535185,1.264393,0.070542,0.000000,0.000000,"odom"
922,1756708155.750470,8.536717,1.255713,0.070542,0.000000,0.000000,"odom"
923,1756708155.817140,8.536717,1.255713,0.070542,0.000000,0.000000,"odom"
924,1756708155.883810,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
925,1756708155.950586,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
926,1756708156.017271,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
927,1756708156.083994,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
928,1756708156.150697,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
929,1756708156.217303,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
930,1756708156.284080,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
931,1756708156.350811,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
932,1756708156.417253,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
933,1756708156.483912,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
934,1756708156.550879,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
935,1756708156.617561,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
936,1756708156.684568,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
937,1756708156.750812,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
938,1756708156.817648,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
939,1756708156.883974,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
940,1756708156.950669,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
941,1756708157.017266,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
942,1756708157.083974,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
943,1756708157.151542,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
944,1756708157.217423,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
945,1756708157.283908,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
946,1756708157.350680,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
947,1756708157.417276,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
948,1756708157.484002,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
949,1756708157.550707,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
950,1756708157.617378,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
951,1756708157.683987,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
952,1756708157.750960,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
953,1756708157.817782,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
954,1756708157.883999,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
955,1756708157.951095,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
956,1756708158.017303,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
957,1756708158.084002,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
958,1756708158.151018,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
959,1756708158.217312,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
960,1756708158.283972,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
961,1756708158.350945,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
962,1756708158.417428,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
963,1756708158.484360,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
964,1756708158.551049,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
965,1756708158.617255,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
966,1756708158.683935,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
967,1756708158.750756,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
968,1756708158.817313,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
969,1756708158.883921,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
970,1756708158.951137,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
971,1756708159.017262,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
972,1756708159.084096,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
973,1756708159.151199,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
974,1756708159.217251,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
975,1756708159.283974,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
976,1756708159.350624,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
977,1756708159.417495,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
978,1756708159.483918,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
979,1756708159.550914,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
980,1756708159.617350,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
981,1756708159.684026,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
982,1756708159.750855,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
983,1756708159.817399,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
984,1756708159.883938,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
985,1756708159.950661,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
986,1756708160.017270,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
987,1756708160.083934,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
988,1756708160.150629,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
989,1756708160.217244,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
990,1756708160.284199,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
991,1756708160.350740,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
992,1756708160.417295,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
993,1756708160.483981,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
994,1756708160.550717,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
995,1756708160.617348,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
996,1756708160.683966,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
997,1756708160.750640,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
998,1756708160.817366,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
999,1756708160.883996,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1000,1756708160.950614,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1001,1756708161.017308,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1002,1756708161.083962,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1003,1756708161.150644,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1004,1756708161.217312,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1005,1756708161.283991,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1006,1756708161.350654,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1007,1756708161.417252,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1008,1756708161.484263,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1009,1756708161.550805,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1010,1756708161.617269,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1011,1756708161.684103,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1012,1756708161.750863,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1013,1756708161.817245,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1014,1756708161.883904,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1015,1756708161.950950,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1016,1756708162.017258,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1017,1756708162.083913,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1018,1756708162.151062,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1019,1756708162.217250,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1020,1756708162.283988,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1021,1756708162.350743,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1022,1756708162.417349,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1023,1756708162.483924,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1024,1756708162.550643,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1025,1756708162.617288,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1026,1756708162.684508,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
1027,1756708162.750666,8.535188,1.264376,0.070542,0.000000,0.000000,"odom"
