t_idx,sample_idx,obstacle,path,alignment,goal,center
11,121,0,0.129208,0.0840292,3.75215,3.58476
11,122,0,0.113836,0.0767614,3.68571,3.42781
11,123,0,0.095383,0.0689566,3.62431,3.26914
11,124,0,0.0742767,0.0566804,3.5717,3.12262
11,125,0,0.051066,0.0400575,3.53129,3.00313
11,126,0,0.0263958,0.0203378,3.50584,2.92458
11,127,0,0.000979135,0.0010572,3.49714,2.89714
11,128,0,0.0246561,0.0223846,3.50584,2.92457
11,129,0,0.0492797,0.0420997,3.53129,3.00311
11,130,0,0.0724674,0.0587154,3.5717,3.1226
11,131,0,0.0935584,0.0709824,3.62431,3.26912
11,132,0,0.111995,0.0786635,3.68571,3.42778
11,133,0,0.127349,0.0856239,3.75215,3.58473
11,134,0,0.13933,0.0940826,3.81987,3.72819
11,135,0,0.158729,0.0904205,3.79982,3.71142
11,136,0,0.145229,0.0786146,3.72353,3.56014
11,137,0,0.127935,0.0684811,3.64847,3.39482
11,138,0,0.107175,0.058621,3.57893,3.22761
11,139,0,0.0834308,0.0475263,3.51919,3.07297
11,140,0,0.0573186,0.0338048,3.4732,2.94661
11,141,0,0.0295647,0.0171689,3.4442,2.86339
11,142,0,0.000970957,0.00104902,3.43429,2.83429
11,143,0,0.0278302,0.0191995,3.4442,2.86338
11,144,0,0.0555395,0.0358312,3.4732,2.94659
11,145,0,0.0816333,0.0495462,3.51918,3.07295
11,146,0,0.105361,0.060407,3.57893,3.22758
11,147,0,0.126102,0.0700335,3.64847,3.39478
11,148,0,0.143375,0.0799767,3.72353,3.56011
11,149,0,0.15686,0.0916206,3.79982,3.71139
11,150,0,0.176249,0.0911043,3.78036,3.69524
11,151,0,0.161249,0.0769381,3.69547,3.53617
11,152,0,0.142034,0.0645145,3.61174,3.36245
11,153,0,0.118968,0.0528238,3.53394,3.18661
11,154,0,0.0925848,0.0411418,3.46693,3.02372
11,155,0,0.0635713,0.028371,3.41525,2.89031
11,156,0,0.0327336,0.014205,3.3826,2.80226
11,157,0,0.000962779,0.00104084,3.37143,2.77143
11,158,0,0.0310081,0.0160921,3.3826,2.80225
11,159,0,0.0618027,0.0301565,3.41525,2.89029
11,160,0,0.0907993,0.0428098,3.46693,3.02369
11,161,0,0.117163,0.0543737,3.53394,3.18658
11,162,0,0.140209,0.0658332,3.61173,3.36241
11,163,0,0.159405,0.0781388,3.69547,3.53613
11,164,0,0.174392,0.0920739,3.78036,3.69521
11,165,0,0.19377,0.0943404,3.76148,3.67969
11,166,0,0.17727,0.0782726,3.66799,3.51286
11,167,0,0.156133,0.0638825,3.57552,3.33073
11,168,0,0.13076,0.0507343,3.48936,3.14619
11,169,0,0.101739,0.0381988,3.41496,2.97488
11,170,0,0.069824,0.0256333,3.35744,2.83423
11,171,0,0.0359026,0.0126149,3.32104,2.7412
11,172,0,0.000954601,0.00103266,3.30857,2.70857
11,173,0,0.0341888,0.0141661,3.32104,2.74119
11,174,0,0.068069,0.0270861,3.35744,2.83421
11,175,0,0.0999652,0.0395945,3.41496,2.97485
11,176,0,0.128965,0.0519829,3.48936,3.14615
11,177,0,0.154316,0.06497,3.57552,3.33069
11,178,0,0.175437,0.0792434,3.66799,3.51282
11,179,0,0.191923,0.095194,3.76148,3.67966
11,180,0,0.21129,0.0995833,3.74321,3.66479
11,181,0,0.19329,0.0818618,3.64111,3.49023
11,182,0,0.170232,0.0658636,3.53983,3.29967
11,183,0,0.142552,0.0513255,3.4452,3.10635
11,184,0,0.110893,0.0378514,3.36327,2.92648
11,185,0,0.0760767,0.0249305,3.29977,2.7784
11,186,0,0.0390715,0.0121492,3.25951,2.6802
11,187,0,0.000946423,0.00102449,3.24571,2.64571
11,188,0,0.0373695,0.0134279,3.25951,2.68019
11,189,0,0.0743353,0.0261345,3.29977,2.77838
11,190,0,0.109131,0.0389909,3.36327,2.92645
11,191,0,0.140768,0.0524126,3.4452,3.10631
11,192,0,0.168426,0.0668352,3.53983,3.29963
11,193,0,0.19147,0.0827173,3.64111,3.49019
11,194,0,0.209454,0.100322,3.74321,3.66476
11,195,0,0.228811,0.106659,3.72554,3.65054
11,196,0,0.209311,0.0875018,3.61483,3.46829
11,197,0,0.184331,0.0700043,3.5047,3.2693
11,198,0,0.154345,0.0540683,3.40149,3.06711
11,199,0,0.120047,0.0393804,3.31188,2.87854
11,200,0,0.0823293,0.0256777,3.24225,2.72283
11,201,0,0.0422404,0.0124711,3.19803,2.61929
11,202,0,0.000938245,0.00101631,3.18286,2.58286
11,203,0,0.0405502,0.0135224,3.19803,2.61927
11,204,0,0.0806016,0.0266527,3.24225,2.72281
11,205,0,0.118297,0.0403542,3.31188,2.8785
11,206,0,0.15257,0.0549277,3.40149,3.06708
11,207,0,0.182538,0.0707487,3.5047,3.26926
11,208,0,0.207503,0.0881306,3.61483,3.46825
11,209,0,0.226986,0.107208,3.72554,3.6505
11,210,0,0.246331,0.115226,3.70848,3.63695
11,211,0,0.225331,0.0947302,3.58917,3.44706
11,212,0,0.19843,0.0757352,3.47013,3.23964
11,213,0,0.166137,0.0582677,3.35825,3.02852
11,214,0,0.129201,0.0423748,3.2608,2.83108
11,215,0,0.088582,0.0274727,3.1849,2.66754
11,216,0,0.0454093,0.0133645,3.13659,2.55845
11,217,0,0.000930067,0.00100813,3.12,2.52
11,218,0,0.0437309,0.0142265,3.13659,2.55844
11,219,0,0.0868679,0.0283195,3.1849,2.66751
11,220,0,0.127463,0.0431226,3.2608,2.83105
11,221,0,0.164372,0.0590142,3.35825,3.02848
11,222,0,0.19665,0.076367,3.47013,3.23959
11,223,0,0.223535,0.0952465,3.58917,3.44702
11,224,0,0.244517,0.115625,3.70848,3.63691
12,0,0,0.00569544,0.219509,4,3.88395
12,1,0,0.00569544,0.212187,4,3.80341
12,2,0,0.00569544,0.195626,4,3.7121
12,3,0,0.00569544,0.170198,4,3.61848
12,4,0,0.00569544,0.136847,4,3.53191
12,5,0,0.00569544,0.0970368,4,3.46169
12,6,0,0.00569544,0.0526619,4,3.41588
12,7,0,0.00569544,0.00592124,4,3.4
12,8,0,0.00569544,0.0413676,4,3.41603
12,9,0,0.00569544,0.0855844,4,3.46199
12,10,0,0.00569544,0.125417,4,3.53231
12,11,0,0.00569544,0.158815,4,3.61894
12,12,0,0.00569544,0.184298,4,3.71257
12,13,0,0.00569544,0.200919,4,3.80385
12,14,0,0.00569544,0.208303,4,3.88431
12,15,0,0.0143215,0.201967,3.97562,3.86242
12,16,0,0.0129901,0.196143,3.96727,3.77401
12,17,0,0.0112865,0.181501,3.95922,3.67465
12,18,0,0.00927285,0.158378,3.95191,3.57324
12,19,0,0.00706226,0.127663,3.94573,3.47964
12,20,0,0.00488334,0.0907533,3.94105,3.40378
12,21,0,0.00342184,0.0494614,3.93813,3.35429
12,22,0,0.00567179,0.00589759,3.93714,3.33714
12,23,0,0.008849,0.0382149,3.93814,3.35447
12,24,0,0.0119331,0.0793466,3.94108,3.40411
12,25,0,0.0148351,0.116278,3.94577,3.4801
12,26,0,0.0174741,0.147036,3.95195,3.57376
12,27,0,0.0197818,0.170212,3.95927,3.67519
12,28,0,0.0217044,0.18491,3.96733,3.77452
12,29,0,0.0232056,0.190793,3.97568,3.86285
12,30,0,0.0312358,0.184426,3.95174,3.84144
12,31,0,0.028357,0.180099,3.935,3.74516
12,32,0,0.0246737,0.167376,3.91883,3.6377
12,33,0,0.0202694,0.146557,3.90411,3.52839
12,34,0,0.0152957,0.118479,3.89165,3.42765
12,35,0,0.0099977,0.0844698,3.88219,3.34601
12,36,0,0.00497726,0.0462609,3.87629,3.29275
12,37,0,0.00564813,0.00587393,3.87429,3.27429
12,38,0,0.0120026,0.0350622,3.87631,3.29294
12,39,0,0.0181708,0.0731088,3.88224,3.34639
12,40,0,0.0239747,0.107138,3.89173,3.42816
12,41,0,0.0292528,0.135258,3.9042,3.52897
12,42,0,0.0338681,0.156125,3.91894,3.63831
12,43,0,0.0377134,0.168901,3.93512,3.74574
12,44,0,0.0407157,0.173282,3.95186,3.84194
12,45,0,0.0484914,0.166884,3.92838,3.82103
12,46,0,0.0441086,0.164054,3.90322,3.71687
12,47,0,0.0384613,0.153251,3.87885,3.60126
12,48,0,0.031724,0.134737,3.85661,3.48396
12,49,0,0.024057,0.109296,3.83777,3.37594
12,50,0,0.015772,0.0781863,3.82343,3.28839
12,51,0,0.00744959,0.0430604,3.81447,3.23124
12,52,0,0.00562448,0.00585028,3.81143,3.21143
12,53,0,0.0151561,0.0319094,3.81451,3.23146
12,54,0,0.0244085,0.0668711,3.82351,3.28881
12,55,0,0.0331143,0.0979985,3.83788,3.3765
12,56,0,0.0410316,0.123479,3.85675,3.48461
12,57,0,0.0479545,0.142039,3.87902,3.60194
12,58,0,0.0537223,0.152892,3.9034,3.71751
12,59,0,0.0582259,0.155772,3.92856,3.8216
12,60,0,0.0658821,0.149342,3.90554,3.80119
12,61,0,0.0599763,0.14801,3.87193,3.68914
12,62,0,0.0523985,0.139126,3.83929,3.56535
12,63,0,0.0433278,0.122917,3.80943,3.43997
12,64,0,0.0329942,0.100112,3.78408,3.32454
12,65,0,0.0217508,0.0719027,3.76476,3.23093
12,66,0,0.0102156,0.0398599,3.75267,3.16978
12,67,0,0.00560082,0.00582662,3.74857,3.14857
12,68,0,0.0183097,0.0287567,3.75273,3.17002
12,69,0,0.0306462,0.0606333,3.76487,3.23138
12,70,0,0.0422539,0.0888589,3.78423,3.32515
12,71,0,0.0528103,0.1117,3.80962,3.44068
12,72,0,0.0620408,0.127953,3.83951,3.56609
12,73,0,0.0697313,0.136883,3.87216,3.68986
12,74,0,0.075736,0.138262,3.90578,3.80183
12,75,0,0.0833117,0.131801,3.88323,3.78193
12,76,0,0.0758916,0.131966,3.84114,3.66201
12,77,0,0.0664011,0.125001,3.80016,3.52998
12,78,0,0.0549973,0.111097,3.76258,3.39642
12,79,0,0.0419996,0.0909285,3.73061,3.27344
12,80,0,0.0278268,0.0656192,3.7062,3.17363
12,81,0,0.0131263,0.0366594,3.6909,3.10836
12,82,0,0.00557717,0.00580297,3.68571,3.08571
12,83,0,0.0214632,0.0256039,3.69097,3.10862
12,84,0,0.0368839,0.0543955,3.70633,3.17412
12,85,0,0.0513936,0.0797193,3.7308,3.27411
12,86,0,0.064589,0.0999216,3.76282,3.39719
12,87,0,0.0761271,0.113866,3.80043,3.53079
12,88,0,0.0857402,0.120874,3.84143,3.6628
12,89,0,0.0932461,0.120752,3.88354,3.78265
12,90,0,0.100778,0.115412,3.86147,3.76326
12,91,0,0.0918566,0.115922,3.81086,3.63547
12,92,0,0.0804184,0.110876,3.76147,3.49516
12,93,0,0.0667175,0.0992763,3.71607,3.35333
12,94,0,0.0510696,0.0817449,3.67735,3.22267
12,95,0,0.0339552,0.0593357,3.64774,3.1165
12,96,0,0.016109,0.033459,3.62916,3.04699
12,97,0,0.00555351,0.00577931,3.62286,3.02286
12,98,0,0.0246168,0.0224512,3.62925,3.04728
12,99,0,0.0431216,0.0481577,3.64791,3.11704
12,100,0,0.0605332,0.0705796,3.67758,3.2234
12,101,0,0.0763677,0.0881429,3.71636,3.35418
12,102,0,0.0902135,0.09978,3.7618,3.49605
12,103,0,0.101749,0.104865,3.81122,3.63634
12,104,0,0.110756,0.105601,3.86184,3.76405
12,105,0,0.118244,0.104116,3.84026,3.7452
12,106,0,0.107836,0.100377,3.78111,3.60954
12,107,0,0.0944756,0.0967515,3.72324,3.46092
12,108,0,0.0784513,0.087456,3.66991,3.31073
12,109,0,0.0601436,0.0725612,3.62432,3.17225
12,110,0,0.0401169,0.0530522,3.5894,3.05956
12,111,0,0.0191357,0.0302585,3.56745,2.98567
12,112,0,0.00552986,0.00575566,3.56,2.96
12,113,0,0.0277703,0.0192985,3.56755,2.98599
12,114,0,0.0493592,0.04192,3.58959,3.06014
12,115,0,0.0696728,0.06144,3.6246,3.17304
12,116,0,0.0881464,0.0763642,3.67025,3.31165
12,117,0,0.1043,0.0856937,3.72363,3.46189
12,118,0,0.117758,0.0900946,3.78154,3.61048
12,119,0,0.128266,0.0956234,3.8407,3.74606
12,120,0,0.135735,0.0973878,3.81962,3.72774
12,121,0,0.123816,0.0894654,3.7519,3.58424
12,122,0,0.108546,0.0830427,3.68548,3.42728
12,123,0,0.0901941,0.0756358,3.62411,3.26864
12,124,0,0.069262,0.0633776,3.57154,3.12219
12,125,0,0.0463064,0.0467687,3.53117,3.00281
12,126,0,0.0222043,0.027058,3.50578,2.92441
12,127,0,0.0055062,0.005732,3.49714,2.89714
12,128,0,0.0309239,0.0161457,3.50589,2.92475
12,129,0,0.0555969,0.0356822,3.5314,3.00344
12,130,0,0.0788124,0.0523004,3.57186,3.12304
12,131,0,0.0999251,0.0645855,3.62451,3.26962
12,132,0,0.118386,0.0728464,3.68594,3.42832
12,133,0,0.133767,0.0807343,3.75239,3.58526
12,134,0,0.145777,0.0899989,3.82012,3.72867
12,135,0,0.153247,0.0943916,3.79954,3.7109
12,136,0,0.139808,0.0832822,3.72325,3.55958
12,137,0,0.122617,0.0737272,3.64821,3.39424
12,138,0,0.101971,0.0645311,3.5787,3.22706
12,139,0,0.0783804,0.054194,3.519,3.0725
12,140,0,0.0525135,0.0404852,3.47307,2.94626
12,141,0,0.0252904,0.0238575,3.44413,2.86321
12,142,0,0.00548255,0.00570835,3.43429,2.83429
12,143,0,0.0340774,0.012993,3.44427,2.86357
12,144,0,0.0618346,0.0294444,3.47333,2.94694
12,145,0,0.087952,0.0433518,3.51937,3.07342
12,146,0,0.111704,0.0547913,3.57915,3.22812
12,147,0,0.132472,0.065187,3.64873,3.39536
12,148,0,0.149776,0.0758557,3.7238,3.56067
12,149,0,0.163287,0.0879317,3.80011,3.71191
12,150,0,0.170758,0.0943479,3.78004,3.69468
12,151,0,0.155826,0.0809105,3.69516,3.53556
12,152,0,0.136688,0.0688998,3.61144,3.36183
12,153,0,0.113748,0.0579477,3.53368,3.18603
12,154,0,0.0874988,0.0466708,3.46673,3.02321
12,155,0,0.0587206,0.0344191,3.4151,2.88993
12,156,0,0.0283982,0.020657,3.38252,2.80206
12,157,0,0.00545889,0.00568469,3.37143,2.77143
12,158,0,0.037231,0.010688,3.38267,2.80245
12,159,0,0.0680723,0.0246974,3.4154,2.89066
12,160,0,0.0970917,0.0376823,3.46714,3.02419
12,161,0,0.123482,0.0497813,3.53419,3.18717
12,162,0,0.146559,0.0617562,3.61203,3.36303
12,163,0,0.165785,0.0745651,3.69578,3.53674
12,164,0,0.180797,0.0891483,3.78067,3.69577
12,165,0,0.18827,0.0971652,3.76113,3.6791
12,166,0,0.171844,0.0814829,3.66765,3.51222
12,167,0,0.150779,0.0676338,3.57519,3.33007
12,168,0,0.125524,0.0550219,3.48907,3.14556
12,169,0,0.0966385,0.0429009,3.41473,2.97434
12,170,0,0.06495,0.0306593,3.35727,2.83383
12,171,0,0.031507,0.0179968,3.32095,2.74098
12,172,0,0.00543524,0.00566104,3.30857,2.70857
12,173,0,0.0403845,0.00985246,3.32112,2.7414
12,174,0,0.07431,0.0226406,3.3576,2.83461
12,175,0,0.106231,0.035439,3.41519,2.97539
12,176,0,0.135261,0.0482418,3.48964,3.14678
12,177,0,0.160645,0.0616575,3.57584,3.33135
12,178,0,0.181794,0.0763154,3.66834,3.51347
12,179,0,0.198307,0.0926514,3.76183,3.68026
12,180,0,0.205781,0.102027,3.74282,3.66416
12,181,0,0.187862,0.0846904,3.64073,3.48955
12,182,0,0.164882,0.0690754,3.53948,3.29898
12,183,0,0.137301,0.0549193,3.44489,3.10568
12,184,0,0.105789,0.0417639,3.36301,2.9259
12,185,0,0.0711896,0.0291104,3.29959,2.77797
12,186,0,0.0346454,0.0166253,3.25942,2.67997
12,187,0,0.00541158,0.00563738,3.24571,2.64572
12,188,0,0.0435381,0.0099958,3.25961,2.68042
12,189,0,0.0805477,0.022545,3.29995,2.77881
12,190,0,0.115371,0.0356249,3.36352,2.92702
12,191,0,0.14704,0.049326,3.44552,3.10697
12,192,0,0.174731,0.0640739,3.54019,3.30033
12,193,0,0.197803,0.080327,3.64149,3.49088
12,194,0,0.215817,0.0983261,3.74359,3.66539
12,195,0,0.223292,0.108648,3.72512,3.64987
12,196,0,0.20388,0.0897531,3.61442,3.46757
12,197,0,0.178985,0.0725353,3.50431,3.26856
12,198,0,0.14908,0.0569044,3.40115,3.06641
12,199,0,0.11494,0.0425966,3.3116,2.87792
12,200,0,0.0774292,0.0291324,3.24205,2.72238
12,201,0,0.0377837,0.0161893,3.19793,2.61904
12,202,0,0.00538793,0.00561373,3.18286,2.58286
12,203,0,0.0466917,0.0108484,3.19813,2.61952
12,204,0,0.0867853,0.0237904,3.24245,2.72327
12,205,0,0.124511,0.0376279,3.31216,2.87912
12,206,0,0.158819,0.0523738,3.40184,3.06778
12,207,0,0.188818,0.0685759,3.50509,3.27
12,208,0,0.213812,0.0863401,3.61524,3.46898
12,209,0,0.233327,0.105765,3.72595,3.65118
12,210,0,0.240804,0.116785,3.70803,3.63623
12,211,0,0.219898,0.0964266,3.58872,3.44629
12,212,0,0.193088,0.0778139,3.46971,3.23885
12,213,0,0.160883,0.0607268,3.35787,3.02777
12,214,0,0.124091,0.0449825,3.2605,2.83043
12,215,0,0.0836688,0.0302982,3.18468,2.66705
12,216,0,0.0409221,0.0164373,3.13648,2.55819
12,217,0,0.00536427,0.00559007,3.12,2.52
12,218,0,0.0498452,0.0122136,3.13671,2.5587
12,219,0,0.093023,0.0260515,3.18512,2.668
12,220,0,0.13365,0.0409432,3.26111,2.8317
12,221,0,0.170597,0.0570894,3.35862,3.02922
12,222,0,0.202904,0.0745706,3.47056,3.24038
12,223,0,0.229821,0.0938322,3.58962,3.44779
12,224,0,0.250837,0.114596,3.70893,3.63762
13,0,0,0.00763052,0.215191,4,3.81245
13,1,0,0.00763052,0.199551,4,3.72188
13,2,0,0.00763052,0.17498,4,3.62807
13,3,0,0.00763052,0.142366,4,3.54032
13,4,0,0.00763052,0.103126,4,3.46799
13,5,0,0.00763052,0.0591148,4,3.41932
13,6,0,0.00763052,0.00759846,4,3.4
13,7,0,0.00763052,0.0352378,4,3.4129
13,8,0,0.00763052,0.0796605,4,3.45594
13,9,0,0.00763052,0.119927,4,3.52407
13,10,0,0.00763052,0.154046,4,3.60942
13,11,0,0.00763052,0.180376,4,3.70276
13,12,0,0.00763052,0.197913,4,3.79471
13,13,0,0.00763052,0.206224,4,3.87665
13,14,0,0.00763052,0.205459,4,3.94142
13,15,0,0.0185913,0.192422,3.95535,3.77246
13,16,0,0.016225,0.179422,3.94394,3.67057
13,17,0,0.0134049,0.15804,3.9335,3.56571
13,18,0,0.0102808,0.129089,3.9246,3.4679
13,19,0,0.00712426,0.0938932,3.91775,3.38736
13,20,0,0.0047249,0.0541947,3.91336,3.33317
13,21,0,0.00716803,0.0120442,3.91167,3.31184
13,22,0,0.0116393,0.0312304,3.91279,3.32603
13,23,0,0.0159927,0.0712983,3.91666,3.37396
13,24,0,0.0201021,0.107455,3.92304,3.44982
13,25,0,0.0238526,0.137824,3.93156,3.54493
13,26,0,0.0271459,0.160861,3.94174,3.64919
13,27,0,0.0299046,0.175639,3.953,3.75246
13,28,0,0.0320748,0.18178,3.96473,3.84552
13,29,0,0.0336285,0.179461,3.97632,3.92073
13,30,0,0.040482,0.169654,3.91164,3.73356
13,31,0,0.0353909,0.159294,3.88869,3.62026
13,32,0,0.0292718,0.141099,3.86761,3.50417
13,33,0,0.0223331,0.115812,3.8496,3.39606
13,34,0,0.0148734,0.0846602,3.83571,3.30704
13,35,0,0.00759603,0.0492746,3.82677,3.24711
13,36,0,0.00670555,0.0115818,3.82334,3.22352
13,37,0,0.0156482,0.0272264,3.82563,3.23922
13,38,0,0.024355,0.0629361,3.83348,3.29223
13,39,0,0.0325737,0.0949835,3.84643,3.3761
13,40,0,0.0400747,0.121602,3.86369,3.48122
13,41,0,0.0466614,0.141346,3.88425,3.5966
13,42,0,0.0521787,0.153365,3.90692,3.7113
13,43,0,0.0565191,0.157335,3.93047,3.81549
13,44,0,0.0596264,0.153463,3.95365,3.9011
13,45,0,0.0628636,0.146885,3.8689,3.69579
13,46,0,0.0550976,0.139165,3.83427,3.571
13,47,0,0.0457523,0.124159,3.80236,3.4435
13,48,0,0.035072,0.102535,3.77501,3.32483
13,49,0,0.0234497,0.0754272,3.75387,3.22705
13,50,0,0.0116117,0.0443545,3.74025,3.16116
13,51,0,0.00624306,0.0111193,3.73502,3.1352
13,52,0,0.019657,0.023223,3.7385,3.15248
13,53,0,0.0327172,0.0545739,3.75048,3.21079
13,54,0,0.0450452,0.0825119,3.7702,3.30293
13,55,0,0.0562967,0.10538,3.79642,3.41834
13,56,0,0.0661768,0.12183,3.82756,3.54503
13,57,0,0.0744527,0.131091,3.8618,3.67126
13,58,0,0.0809634,0.132891,3.89724,3.7866
13,59,0,0.0856244,0.12819,3.93201,3.88254
13,60,0,0.0854098,0.124116,3.82718,3.65919
13,61,0,0.074967,0.119037,3.78073,3.52283
13,62,0,0.0624145,0.107219,3.73779,3.38374
13,63,0,0.0480296,0.0892584,3.70087,3.25425
13,64,0,0.0322847,0.0661942,3.67226,3.14741
13,65,0,0.0159973,0.0394344,3.65379,3.07531
13,66,0,0.00578057,0.0106568,3.64669,3.04687
13,67,0,0.0236658,0.0192197,3.65142,3.06582
13,68,0,0.0410794,0.0462117,3.66767,3.12965
13,69,0,0.0575168,0.0700404,3.69436,3.23037
13,70,0,0.0725188,0.0891582,3.72978,3.35633
13,71,0,0.0856922,0.102315,3.77171,3.49453
13,72,0,0.0967268,0.108817,3.81767,3.63238
13,73,0,0.105408,0.109011,3.86506,3.75886
13,74,0,0.111622,0.110668,3.9114,3.86506
13,75,0,0.108002,0.102088,3.7865,3.62379
13,76,0,0.0949431,0.0989083,3.72811,3.4758
13,77,0,0.0791508,0.0902785,3.67393,3.32495
13,78,0,0.0610848,0.0759814,3.6272,3.18438
13,79,0,0.0412535,0.0569612,3.59089,3.06817
13,80,0,0.0205466,0.0345143,3.56741,2.98958
13,81,0,0.00531808,0.0101943,3.55836,2.95855
13,82,0,0.0276746,0.0152163,3.56438,2.97923
13,83,0,0.0494416,0.0378495,3.58505,3.04884
13,84,0,0.0699884,0.0575688,3.61895,3.15844
13,85,0,0.0887409,0.0729361,3.6638,3.29524
13,86,0,0.105208,0.0827993,3.71674,3.44514
13,87,0,0.119001,0.0876186,3.77456,3.5947
13,88,0,0.129852,0.0933519,3.83397,3.73231
13,89,0,0.13762,0.101649,3.89186,3.84868
13,90,0,0.13068,0.0885812,3.74689,3.58963
13,91,0,0.114927,0.080869,3.67643,3.42995
13,92,0,0.0959684,0.0733382,3.61081,3.26718
13,93,0,0.0741994,0.0627044,3.55403,3.11524
13,94,0,0.0503019,0.0477282,3.50978,2.98933
13,95,0,0.0251945,0.0295942,3.4811,2.90399
13,96,0,0.00491069,0.0097318,3.47004,2.87023
13,97,0,0.0316835,0.011213,3.4774,2.89274
13,98,0,0.0578038,0.0294873,3.50265,2.96837
13,99,0,0.08246,0.0450972,3.54398,3.08719
13,100,0,0.104963,0.0569394,3.59853,3.23512
13,101,0,0.124723,0.0664897,3.66269,3.39691
13,102,0,0.141275,0.0758005,3.73251,3.55826
13,103,0,0.154296,0.0863819,3.80399,3.70698
13,104,0,0.163618,0.0993605,3.87338,3.83342
13,105,0,0.153358,0.0834281,3.7084,3.55673
13,106,0,0.13498,0.0719465,3.62575,3.38534
13,107,0,0.112786,0.061283,3.54849,3.21049
13,108,0,0.0873523,0.0505518,3.48139,3.04691
13,109,0,0.0593724,0.0384951,3.42894,2.91095
13,110,0,0.0299136,0.0246741,3.39487,2.81853
13,111,0,0.00468585,0.00926932,3.38171,2.78192
13,112,0,0.0356923,0.00825901,3.39047,2.80634
13,113,0,0.0661661,0.0224091,3.42049,2.88829
13,114,0,0.0949315,0.0355825,3.4695,3.01668
13,115,0,0.121185,0.047769,3.53399,3.17603
13,116,0,0.144238,0.0597136,3.6096,3.34989
13,117,0,0.163549,0.0722624,3.69156,3.52308
13,118,0,0.17874,0.0864148,3.77515,3.68287
13,119,0,0.189616,0.102589,3.856,3.81929
13,120,0,0.176036,0.0845279,3.67105,3.52514
13,121,0,0.155032,0.070156,3.5761,3.342
13,122,0,0.129645,0.0571227,3.487,3.15492
13,123,0,0.100537,0.0449424,3.40932,2.97943
13,124,0,0.0684954,0.0328307,3.3484,2.83306
13,125,0,0.0346624,0.0204656,3.30873,2.73323
13,126,0,0.00459567,0.00880683,3.29339,2.6936
13,127,0,0.0397011,0.00784367,3.30361,2.72005
13,128,0,0.0745283,0.0201898,3.33856,2.80863
13,129,0,0.107403,0.0329367,3.39553,2.94695
13,130,0,0.137407,0.0459382,3.47024,3.11803
13,131,0,0.163754,0.0596756,3.5575,3.30413
13,132,0,0.185823,0.0747426,3.65174,3.48922
13,133,0,0.203185,0.091532,3.74747,3.66003
13,134,0,0.215614,0.110129,3.83972,3.80629
13,135,0,0.198757,0.0902112,3.63488,3.4949
13,136,0,0.175084,0.0735076,3.52754,3.3
13,137,0,0.146524,0.058376,3.42638,3.10055
13,138,0,0.113721,0.0444729,3.33785,2.91285
13,139,0,0.0776184,0.0313765,3.26818,2.7557
13,140,0,0.039444,0.0187691,3.22268,2.6481
13,141,0,0.00459725,0.00834434,3.20506,2.60528
13,142,0,0.0437099,0.0089448,3.2168,2.63387
13,143,0,0.0828905,0.0212644,3.25691,2.72941
13,144,0,0.119875,0.0345961,3.3221,2.87805
13,145,0,0.153629,0.0490028,3.40731,3.06117
13,146,0,0.183269,0.064576,3.50646,3.25969
13,147,0,0.208097,0.0816767,3.61309,3.45671
13,148,0,0.227629,0.100577,3.72098,3.63847
13,149,0,0.241612,0.12112,3.82455,3.79445
13,150,0,0.221489,0.0992549,3.59993,3.46603
13,151,0,0.195145,0.0804832,3.48009,3.25937
13,152,0,0.163403,0.0632499,3.36668,3.04743
13,153,0,0.12692,0.0473981,3.26702,2.84726
13,154,0,0.0867644,0.0326602,3.18829,2.67891
13,155,0,0.0442389,0.0188059,3.13674,2.56316
13,156,0,0.0046746,0.00788185,3.11674,2.51697
13,157,0,0.0477188,0.0109526,3.13007,2.54783
13,158,0,0.0912527,0.0244508,3.17554,2.65068
13,159,0,0.132346,0.039211,3.24925,2.81007
13,160,0,0.169851,0.0553049,3.34526,3.00552
13,161,0,0.202785,0.0727833,3.45651,3.21662
13,162,0,0.230371,0.0919928,3.57564,3.42559
13,163,0,0.252073,0.112789,3.6957,3.61822
13,164,0,0.26761,0.134813,3.81052,3.78377
13,165,0,0.244221,0.111169,3.56623,3.43857
13,166,0,0.215243,0.0901969,3.43382,3.22018
13,167,0,0.180282,0.0707172,3.30796,2.99563
13,168,0,0.140151,0.052711,3.19688,2.7827
13,169,0,0.0959346,0.0358477,3.10878,2.60274
13,170,0,0.0490668,0.0199816,3.05091,2.47842
13,171,0,0.00480376,0.00741936,3.02842,2.42866
13,172,0,0.0517276,0.0135661,3.04341,2.46192
13,173,0,0.0996149,0.0289712,3.09448,2.57249
13,174,0,0.144818,0.0457253,3.17702,2.74305
13,175,0,0.186073,0.0639169,3.28413,2.95116
13,176,0,0.2223,0.0835411,3.4077,3.17497
13,177,0,0.252645,0.104661,3.53945,3.39589
13,178,0,0.276518,0.127216,3.67167,3.59929
13,179,0,0.293608,0.150773,3.79763,3.77427
13,180,0,0.266954,0.124952,3.53382,3.41256
13,181,0,0.235341,0.101922,3.38876,3.18248
13,182,0,0.197161,0.0802047,3.25027,2.94522
13,183,0,0.153381,0.0596556,3.12747,2.71926
13,184,0,0.105105,0.0403623,3.02966,2.52726
13,185,0,0.0538946,0.0219634,2.9652,2.39391
13,186,0,0.00497542,0.00695688,2.9401,2.34035
