t_idx,sample_idx,obstacle,path,alignment,goal,center
31,183,0,0.437509,0.385003,0.370747,0.458568
31,184,0,0.307803,0.264849,0.253681,0.31176
31,185,0,0.169306,0.142867,0.159757,0.180845
31,186,0,0.0346337,0.03238,0.104568,0.094164
31,187,0,0.0861753,0.0934864,0.100614,0.0873032
31,188,0,0.239113,0.219866,0.148974,0.164085
31,189,0,0.38593,0.343706,0.238452,0.290853
31,190,0,0.52243,0.463161,0.353449,0.437062
31,191,0,0.644891,0.576376,0.480432,0.585624
31,192,0,0.750234,0.681505,0.609497,0.727112
31,193,0,0.836147,0.776743,0.733701,0.855746
31,194,0,0.901178,0.86234,0.848166,0.967684
31,195,0,0.777259,0.761676,0.744711,0.870238
31,196,0,0.693571,0.659677,0.616485,0.741108
31,197,0,0.589188,0.545363,0.481269,0.597334
31,198,0,0.466474,0.422126,0.345606,0.443935
31,199,0,0.329204,0.291786,0.219179,0.289033
31,200,0,0.182459,0.158759,0.116126,0.147816
31,201,0,0.0388802,0.0362673,0.0546357,0.051154
31,202,0,0.0896163,0.0983298,0.0502553,0.043483
31,203,0,0.25118,0.236852,0.104342,0.129784
31,204,0,0.406279,0.372349,0.202833,0.267242
31,205,0,0.550478,0.502641,0.327333,0.421939
31,206,0,0.679846,0.625578,0.462986,0.576986
31,207,0,0.791131,0.739071,0.59952,0.723527
31,208,0,0.88189,0.841128,0.729987,0.856176
31,209,0,0.950589,0.930957,0.849597,0.971326
31,210,0,0.823204,0.822054,0.742619,0.871708
31,211,0,0.735047,0.713642,0.608579,0.738976
31,212,0,0.624884,0.592243,0.466311,0.590655
31,213,0,0.495618,0.459576,0.322258,0.431381
31,214,0,0.350674,0.319027,0.186238,0.268609
31,215,0,0.195625,0.174769,0.073412,0.116753
31,216,0,0.0432164,0.0405586,0.00486111,0.00865666
31,217,0,0.0930572,0.103173,0,0
31,218,0,0.263247,0.253837,0.0605485,0.0973805
31,219,0,0.426627,0.400991,0.168757,0.246002
31,220,0,0.578525,0.54212,0.303047,0.408992
31,221,0,0.714802,0.67478,0.447338,0.57018
31,222,0,0.832028,0.796637,0.591151,0.721441
31,223,0,0.927633,0.905515,0.727635,0.857816
31,224,0,1,1,0.852139,0.975933
32,0,0,0.171709,0.154175,0.879933,0.949265
32,1,0,0.148052,0.131457,0.839614,0.884888
32,2,0,0.118614,0.112481,0.800607,0.816678
32,3,0,0.0847095,0.0968065,0.76527,0.749788
32,4,0,0.0484328,0.0841256,0.735957,0.690333
32,5,0,0.0143562,0.0715536,0.714798,0.64488
32,6,0,0.0022254,0.0551336,0.703439,0.61936
32,7,0,0.0308291,0.0364718,1,0.879655
32,8,0,0.10153,0.0199969,0.712973,0.639688
32,9,0,0.149519,0.00603166,0.733123,0.682595
32,10,0,0.194123,0,0.761704,0.740569
32,11,0,0.234127,0.0169861,0.796641,0.807062
32,12,0,0.268525,0.0439201,0.835595,0.875835
32,13,0,0.296563,0.0768219,0.876195,0.941559
32,14,0,0.317768,0.114447,0.916221,1
32,15,0,0.215061,0.164144,0.862667,0.936641
32,16,0,0.186579,0.133822,0.815302,0.866553
32,17,0,0.151366,0.10683,0.769213,0.792177
32,18,0,0.110636,0.0838234,0.727216,0.718959
32,19,0,0.0664558,0.0647786,0.692191,0.653533
32,20,0,0.0234165,0.0525533,0.666797,0.603237
32,21,0,0.000450649,0.0479851,0.653129,0.574896
32,22,0,0.0550426,0.0421005,0.652383,0.572929
32,23,0,0.113537,0.0369269,0.664642,0.597691
32,24,0,0.169676,0.0344532,0.68886,0.645329
32,25,0,0.221855,0.0364187,0.723052,0.709268
32,26,0,0.268653,0.0526239,0.764617,0.782157
32,27,0,0.308892,0.0823099,0.810685,0.857204
32,28,0,0.341692,0.118645,0.858416,0.928759
32,29,0,0.366499,0.159659,0.905208,0.992422
32,30,0,0.25878,0.186828,0.846398,0.924983
32,31,0,0.225796,0.149928,0.791961,0.849231
32,32,0,0.184779,0.116023,0.738672,0.768652
32,33,0,0.137164,0.0854689,0.689812,0.688961
32,34,0,0.0851849,0.0594152,0.648823,0.617306
32,35,0,0.0333774,0.0404833,0.61896,0.561856
32,36,0,0,0.0408367,0.602838,0.530468
32,37,0,0.0585578,0.047057,0.601974,0.528361
32,38,0,0.125544,0.0538569,0.616468,0.555945
32,39,0,0.189833,0.0628748,0.644992,0.608635
32,40,0,0.249587,0.0755212,0.685055,0.678816
32,41,0,0.303179,0.0946961,0.733463,0.758263
32,42,0,0.34926,0.127754,0.786778,0.83963
32,43,0,0.386822,0.167822,0.841677,0.916974
32,44,0,0.41523,0.211943,0.895187,0.985763
32,45,0,0.302784,0.218578,0.831161,0.914319
32,46,0,0.265166,0.175705,0.76964,0.832967
32,47,0,0.218488,0.134918,0.709041,0.746168
32,48,0,0.164019,0.0969739,0.653114,0.659869
32,49,0,0.104376,0.0630995,0.605896,0.58172
32,50,0,0.0439721,0.03617,0.571308,0.520775
32,51,0,0.000559692,0.0336882,0.552572,0.486082
32,52,0,0.062073,0.0520134,0.551584,0.483827
32,53,0,0.137551,0.070787,0.568472,0.514487
32,54,0,0.20999,0.0912963,0.60156,0.572582
32,55,0,0.277319,0.114624,0.64777,0.649292
32,56,0,0.337705,0.141515,0.703241,0.735448
32,57,0,0.389628,0.177824,0.763925,0.823161
32,58,0,0.431952,0.221718,0.826014,0.906234
32,59,0,0.463961,0.269039,0.88618,0.980037
32,60,0,0.347025,0.256908,0.816987,0.904674
32,61,0,0.304937,0.208017,0.748389,0.817804
32,62,0,0.252471,0.160469,0.680384,0.72479
32,63,0,0.191338,0.114888,0.617186,0.631766
32,64,0,0.123911,0.0727761,0.56346,0.546852
32,65,0,0.0550703,0.036969,0.523864,0.48004
32,66,0,0.0017908,0.0265397,0.502332,0.441743
32,67,0,0.0655881,0.0569698,0.501217,0.439332
32,68,0,0.149558,0.087717,0.520675,0.47336
32,69,0,0.230147,0.119718,0.558614,0.537249
32,70,0,0.305052,0.153726,0.611264,0.62078
32,71,0,0.372231,0.190197,0.674017,0.713782
32,72,0,0.429996,0.230906,0.742181,0.807846
32,73,0,0.477081,0.278978,0.811462,0.896567
32,74,0,0.512692,0.329667,0.878204,0.975256
32,75,0,0.391534,0.299993,0.80391,0.896071
32,76,0,0.344708,0.245782,0.72826,0.803788
32,77,0,0.286632,0.191325,0.652767,0.704588
32,78,0,0.21873,0.13779,0.582098,0.604739
32,79,0,0.143821,0.0865846,0.521567,0.51279
32,80,0,0.0664823,0.0413568,0.476655,0.439704
32,81,0,0.00357645,0.0204481,0.452122,0.397462
32,82,0,0.0691033,0.0619263,0.450876,0.394883
32,83,0,0.161565,0.104647,0.473104,0.432619
32,84,0,0.250304,0.148139,0.51621,0.502729
32,85,0,0.332784,0.192829,0.575609,0.593376
32,86,0,0.406757,0.238879,0.645861,0.693338
32,87,0,0.470364,0.286143,0.721599,0.793731
32,88,0,0.522211,0.338409,0.798057,0.887997
32,89,0,0.561422,0.392603,0.871275,0.97143
32,90,0,0.436044,0.346943,0.791959,0.888534
32,91,0,0.384816,0.287124,0.709303,0.790962
32,92,0,0.321069,0.225595,0.626259,0.68563
32,93,0,0.246493,0.163897,0.547925,0.578884
32,94,0,0.163829,0.103631,0.480282,0.479636
32,95,0,0.0780738,0.0484846,0.429714,0.399835
32,96,0,0.00580752,0.0165306,0.401947,0.353249
32,97,0,0.0726185,0.0668827,0.400564,0.35049
32,98,0,0.173572,0.121577,0.42579,0.392327
32,99,0,0.270461,0.176561,0.47441,0.469125
32,100,0,0.360516,0.231931,0.540882,0.567179
32,101,0,0.441283,0.287561,0.618845,0.67419
32,102,0,0.510732,0.343037,0.702233,0.780862
32,103,0,0.56734,0.399444,0.78583,0.880547
32,104,0,0.610153,0.457177,0.86541,0.968568
32,105,0,0.480667,0.396931,0.781164,0.882082
32,106,0,0.425017,0.331213,0.691569,0.779365
32,107,0,0.355506,0.262591,0.600934,0.667988
32,108,0,0.274256,0.192539,0.514751,0.554304
32,109,0,0.184112,0.122961,0.439676,0.447506
32,110,0,0.0900477,0.0575055,0.383078,0.360511
32,111,0,0.00838266,0.0143996,0.351813,0.309119
32,112,0,0.0761337,0.0718392,0.350286,0.306164
32,113,0,0.185579,0.138507,0.37877,0.352564
32,114,0,0.290618,0.204983,0.433287,0.436558
32,115,0,0.388248,0.271034,0.507172,0.542298
32,116,0,0.475809,0.336243,0.593046,0.656413
32,117,0,0.551099,0.399956,0.68414,0.769282
32,118,0,0.61247,0.461541,0.774813,0.874239
32,119,0,0.658884,0.522966,0.860619,0.966676
32,120,0,0.525554,0.449203,0.771552,0.876732
32,121,0,0.465217,0.377375,0.67511,0.769037
32,122,0,0.390058,0.301689,0.576867,0.651733
32,123,0,0.302161,0.223167,0.482667,0.531107
32,124,0,0.204511,0.143988,0.399831,0.41653
32,125,0,0.102039,0.0680824,0.336793,0.321832
32,126,0,0.0112083,0.0135304,0.301725,0.265088
32,127,0,0.0796489,0.0767956,0.300048,0.26192
32,128,0,0.197586,0.155437,0.332088,0.313428
32,129,0,0.310775,0.233404,0.392924,0.405163
32,130,0,0.41598,0.310137,0.474571,0.518849
32,131,0,0.510335,0.384925,0.568545,0.640082
32,132,0,0.591467,0.456875,0.667371,0.759032
32,133,0,0.657599,0.524899,0.765036,0.869091
32,134,0,0.707615,0.589647,0.856914,0.965758
32,135,0,0.570442,0.50308,0.763148,0.872498
32,136,0,0.50542,0.425443,0.659974,0.760015
32,137,0,0.424846,0.342323,0.554135,0.636933
32,138,0,0.330278,0.255283,0.451771,0.509407
32,139,0,0.224909,0.166311,0.36084,0.386859
32,140,0,0.114323,0.0799044,0.290911,0.283917
32,141,0,0.0142569,0.0136924,0.251693,0.221182
32,142,0,0.0831641,0.0817521,0.249857,0.217777
32,143,0,0.209593,0.172367,0.285796,0.275038
32,144,0,0.330932,0.261826,0.353417,0.375098
32,145,0,0.443712,0.349239,0.443184,0.496951
32,146,0,0.544861,0.433607,0.545423,0.625272
32,147,0,0.631835,0.513794,0.651981,0.75015
32,148,0,0.702729,0.588532,0.756524,0.865116
32,149,0,0.756346,0.657074,0.854304,0.965816
32,150,0,0.61533,0.558046,0.755973,0.869393
32,151,0,0.54594,0.475028,0.646209,0.752329
32,152,0,0.459635,0.384257,0.532819,0.623656
32,153,0,0.358394,0.288444,0.42217,0.489323
32,154,0,0.245588,0.189845,0.322809,0.358658
32,155,0,0.126654,0.0926868,0.245499,0.246918
32,156,0,0.0175635,0.0147183,0.201726,0.177433
32,157,0,0.0866793,0.0867085,0.199721,0.173763
32,158,0,0.2216,0.189297,0.239959,0.237546
32,159,0,0.351089,0.290247,0.314875,0.346538
32,160,0,0.471445,0.388342,0.413121,0.476731
32,161,0,0.579387,0.482289,0.523765,0.612053
32,162,0,0.672203,0.570713,0.63802,0.74267
32,163,0,0.747858,0.652165,0.749302,0.862328
32,164,0,0.805077,0.725187,0.852793,0.966851
32,165,0,0.660218,0.614889,0.750048,0.867426
32,166,0,0.586461,0.525285,0.633861,0.74601
32,167,0,0.494423,0.427552,0.512999,0.611966
32,168,0,0.386511,0.322894,0.393979,0.470976
32,169,0,0.266305,0.214332,0.285862,0.332114
32,170,0,0.139031,0.106171,0.200634,0.211019
32,171,0,0.0209284,0.0164518,0.151838,0.133883
32,172,0,0.0901945,0.0916649,0.149651,0.129914
32,173,0,0.233607,0.206227,0.194653,0.201139
32,174,0,0.371246,0.318669,0.277424,0.31968
32,175,0,0.499177,0.427444,0.384503,0.458318
32,176,0,0.613913,0.530971,0.503657,0.600493
32,177,0,0.712571,0.627632,0.625536,0.736622
32,178,0,0.792988,0.715798,0.74339,0.860734
32,179,0,0.853807,0.793868,0.852385,0.96886
32,180,0,0.705148,0.671939,0.745388,0.866601
32,181,0,0.626981,0.576987,0.622973,0.741081
32,182,0,0.529212,0.471222,0.494755,0.601923
32,183,0,0.414737,0.35799,0.367318,0.454486
32,184,0,0.287021,0.239285,0.250137,0.307435
32,185,0,0.151646,0.120254,0.156413,0.176454
32,186,0,0.0245692,0.0187473,0.102044,0.0905947
32,187,0,0.0937097,0.0966214,0.0996607,0.0862803
32,188,0,0.245614,0.223157,0.149974,0.166055
32,189,0,0.391403,0.34709,0.241207,0.294742
32,190,0,0.526909,0.466547,0.357458,0.441839
32,191,0,0.648439,0.579653,0.485182,0.590655
32,192,0,0.752939,0.684551,0.614575,0.732029
32,193,0,0.838118,0.779431,0.738805,0.86034
32,194,0,0.902538,0.862578,0.853082,0.971838
32,195,0,0.750304,0.730527,0.742007,0.866922
32,196,0,0.667502,0.62891,0.613583,0.737561
32,197,0,0.564172,0.516173,0.478166,0.593581
32,198,0,0.443126,0.393719,0.342317,0.439972
32,199,0,0.307738,0.265114,0.215793,0.284841
32,200,0,0.164262,0.135065,0.112953,0.14351
32,201,0,0.0282159,0.0214703,0.0523662,0.0476569
32,202,0,0.0972249,0.101578,0.0497691,0.042938
32,203,0,0.257621,0.240087,0.106038,0.132593
32,204,0,0.41156,0.375512,0.206388,0.271961
32,205,0,0.554641,0.505649,0.33212,0.427421
32,206,0,0.682965,0.628335,0.468426,0.582592
32,207,0,0.793306,0.74147,0.605178,0.72891
32,208,0,0.883247,0.843064,0.73556,0.861145
32,209,0,0.951269,0.931289,0.854881,0.975779
32,210,0,0.795461,0.789115,0.739914,0.868387
32,211,0,0.708022,0.68204,0.605726,0.735464
32,212,0,0.599222,0.561123,0.463309,0.586984
32,213,0,0.471516,0.43005,0.319109,0.427547
32,214,0,0.328692,0.29119,0.183009,0.264569
32,215,0,0.176878,0.150036,0.0704003,0.112548
32,216,0,0.0320579,0.0247209,0.00283222,0.00520222
32,217,0,0.10074,0.106534,0,0
32,218,0,0.269628,0.257017,0.0629905,0.101124
32,219,0,0.431717,0.403933,0.173154,0.251588
32,220,0,0.582373,0.544752,0.308631,0.415181
32,221,0,0.717491,0.677017,0.453469,0.576354
32,222,0,0.833674,0.798389,0.597381,0.727279
32,223,0,0.928377,0.906697,0.733667,0.863149
32,224,0,1,1,0.857779,0.980674
33,0,0,0.23446,0.170881,0.893641,1
33,1,0,0.209931,0.137691,0.850226,0.936031
33,2,0,0.177999,0.107867,0.806855,0.865808
33,3,0,0.139639,0.0818608,0.766021,0.794029
33,4,0,0.0962421,0.0587479,0.730361,0.726576
33,5,0,0.0502809,0.0395584,0.702434,0.670264
33,6,0,0.00768115,0.0276892,0.684433,0.632039
33,7,0,0.0192638,0.0125437,1,0.910862
33,8,0,0.0705496,0.0103618,0.68332,0.628831
33,9,0,0.126767,0.0033705,0.700334,0.664409
33,10,0,0.179892,0.00235653,0.727504,0.718987
33,11,0,0.228437,0.0226363,0.762705,0.785716
33,12,0,0.271125,0.0521773,0.803406,0.857699
33,13,0,0.306944,0.0871889,0.846963,0.9289
33,14,0,0.33519,0.126926,0.890854,0.994447
33,15,0,0.281316,0.19776,0.881024,0.990822
33,16,0,0.252559,0.158542,0.831035,0.921577
33,17,0,0.215504,0.122045,0.780808,0.845494
33,18,0,0.17085,0.0886834,0.73323,0.767459
33,19,0,0.120105,0.058822,0.691431,0.693734
33,20,0,0.0660081,0.0331181,0.658521,0.631791
33,21,0,0.0142122,0.0158153,0.637224,0.589502
33,22,0,0.0119102,0.0178236,0.629449,0.573343
33,23,0,0.0782583,0.0213612,0.635935,0.586094
33,24,0,0.142925,0.0264268,0.656099,0.625614
33,25,0,0.204035,0.0346838,0.688157,0.685803
33,26,0,0.259877,0.0571186,0.72946,0.75886
33,27,0,0.308982,0.0907893,0.776924,0.837196
33,28,0,0.350185,0.130216,0.827404,0.914368
33,29,0,0.382676,0.173956,0.87797,0.985299
33,30,0,0.328187,0.233574,0.869363,0.982566
33,31,0,0.295618,0.189015,0.812827,0.908132
33,32,0,0.25329,0.146225,0.755682,0.82621
33,33,0,0.202315,0.105861,0.701206,0.741844
33,34,0,0.144423,0.068426,0.653038,0.661646
33,35,0,0.0821385,0.0351738,0.614891,0.593764
33,36,0,0.0213224,0.0101144,0.590094,0.547103
33,37,0,0.0109493,0.0164526,0.581029,0.529239
33,38,0,0.085967,0.0323605,0.588627,0.543488
33,39,0,0.159084,0.0494831,0.612146,0.587265
33,40,0,0.228179,0.0691339,0.649353,0.65339
33,41,0,0.291318,0.096149,0.697,0.732992
33,42,0,0.346839,0.13494,0.751393,0.817766
33,43,0,0.393426,0.179277,0.808866,0.90089
33,44,0,0.430162,0.227073,0.866086,0.977121
33,45,0,0.375373,0.27659,0.858682,0.97525
33,46,0,0.338725,0.226732,0.79564,0.895728
33,47,0,0.291231,0.177377,0.731532,0.808011
33,48,0,0.234075,0.129751,0.670011,0.717256
33,49,0,0.168847,0.0845426,0.615237,0.630391
33,50,0,0.0984931,0.0427816,0.571578,0.556245
33,51,0,0.0288635,0.00882587,0.543055,0.504863
33,52,0,0.00998847,0.0150815,0.53261,0.485135
33,53,0,0.0936757,0.0433598,0.541405,0.501034
33,54,0,0.175243,0.0725394,0.568508,0.549425
33,55,0,0.252323,0.103584,0.611148,0.621828
33,56,0,0.322759,0.137946,0.665387,0.708187
33,57,0,0.384696,0.182553,0.726869,0.799467
33,58,0,0.436667,0.232131,0.79139,0.888505
33,59,0,0.477649,0.283969,0.855228,0.969932
33,60,0,0.422661,0.324377,0.849003,0.968891
33,61,0,0.38194,0.26921,0.779515,0.884399
33,62,0,0.329418,0.213883,0.708415,0.790951
33,63,0,0.265955,0.158887,0.639709,0.693773
33,64,0,0.193585,0.105227,0.578087,0.600059
33,65,0,0.115173,0.0542691,0.528619,0.519305
33,66,0,0.0367076,0.0105446,0.496117,0.462812
33,67,0,0.0090276,0.0137105,0.484191,0.441031
33,68,0,0.101384,0.0543592,0.494282,0.45876
33,69,0,0.191401,0.0955957,0.525223,0.512165
33,70,0,0.276467,0.138034,0.573602,0.591212
33,71,0,0.354199,0.182062,0.634691,0.684528
33,72,0,0.422553,0.232496,0.703412,0.782358
33,73,0,0.479908,0.287674,0.775019,0.877247
33,74,0,0.525135,0.344031,0.84542,0.96375
33,75,0,0.46995,0.375886,0.840347,0.963504
33,76,0,0.425406,0.315636,0.76449,0.874178
33,77,0,0.367605,0.254027,0.686388,0.775087
33,78,0,0.297871,0.191298,0.610372,0.671478
33,79,0,0.218323,0.128949,0.541655,0.570747
33,80,0,0.131923,0.0684329,0.486059,0.483027
33,81,0,0.0447358,0.0145236,0.449296,0.420981
33,82,0,0.00806672,0.0123394,0.435772,0.396927
33,83,0,0.109093,0.0653585,0.447271,0.416696
33,84,0,0.20756,0.118652,0.482337,0.475571
33,85,0,0.300611,0.172484,0.536785,0.561644
33,86,0,0.38564,0.226924,0.604983,0.662101
33,87,0,0.46041,0.283859,0.681084,0.766496
33,88,0,0.523149,0.344948,0.759795,0.867149
33,89,0,0.572622,0.40601,0.836684,0.95859
33,90,0,0.51729,0.43029,0.832734,0.9591
33,91,0,0.468872,0.365008,0.750605,0.865092
33,92,0,0.405869,0.296895,0.665512,0.760471
33,93,0,0.330073,0.226336,0.582075,0.650454
33,94,0,0.243306,0.155017,0.506017,0.542564
33,95,0,0.148928,0.0847255,0.44395,0.44751
33,96,0,0.0529826,0.0200458,0.40261,0.379414
33,97,0,0.00710584,0.0109684,0.387352,0.352823
33,98,0,0.116802,0.0763579,0.40039,0.374885
33,99,0,0.223719,0.141708,0.439901,0.439744
33,100,0,0.324754,0.206934,0.500775,0.533238
33,101,0,0.41708,0.271786,0.576345,0.640995
33,102,0,0.498267,0.336292,0.659948,0.751939
33,103,0,0.56639,0.403513,0.745758,0.858242
33,104,0,0.620108,0.469397,0.829042,0.954463
33,105,0,0.564877,0.486837,0.826181,0.95569
33,106,0,0.512339,0.416779,0.737897,0.857171
33,107,0,0.444356,0.341838,0.645847,0.747158
33,108,0,0.362276,0.263413,0.554898,0.63079
33,109,0,0.268357,0.182933,0.471255,0.51563
33,110,0,0.165933,0.102492,0.402353,0.412872
33,111,0,0.0613732,0.0268936,0.356078,0.338162
33,112,0,0.00614497,0.00959732,0.338933,0.308719
33,113,0,0.124511,0.0873572,0.353658,0.333376
33,114,0,0.239877,0.164765,0.397978,0.404805
33,115,0,0.348898,0.241384,0.465657,0.506119
33,116,0,0.448521,0.316647,0.548859,0.621304
33,117,0,0.536124,0.389798,0.640067,0.738742
33,118,0,0.609631,0.463014,0.732949,0.850554
33,119,0,0.667595,0.533799,0.822511,0.951382
33,120,0,0.612463,0.545111,0.820703,0.953284
33,121,0,0.555831,0.47022,0.7264,0.850437
33,122,0,0.482843,0.388276,0.627454,0.735199
33,123,0,0.394479,0.301999,0.528928,0.612576
33,124,0,0.293408,0.212248,0.437464,0.490076
33,125,0,0.183092,0.121393,0.361338,0.379249
33,126,0,0.0699028,0.0347051,0.309726,0.297294
33,127,0,0.00518409,0.00822628,0.290514,0.264616
33,128,0,0.132219,0.0983566,0.307101,0.292236
33,129,0,0.256036,0.187821,0.356638,0.370895
33,130,0,0.373042,0.275834,0.431528,0.480426
33,131,0,0.479961,0.361509,0.522616,0.603122
33,132,0,0.573981,0.443815,0.621506,0.72696
33,133,0,0.652872,0.523183,0.721404,0.84411
33,134,0,0.715081,0.599149,0.817107,0.949353
33,135,0,0.66005,0.605287,0.816313,0.951886
33,136,0,0.599553,0.52475,0.716148,0.844912
33,137,0,0.52133,0.436473,0.610395,0.724642
33,138,0,0.426721,0.341627,0.504253,0.595901
33,139,0,0.318529,0.242561,0.404747,0.466043
33,140,0,0.200361,0.141266,0.320989,0.346806
33,141,0,0.0784805,0.0433826,0.263587,0.256896
33,142,0,0.00422322,0.00685523,0.242095,0.220512
33,143,0,0.139928,0.109356,0.26075,0.251551
33,144,0,0.272194,0.210877,0.315967,0.338185
33,145,0,0.397186,0.310285,0.398497,0.456305
33,146,0,0.511402,0.40637,0.497709,0.586543
33,147,0,0.611838,0.497832,0.604329,0.716642
33,148,0,0.696113,0.583842,0.711157,0.838931
33,149,0,0.762568,0.665068,0.812845,0.948381
33,150,0,0.707636,0.666045,0.813023,0.9515
33,151,0,0.643275,0.580667,0.707172,0.840615
33,152,0,0.559817,0.485487,0.594729,0.715532
33,153,0,0.459164,0.382493,0.480968,0.580856
33,154,0,0.343822,0.27366,0.37322,0.443683
33,155,0,0.21763,0.162027,0.281403,0.315734
33,156,0,0.0872507,0.0526838,0.217697,0.217084
33,157,0,0.00326234,0.00548418,0.193676,0.176409
33,158,0,0.147637,0.120355,0.21464,0.211432
33,159,0,0.288353,0.233934,0.276064,0.306873
33,160,0,0.42133,0.344735,0.366683,0.433918
33,161,0,0.542843,0.451232,0.474237,0.571661
33,162,0,0.649695,0.551849,0.588599,0.707834
33,163,0,0.739354,0.645038,0.702243,0.835036
33,164,0,0.810054,0.731318,0.809734,0.94847
33,165,0,0.755223,0.728305,0.810839,0.952126
33,166,0,0.686996,0.637381,0.6995,0.837559
33,167,0,0.598343,0.535272,0.580516,0.707907
33,168,0,0.491607,0.424044,0.459171,0.567526
33,169,0,0.369116,0.305761,0.34301,0.423153
33,170,0,0.234899,0.183219,0.242696,0.286257
33,171,0,0.0960209,0.0624269,0.172106,0.178008
33,172,0,0.00230147,0.00411314,0.145257,0.132306
33,173,0,0.155345,0.131355,0.168821,0.172029
33,174,0,0.304512,0.25699,0.237047,0.277194
33,175,0,0.445473,0.379185,0.336218,0.413431
33,176,0,0.574283,0.496094,0.452301,0.558566
33,177,0,0.687552,0.605866,0.574378,0.700576
33,178,0,0.782595,0.706669,0.694688,0.832437
33,179,0,0.857541,0.798157,0.807783,0.949619
33,180,0,0.802809,0.790726,0.809768,0.953765
33,181,0,0.730718,0.694894,0.693155,0.835754
33,182,0,0.637042,0.58595,0.56781,0.701804
33,183,0,0.524049,0.466198,0.438959,0.555994
33,184,0,0.394409,0.338042,0.314258,0.404619
33,185,0,0.25236,0.205019,0.205005,0.258638
33,186,0,0.104836,0.0725739,0.126874,0.139873
33,187,0,0.00137454,0.00274209,0.0968378,0.0882033
33,188,0,0.163054,0.142354,0.123352,0.133547
33,189,0,0.32067,0.280046,0.199056,0.249423
33,190,0,0.469617,0.413635,0.307248,0.395016
33,191,0,0.605724,0.540955,0.432006,0.547343
33,192,0,0.725409,0.659883,0.561724,0.694903
33,193,0,0.825836,0.768368,0.688518,0.831144
33,194,0,0.905027,0.865204,0.806997,0.951825
33,195,0,0.850559,0.854526,0.809811,0.95641
33,196,0,0.77444,0.752862,0.688159,0.835207
33,197,0,0.675742,0.637081,0.556664,0.697251
33,198,0,0.556492,0.508935,0.420433,0.546335
33,199,0,0.419702,0.371263,0.287114,0.388246
33,200,0,0.269839,0.227193,0.168491,0.233174
33,201,0,0.113808,0.083209,0.082081,0.10296
33,202,0,0.000614773,0.00137105,0.0484188,0.0441013
33,203,0,0.170763,0.153353,0.0783102,0.0962665
33,204,0,0.336829,0.303102,0.162259,0.223873
33,205,0,0.493761,0.448085,0.279932,0.378847
33,206,0,0.637164,0.585817,0.413456,0.538068
33,207,0,0.763266,0.7139,0.550691,0.690844
33,208,0,0.869077,0.830067,0.683755,0.83116
33,209,0,0.952514,0.932486,0.807377,0.955083
33,210,0,0.898343,0.918326,0.81097,0.960057
33,211,0,0.818161,0.811711,0.684528,0.835919
33,212,0,0.714442,0.688643,0.547126,0.694268
33,213,0,0.588935,0.55218,0.403693,0.538613
33,214,0,0.444995,0.404485,0.261741,0.374195
33,215,0,0.287317,0.24977,0.133347,0.2102
33,216,0,0.12278,0.0939692,0.0378274,0.0676548
33,217,0,0,0,0,0
33,218,0,0.178472,0.164353,0.033796,0.0605792
33,219,0,0.352988,0.326159,0.126851,0.200897
33,220,0,0.517905,0.482535,0.254439,0.365092
33,221,0,0.668605,0.630679,0.396754,0.530808
33,222,0,0.801123,0.767917,0.541329,0.688417
33,223,0,0.912318,0.891767,0.680414,0.832487
33,224,0,1,1,0.808924,0.959383
34,0,0,0.24757,0.180012,0.894401,1
34,1,0,0.22245,0.145613,0.849589,0.935794
34,2,0,0.189646,0.114554,0.80457,0.864972
34,3,0,0.150167,0.08677,0.761908,0.792146
34,4,0,0.105434,0.0620943,0.724351,0.723153
34,5,0,0.0577208,0.0415152,0.694605,0.664866
34,6,0,0.0128307,0.028717,0.675028,0.624441
34,7,0,0.021356,0.0171018,1,0.910848
34,8,0,0.0722258,0.0196898,0.67208,0.617597
34,9,0,0.130379,0.0165851,0.688994,0.652315
34,10,0,0.185405,0.0170859,0.716591,0.706727
34,11,0,0.235761,0.0363496,0.752663,0.77384
34,12,0,0.280116,0.0658432,0.794561,0.846602
34,13,0,0.317413,0.101097,0.839522,0.918853
34,14,0,0.346911,0.141048,0.884914,0.985643
34,15,0,0.293805,0.209599,0.882759,0.991648
34,16,0,0.264616,0.169406,0.831508,0.922312
34,17,0,0.226878,0.131759,0.77972,0.845755
34,18,0,0.181248,0.0970767,0.730339,0.766753
34,19,0,0.129281,0.0657796,0.6866,0.691493
34,20,0,0.0735628,0.0383779,0.651762,0.62748
34,21,0,0.0197982,0.0190432,0.628735,0.582801
34,22,0,0.0113849,0.0226377,0.619615,0.564341
34,23,0,0.0795149,0.0299987,0.625284,0.575326
34,24,0,0.146001,0.0386788,0.645217,0.613859
34,25,0,0.208912,0.0501996,0.677599,0.673808
34,26,0,0.266483,0.0717807,0.719685,0.747196
34,27,0,0.317194,0.105611,0.768264,0.826256
34,28,0,0.359836,0.145409,0.820067,0.904419
34,29,0,0.39356,0.18917,0.872053,0.97653
34,30,0,0.34004,0.247351,0.872065,0.984207
34,31,0,0.307193,0.202058,0.814411,0.909834
34,32,0,0.26426,0.158093,0.755805,0.827575
34,33,0,0.212447,0.116385,0.699563,0.742336
34,34,0,0.153501,0.0775975,0.649416,0.660623
34,35,0,0.0898583,0.042398,0.609228,0.590581
34,36,0,0.02724,0.015115,0.582536,0.541325
34,37,0,0.0101352,0.0208703,0.571943,0.520904
