t_idx,sample_idx,v,w
29,44,0.0928368,0.331429
29,45,0.111884,-0.335237
29,46,0.111884,-0.287618
29,47,0.111884,-0.239999
29,48,0.111884,-0.19238
29,49,0.111884,-0.144761
29,50,0.111884,-0.0971421
29,51,0.111884,-0.049523
29,52,0.111884,-0.00190396
29,53,0.111884,0.0457151
29,54,0.111884,0.0933341
29,55,0.111884,0.140953
29,56,0.111884,0.188572
29,57,0.111884,0.236191
29,58,0.111884,0.28381
29,59,0.111884,0.331429
29,60,0.130932,-0.335237
29,61,0.130932,-0.287618
29,62,0.130932,-0.239999
29,63,0.130932,-0.19238
29,64,0.130932,-0.144761
29,65,0.130932,-0.0971421
29,66,0.130932,-0.049523
29,67,0.130932,-0.00190396
29,68,0.130932,0.0457151
29,69,0.130932,0.0933341
29,70,0.130932,0.140953
29,71,0.130932,0.188572
29,72,0.130932,0.236191
29,73,0.130932,0.28381
29,74,0.130932,0.331429
29,75,0.14998,-0.335237
29,76,0.14998,-0.287618
29,77,0.14998,-0.239999
29,78,0.14998,-0.19238
29,79,0.14998,-0.144761
29,80,0.14998,-0.0971421
29,81,0.14998,-0.049523
29,82,0.14998,-0.00190396
29,83,0.14998,0.0457151
29,84,0.14998,0.0933341
29,85,0.14998,0.140953
29,86,0.14998,0.188572
29,87,0.14998,0.236191
29,88,0.14998,0.28381
29,89,0.14998,0.331429
29,90,0.169027,-0.335237
29,91,0.169027,-0.287618
29,92,0.169027,-0.239999
29,93,0.169027,-0.19238
29,94,0.169027,-0.144761
29,95,0.169027,-0.0971421
29,96,0.169027,-0.049523
29,97,0.169027,-0.00190396
29,98,0.169027,0.0457151
29,99,0.169027,0.0933341
29,100,0.169027,0.140953
29,101,0.169027,0.188572
29,102,0.169027,0.236191
29,103,0.169027,0.28381
29,104,0.169027,0.331429
29,105,0.188075,-0.335237
29,106,0.188075,-0.287618
29,107,0.188075,-0.239999
29,108,0.188075,-0.19238
29,109,0.188075,-0.144761
29,110,0.188075,-0.0971421
29,111,0.188075,-0.049523
29,112,0.188075,-0.00190396
29,113,0.188075,0.0457151
29,114,0.188075,0.0933341
29,115,0.188075,0.140953
29,116,0.188075,0.188572
29,117,0.188075,0.236191
29,118,0.188075,0.28381
29,119,0.188075,0.331429
29,120,0.207123,-0.335237
29,121,0.207123,-0.287618
29,122,0.207123,-0.239999
29,123,0.207123,-0.19238
29,124,0.207123,-0.144761
29,125,0.207123,-0.0971421
29,126,0.207123,-0.049523
29,127,0.207123,-0.00190396
29,128,0.207123,0.0457151
29,129,0.207123,0.0933341
29,130,0.207123,0.140953
29,131,0.207123,0.188572
29,132,0.207123,0.236191
29,133,0.207123,0.28381
29,134,0.207123,0.331429
29,135,0.22617,-0.335237
29,136,0.22617,-0.287618
29,137,0.22617,-0.239999
29,138,0.22617,-0.19238
29,139,0.22617,-0.144761
29,140,0.22617,-0.0971421
29,141,0.22617,-0.049523
29,142,0.22617,-0.00190396
29,143,0.22617,0.0457151
29,144,0.22617,0.0933341
29,145,0.22617,0.140953
29,146,0.22617,0.188572
29,147,0.22617,0.236191
29,148,0.22617,0.28381
29,149,0.22617,0.331429
29,150,0.245218,-0.335237
29,151,0.245218,-0.287618
29,152,0.245218,-0.239999
29,153,0.245218,-0.19238
29,154,0.245218,-0.144761
29,155,0.245218,-0.0971421
29,156,0.245218,-0.049523
29,157,0.245218,-0.00190396
29,158,0.245218,0.0457151
29,159,0.245218,0.0933341
29,160,0.245218,0.140953
29,161,0.245218,0.188572
29,162,0.245218,0.236191
29,163,0.245218,0.28381
29,164,0.245218,0.331429
29,165,0.264265,-0.335237
29,166,0.264265,-0.287618
29,167,0.264265,-0.239999
29,168,0.264265,-0.19238
29,169,0.264265,-0.144761
29,170,0.264265,-0.0971421
29,171,0.264265,-0.049523
29,172,0.264265,-0.00190396
29,173,0.264265,0.0457151
29,174,0.264265,0.0933341
29,175,0.264265,0.140953
29,176,0.264265,0.188572
29,177,0.264265,0.236191
29,178,0.264265,0.28381
29,179,0.264265,0.331429
29,180,0.283313,-0.335237
29,181,0.283313,-0.287618
29,182,0.283313,-0.239999
29,183,0.283313,-0.19238
29,184,0.283313,-0.144761
29,185,0.283313,-0.0971421
29,186,0.283313,-0.049523
29,187,0.283313,-0.00190396
29,188,0.283313,0.0457151
29,189,0.283313,0.0933341
29,190,0.283313,0.140953
29,191,0.283313,0.188572
29,192,0.283313,0.236191
29,193,0.283313,0.28381
29,194,0.283313,0.331429
29,195,0.302361,-0.335237
29,196,0.302361,-0.287618
29,197,0.302361,-0.239999
29,198,0.302361,-0.19238
29,199,0.302361,-0.144761
29,200,0.302361,-0.0971421
29,201,0.302361,-0.049523
29,202,0.302361,-0.00190396
29,203,0.302361,0.0457151
29,204,0.302361,0.0933341
29,205,0.302361,0.140953
29,206,0.302361,0.188572
29,207,0.302361,0.236191
29,208,0.302361,0.28381
29,209,0.302361,0.331429
29,210,0.321408,-0.335237
29,211,0.321408,-0.287618
29,212,0.321408,-0.239999
29,213,0.321408,-0.19238
29,214,0.321408,-0.144761
29,215,0.321408,-0.0971421
29,216,0.321408,-0.049523
29,217,0.321408,-0.00190396
29,218,0.321408,0.0457151
29,219,0.321408,0.0933341
29,220,0.321408,0.140953
29,221,0.321408,0.188572
29,222,0.321408,0.236191
29,223,0.321408,0.28381
29,224,0.321408,0.331429
30,0,0.0611969,-0.331075
30,1,0.0611969,-0.283456
30,2,0.0611969,-0.235837
30,3,0.0611969,-0.188218
30,4,0.0611969,-0.140599
30,5,0.0611969,-0.0929801
30,6,0.0611969,-0.045361
30,7,0,0
30,8,0.0611969,0.0498771
30,9,0.0611969,0.0974961
30,10,0.0611969,0.145115
30,11,0.0611969,0.192734
30,12,0.0611969,0.240353
30,13,0.0611969,0.287972
30,14,0.0611969,0.335591
30,15,0.0802445,-0.331075
30,16,0.0802445,-0.283456
30,17,0.0802445,-0.235837
30,18,0.0802445,-0.188218
30,19,0.0802445,-0.140599
30,20,0.0802445,-0.0929801
30,21,0.0802445,-0.045361
30,22,0.0802445,0.00225802
30,23,0.0802445,0.0498771
30,24,0.0802445,0.0974961
30,25,0.0802445,0.145115
30,26,0.0802445,0.192734
30,27,0.0802445,0.240353
30,28,0.0802445,0.287972
30,29,0.0802445,0.335591
30,30,0.0992921,-0.331075
30,31,0.0992921,-0.283456
30,32,0.0992921,-0.235837
30,33,0.0992921,-0.188218
30,34,0.0992921,-0.140599
30,35,0.0992921,-0.0929801
30,36,0.0992921,-0.045361
30,37,0.0992921,0.00225802
30,38,0.0992921,0.0498771
30,39,0.0992921,0.0974961
30,40,0.0992921,0.145115
30,41,0.0992921,0.192734
30,42,0.0992921,0.240353
30,43,0.0992921,0.287972
30,44,0.0992921,0.335591
30,45,0.11834,-0.331075
30,46,0.11834,-0.283456
30,47,0.11834,-0.235837
30,48,0.11834,-0.188218
30,49,0.11834,-0.140599
30,50,0.11834,-0.0929801
30,51,0.11834,-0.045361
30,52,0.11834,0.00225802
30,53,0.11834,0.0498771
30,54,0.11834,0.0974961
30,55,0.11834,0.145115
30,56,0.11834,0.192734
30,57,0.11834,0.240353
30,58,0.11834,0.287972
30,59,0.11834,0.335591
30,60,0.137387,-0.331075
30,61,0.137387,-0.283456
30,62,0.137387,-0.235837
30,63,0.137387,-0.188218
30,64,0.137387,-0.140599
30,65,0.137387,-0.0929801
30,66,0.137387,-0.045361
30,67,0.137387,0.00225802
30,68,0.137387,0.0498771
30,69,0.137387,0.0974961
30,70,0.137387,0.145115
30,71,0.137387,0.192734
30,72,0.137387,0.240353
30,73,0.137387,0.287972
30,74,0.137387,0.335591
30,75,0.156435,-0.331075
30,76,0.156435,-0.283456
30,77,0.156435,-0.235837
30,78,0.156435,-0.188218
30,79,0.156435,-0.140599
30,80,0.156435,-0.0929801
30,81,0.156435,-0.045361
30,82,0.156435,0.00225802
30,83,0.156435,0.0498771
30,84,0.156435,0.0974961
30,85,0.156435,0.145115
30,86,0.156435,0.192734
30,87,0.156435,0.240353
30,88,0.156435,0.287972
30,89,0.156435,0.335591
30,90,0.175483,-0.331075
30,91,0.175483,-0.283456
30,92,0.175483,-0.235837
30,93,0.175483,-0.188218
30,94,0.175483,-0.140599
30,95,0.175483,-0.0929801
30,96,0.175483,-0.045361
30,97,0.175483,0.00225802
30,98,0.175483,0.0498771
30,99,0.175483,0.0974961
30,100,0.175483,0.145115
30,101,0.175483,0.192734
30,102,0.175483,0.240353
30,103,0.175483,0.287972
30,104,0.175483,0.335591
30,105,0.19453,-0.331075
30,106,0.19453,-0.283456
30,107,0.19453,-0.235837
30,108,0.19453,-0.188218
30,109,0.19453,-0.140599
30,110,0.19453,-0.0929801
30,111,0.19453,-0.045361
30,112,0.19453,0.00225802
30,113,0.19453,0.0498771
30,114,0.19453,0.0974961
30,115,0.19453,0.145115
30,116,0.19453,0.192734
30,117,0.19453,0.240353
30,118,0.19453,0.287972
30,119,0.19453,0.335591
30,120,0.213578,-0.331075
30,121,0.213578,-0.283456
30,122,0.213578,-0.235837
30,123,0.213578,-0.188218
30,124,0.213578,-0.140599
30,125,0.213578,-0.0929801
30,126,0.213578,-0.045361
30,127,0.213578,0.00225802
30,128,0.213578,0.0498771
30,129,0.213578,0.0974961
30,130,0.213578,0.145115
30,131,0.213578,0.192734
30,132,0.213578,0.240353
30,133,0.213578,0.287972
30,134,0.213578,0.335591
30,135,0.232625,-0.331075
30,136,0.232625,-0.283456
30,137,0.232625,-0.235837
30,138,0.232625,-0.188218
30,139,0.232625,-0.140599
30,140,0.232625,-0.0929801
30,141,0.232625,-0.045361
30,142,0.232625,0.00225802
30,143,0.232625,0.0498771
30,144,0.232625,0.0974961
30,145,0.232625,0.145115
30,146,0.232625,0.192734
30,147,0.232625,0.240353
30,148,0.232625,0.287972
30,149,0.232625,0.335591
30,150,0.251673,-0.331075
30,151,0.251673,-0.283456
30,152,0.251673,-0.235837
30,153,0.251673,-0.188218
30,154,0.251673,-0.140599
30,155,0.251673,-0.0929801
30,156,0.251673,-0.045361
30,157,0.251673,0.00225802
30,158,0.251673,0.0498771
30,159,0.251673,0.0974961
30,160,0.251673,0.145115
30,161,0.251673,0.192734
30,162,0.251673,0.240353
30,163,0.251673,0.287972
30,164,0.251673,0.335591
30,165,0.270721,-0.331075
30,166,0.270721,-0.283456
30,167,0.270721,-0.235837
30,168,0.270721,-0.188218
30,169,0.270721,-0.140599
30,170,0.270721,-0.0929801
30,171,0.270721,-0.045361
30,172,0.270721,0.00225802
30,173,0.270721,0.0498771
30,174,0.270721,0.0974961
30,175,0.270721,0.145115
30,176,0.270721,0.192734
30,177,0.270721,0.240353
30,178,0.270721,0.287972
30,179,0.270721,0.335591
30,180,0.289768,-0.331075
30,181,0.289768,-0.283456
30,182,0.289768,-0.235837
30,183,0.289768,-0.188218
30,184,0.289768,-0.140599
30,185,0.289768,-0.0929801
30,186,0.289768,-0.045361
30,187,0.289768,0.00225802
30,188,0.289768,0.0498771
30,189,0.289768,0.0974961
30,190,0.289768,0.145115
30,191,0.289768,0.192734
30,192,0.289768,0.240353
30,193,0.289768,0.287972
30,194,0.289768,0.335591
30,195,0.308816,-0.331075
30,196,0.308816,-0.283456
30,197,0.308816,-0.235837
30,198,0.308816,-0.188218
30,199,0.308816,-0.140599
30,200,0.308816,-0.0929801
30,201,0.308816,-0.045361
30,202,0.308816,0.00225802
30,203,0.308816,0.0498771
30,204,0.308816,0.0974961
30,205,0.308816,0.145115
30,206,0.308816,0.192734
30,207,0.308816,0.240353
30,208,0.308816,0.287972
30,209,0.308816,0.335591
30,210,0.327864,-0.331075
30,211,0.327864,-0.283456
30,212,0.327864,-0.235837
30,213,0.327864,-0.188218
30,214,0.327864,-0.140599
30,215,0.327864,-0.0929801
30,216,0.327864,-0.045361
30,217,0.327864,0.00225802
30,218,0.327864,0.0498771
30,219,0.327864,0.0974961
30,220,0.327864,0.145115
30,221,0.327864,0.192734
30,222,0.327864,0.240353
30,223,0.327864,0.287972
30,224,0.327864,0.335591
31,0,0.109124,-0.318161
31,1,0.109124,-0.270542
31,2,0.109124,-0.222923
31,3,0.109124,-0.175304
31,4,0.109124,-0.127685
31,5,0.109124,-0.0800656
31,6,0.109124,-0.0324465
31,7,0,0
31,8,0.109124,0.0627916
31,9,0.109124,0.110411
31,10,0.109124,0.15803
31,11,0.109124,0.205649
31,12,0.109124,0.253268
31,13,0.109124,0.300887
31,14,0.109124,0.348506
31,15,0.128172,-0.318161
31,16,0.128172,-0.270542
31,17,0.128172,-0.222923
31,18,0.128172,-0.175304
31,19,0.128172,-0.127685
31,20,0.128172,-0.0800656
31,21,0.128172,-0.0324465
31,22,0.128172,0.0151725
31,23,0.128172,0.0627916
31,24,0.128172,0.110411
31,25,0.128172,0.15803
31,26,0.128172,0.205649
31,27,0.128172,0.253268
31,28,0.128172,0.300887
31,29,0.128172,0.348506
31,30,0.147219,-0.318161
31,31,0.147219,-0.270542
31,32,0.147219,-0.222923
31,33,0.147219,-0.175304
31,34,0.147219,-0.127685
31,35,0.147219,-0.0800656
31,36,0.147219,-0.0324465
31,37,0.147219,0.0151725
31,38,0.147219,0.0627916
31,39,0.147219,0.110411
31,40,0.147219,0.15803
31,41,0.147219,0.205649
31,42,0.147219,0.253268
31,43,0.147219,0.300887
31,44,0.147219,0.348506
31,45,0.166267,-0.318161
31,46,0.166267,-0.270542
31,47,0.166267,-0.222923
31,48,0.166267,-0.175304
31,49,0.166267,-0.127685
31,50,0.166267,-0.0800656
31,51,0.166267,-0.0324465
31,52,0.166267,0.0151725
31,53,0.166267,0.0627916
31,54,0.166267,0.110411
31,55,0.166267,0.15803
31,56,0.166267,0.205649
31,57,0.166267,0.253268
31,58,0.166267,0.300887
31,59,0.166267,0.348506
31,60,0.185314,-0.318161
31,61,0.185314,-0.270542
31,62,0.185314,-0.222923
31,63,0.185314,-0.175304
31,64,0.185314,-0.127685
31,65,0.185314,-0.0800656
31,66,0.185314,-0.0324465
31,67,0.185314,0.0151725
31,68,0.185314,0.0627916
31,69,0.185314,0.110411
31,70,0.185314,0.15803
31,71,0.185314,0.205649
31,72,0.185314,0.253268
31,73,0.185314,0.300887
31,74,0.185314,0.348506
31,75,0.204362,-0.318161
31,76,0.204362,-0.270542
31,77,0.204362,-0.222923
31,78,0.204362,-0.175304
31,79,0.204362,-0.127685
31,80,0.204362,-0.0800656
31,81,0.204362,-0.0324465
31,82,0.204362,0.0151725
31,83,0.204362,0.0627916
31,84,0.204362,0.110411
31,85,0.204362,0.15803
31,86,0.204362,0.205649
31,87,0.204362,0.253268
31,88,0.204362,0.300887
31,89,0.204362,0.348506
31,90,0.22341,-0.318161
31,91,0.22341,-0.270542
31,92,0.22341,-0.222923
31,93,0.22341,-0.175304
31,94,0.22341,-0.127685
31,95,0.22341,-0.0800656
31,96,0.22341,-0.0324465
31,97,0.22341,0.0151725
31,98,0.22341,0.0627916
31,99,0.22341,0.110411
31,100,0.22341,0.15803
31,101,0.22341,0.205649
31,102,0.22341,0.253268
31,103,0.22341,0.300887
31,104,0.22341,0.348506
31,105,0.242457,-0.318161
31,106,0.242457,-0.270542
31,107,0.242457,-0.222923
31,108,0.242457,-0.175304
31,109,0.242457,-0.127685
31,110,0.242457,-0.0800656
31,111,0.242457,-0.0324465
31,112,0.242457,0.0151725
31,113,0.242457,0.0627916
31,114,0.242457,0.110411
31,115,0.242457,0.15803
31,116,0.242457,0.205649
31,117,0.242457,0.253268
31,118,0.242457,0.300887
31,119,0.242457,0.348506
31,120,0.261505,-0.318161
31,121,0.261505,-0.270542
31,122,0.261505,-0.222923
31,123,0.261505,-0.175304
31,124,0.261505,-0.127685
31,125,0.261505,-0.0800656
31,126,0.261505,-0.0324465
31,127,0.261505,0.0151725
31,128,0.261505,0.0627916
31,129,0.261505,0.110411
31,130,0.261505,0.15803
31,131,0.261505,0.205649
31,132,0.261505,0.253268
31,133,0.261505,0.300887
31,134,0.261505,0.348506
31,135,0.280552,-0.318161
31,136,0.280552,-0.270542
31,137,0.280552,-0.222923
31,138,0.280552,-0.175304
31,139,0.280552,-0.127685
31,140,0.280552,-0.0800656
31,141,0.280552,-0.0324465
31,142,0.280552,0.0151725
31,143,0.280552,0.0627916
31,144,0.280552,0.110411
31,145,0.280552,0.15803
31,146,0.280552,0.205649
31,147,0.280552,0.253268
31,148,0.280552,0.300887
31,149,0.280552,0.348506
31,150,0.2996,-0.318161
31,151,0.2996,-0.270542
31,152,0.2996,-0.222923
31,153,0.2996,-0.175304
31,154,0.2996,-0.127685
31,155,0.2996,-0.0800656
31,156,0.2996,-0.0324465
31,157,0.2996,0.0151725
31,158,0.2996,0.0627916
31,159,0.2996,0.110411
31,160,0.2996,0.15803
31,161,0.2996,0.205649
31,162,0.2996,0.253268
31,163,0.2996,0.300887
31,164,0.2996,0.348506
31,165,0.318648,-0.318161
31,166,0.318648,-0.270542
31,167,0.318648,-0.222923
31,168,0.318648,-0.175304
31,169,0.318648,-0.127685
31,170,0.318648,-0.0800656
31,171,0.318648,-0.0324465
31,172,0.318648,0.0151725
31,173,0.318648,0.0627916
31,174,0.318648,0.110411
31,175,0.318648,0.15803
31,176,0.318648,0.205649
31,177,0.318648,0.253268
31,178,0.318648,0.300887
31,179,0.318648,0.348506
31,180,0.337695,-0.318161
31,181,0.337695,-0.270542
31,182,0.337695,-0.222923
31,183,0.337695,-0.175304
31,184,0.337695,-0.127685
31,185,0.337695,-0.0800656
31,186,0.337695,-0.0324465
31,187,0.337695,0.0151725
31,188,0.337695,0.0627916
31,189,0.337695,0.110411
31,190,0.337695,0.15803
31,191,0.337695,0.205649
31,192,0.337695,0.253268
31,193,0.337695,0.300887
31,194,0.337695,0.348506
31,195,0.356743,-0.318161
31,196,0.356743,-0.270542
31,197,0.356743,-0.222923
31,198,0.356743,-0.175304
31,199,0.356743,-0.127685
31,200,0.356743,-0.0800656
31,201,0.356743,-0.0324465
31,202,0.356743,0.0151725
31,203,0.356743,0.0627916
31,204,0.356743,0.110411
31,205,0.356743,0.15803
31,206,0.356743,0.205649
31,207,0.356743,0.253268
31,208,0.356743,0.300887
31,209,0.356743,0.348506
31,210,0.375791,-0.318161
31,211,0.375791,-0.270542
31,212,0.375791,-0.222923
31,213,0.375791,-0.175304
31,214,0.375791,-0.127685
31,215,0.375791,-0.0800656
31,216,0.375791,-0.0324465
31,217,0.375791,0.0151725
31,218,0.375791,0.0627916
31,219,0.375791,0.110411
31,220,0.375791,0.15803
31,221,0.375791,0.205649
31,222,0.375791,0.253268
31,223,0.375791,0.300887
31,224,0.375791,0.348506
32,0,0.112157,-0.318145
32,1,0.112157,-0.270526
32,2,0.112157,-0.222907
32,3,0.112157,-0.175288
32,4,0.112157,-0.127669
32,5,0.112157,-0.0800498
32,6,0.112157,-0.0324308
32,7,0,0
32,8,0.112157,0.0628073
32,9,0.112157,0.110426
32,10,0.112157,0.158045
32,11,0.112157,0.205664
32,12,0.112157,0.253284
32,13,0.112157,0.300903
32,14,0.112157,0.348522
32,15,0.131205,-0.318145
32,16,0.131205,-0.270526
32,17,0.131205,-0.222907
32,18,0.131205,-0.175288
32,19,0.131205,-0.127669
32,20,0.131205,-0.0800498
32,21,0.131205,-0.0324308
32,22,0.131205,0.0151883
32,23,0.131205,0.0628073
32,24,0.131205,0.110426
32,25,0.131205,0.158045
32,26,0.131205,0.205664
32,27,0.131205,0.253284
32,28,0.131205,0.300903
32,29,0.131205,0.348522
32,30,0.150252,-0.318145
32,31,0.150252,-0.270526
32,32,0.150252,-0.222907
32,33,0.150252,-0.175288
32,34,0.150252,-0.127669
32,35,0.150252,-0.0800498
32,36,0.150252,-0.0324308
32,37,0.150252,0.0151883
32,38,0.150252,0.0628073
32,39,0.150252,0.110426
32,40,0.150252,0.158045
32,41,0.150252,0.205664
32,42,0.150252,0.253284
32,43,0.150252,0.300903
32,44,0.150252,0.348522
32,45,0.1693,-0.318145
32,46,0.1693,-0.270526
32,47,0.1693,-0.222907
32,48,0.1693,-0.175288
32,49,0.1693,-0.127669
32,50,0.1693,-0.0800498
32,51,0.1693,-0.0324308
32,52,0.1693,0.0151883
32,53,0.1693,0.0628073
32,54,0.1693,0.110426
32,55,0.1693,0.158045
32,56,0.1693,0.205664
32,57,0.1693,0.253284
32,58,0.1693,0.300903
32,59,0.1693,0.348522
32,60,0.188347,-0.318145
32,61,0.188347,-0.270526
32,62,0.188347,-0.222907
32,63,0.188347,-0.175288
32,64,0.188347,-0.127669
32,65,0.188347,-0.0800498
32,66,0.188347,-0.0324308
32,67,0.188347,0.0151883
32,68,0.188347,0.0628073
32,69,0.188347,0.110426
32,70,0.188347,0.158045
32,71,0.188347,0.205664
32,72,0.188347,0.253284
32,73,0.188347,0.300903
32,74,0.188347,0.348522
32,75,0.207395,-0.318145
32,76,0.207395,-0.270526
32,77,0.207395,-0.222907
32,78,0.207395,-0.175288
32,79,0.207395,-0.127669
32,80,0.207395,-0.0800498
32,81,0.207395,-0.0324308
32,82,0.207395,0.0151883
32,83,0.207395,0.0628073
32,84,0.207395,0.110426
32,85,0.207395,0.158045
32,86,0.207395,0.205664
32,87,0.207395,0.253284
32,88,0.207395,0.300903
32,89,0.207395,0.348522
32,90,0.226443,-0.318145
32,91,0.226443,-0.270526
32,92,0.226443,-0.222907
32,93,0.226443,-0.175288
32,94,0.226443,-0.127669
32,95,0.226443,-0.0800498
32,96,0.226443,-0.0324308
32,97,0.226443,0.0151883
32,98,0.226443,0.0628073
32,99,0.226443,0.110426
32,100,0.226443,0.158045
32,101,0.226443,0.205664
32,102,0.226443,0.253284
32,103,0.226443,0.300903
32,104,0.226443,0.348522
32,105,0.24549,-0.318145
32,106,0.24549,-0.270526
32,107,0.24549,-0.222907
32,108,0.24549,-0.175288
32,109,0.24549,-0.127669
32,110,0.24549,-0.0800498
32,111,0.24549,-0.0324308
32,112,0.24549,0.0151883
32,113,0.24549,0.0628073
32,114,0.24549,0.110426
32,115,0.24549,0.158045
32,116,0.24549,0.205664
32,117,0.24549,0.253284
32,118,0.24549,0.300903
32,119,0.24549,0.348522
32,120,0.264538,-0.318145
32,121,0.264538,-0.270526
32,122,0.264538,-0.222907
32,123,0.264538,-0.175288
32,124,0.264538,-0.127669
32,125,0.264538,-0.0800498
32,126,0.264538,-0.0324308
32,127,0.264538,0.0151883
32,128,0.264538,0.0628073
32,129,0.264538,0.110426
32,130,0.264538,0.158045
32,131,0.264538,0.205664
32,132,0.264538,0.253284
32,133,0.264538,0.300903
32,134,0.264538,0.348522
32,135,0.283586,-0.318145
32,136,0.283586,-0.270526
32,137,0.283586,-0.222907
32,138,0.283586,-0.175288
32,139,0.283586,-0.127669
32,140,0.283586,-0.0800498
32,141,0.283586,-0.0324308
32,142,0.283586,0.0151883
32,143,0.283586,0.0628073
32,144,0.283586,0.110426
32,145,0.283586,0.158045
32,146,0.283586,0.205664
32,147,0.283586,0.253284
32,148,0.283586,0.300903
32,149,0.283586,0.348522
32,150,0.302633,-0.318145
32,151,0.302633,-0.270526
32,152,0.302633,-0.222907
32,153,0.302633,-0.175288
32,154,0.302633,-0.127669
32,155,0.302633,-0.0800498
32,156,0.302633,-0.0324308
32,157,0.302633,0.0151883
32,158,0.302633,0.0628073
32,159,0.302633,0.110426
32,160,0.302633,0.158045
32,161,0.302633,0.205664
32,162,0.302633,0.253284
32,163,0.302633,0.300903
32,164,0.302633,0.348522
32,165,0.321681,-0.318145
32,166,0.321681,-0.270526
32,167,0.321681,-0.222907
32,168,0.321681,-0.175288
32,169,0.321681,-0.127669
32,170,0.321681,-0.0800498
32,171,0.321681,-0.0324308
32,172,0.321681,0.0151883
32,173,0.321681,0.0628073
32,174,0.321681,0.110426
32,175,0.321681,0.158045
32,176,0.321681,0.205664
32,177,0.321681,0.253284
32,178,0.321681,0.300903
32,179,0.321681,0.348522
32,180,0.340728,-0.318145
32,181,0.340728,-0.270526
32,182,0.340728,-0.222907
32,183,0.340728,-0.175288
32,184,0.340728,-0.127669
32,185,0.340728,-0.0800498
32,186,0.340728,-0.0324308
32,187,0.340728,0.0151883
32,188,0.340728,0.0628073
32,189,0.340728,0.110426
32,190,0.340728,0.158045
32,191,0.340728,0.205664
32,192,0.340728,0.253284
32,193,0.340728,0.300903
32,194,0.340728,0.348522
32,195,0.359776,-0.318145
32,196,0.359776,-0.270526
32,197,0.359776,-0.222907
32,198,0.359776,-0.175288
32,199,0.359776,-0.127669
32,200,0.359776,-0.0800498
32,201,0.359776,-0.0324308
32,202,0.359776,0.0151883
32,203,0.359776,0.0628073
32,204,0.359776,0.110426
32,205,0.359776,0.158045
32,206,0.359776,0.205664
32,207,0.359776,0.253284
32,208,0.359776,0.300903
32,209,0.359776,0.348522
32,210,0.378824,-0.318145
32,211,0.378824,-0.270526
32,212,0.378824,-0.222907
32,213,0.378824,-0.175288
32,214,0.378824,-0.127669
32,215,0.378824,-0.0800498
32,216,0.378824,-0.0324308
32,217,0.378824,0.0151883
32,218,0.378824,0.0628073
32,219,0.378824,0.110426
32,220,0.378824,0.158045
32,221,0.378824,0.205664
32,222,0.378824,0.253284
32,223,0.378824,0.300903
32,224,0.378824,0.348522
33,0,0.126723,-0.341532
33,1,0.126723,-0.293913
33,2,0.126723,-0.246294
33,3,0.126723,-0.198675
33,4,0.126723,-0.151056
33,5,0.126723,-0.103437
33,6,0.126723,-0.0558182
33,7,0,0
33,8,0.126723,0.0394199
33,9,0.126723,0.087039
33,10,0.126723,0.134658
33,11,0.126723,0.182277
33,12,0.126723,0.229896
33,13,0.126723,0.277515
33,14,0.126723,0.325134
33,15,0.145771,-0.341532
33,16,0.145771,-0.293913
33,17,0.145771,-0.246294
33,18,0.145771,-0.198675
33,19,0.145771,-0.151056
33,20,0.145771,-0.103437
33,21,0.145771,-0.0558182
33,22,0.145771,-0.00819914
33,23,0.145771,0.0394199
33,24,0.145771,0.087039
33,25,0.145771,0.134658
33,26,0.145771,0.182277
33,27,0.145771,0.229896
33,28,0.145771,0.277515
33,29,0.145771,0.325134
33,30,0.164818,-0.341532
33,31,0.164818,-0.293913
33,32,0.164818,-0.246294
33,33,0.164818,-0.198675
33,34,0.164818,-0.151056
33,35,0.164818,-0.103437
33,36,0.164818,-0.0558182
33,37,0.164818,-0.00819914
33,38,0.164818,0.0394199
33,39,0.164818,0.087039
33,40,0.164818,0.134658
33,41,0.164818,0.182277
33,42,0.164818,0.229896
33,43,0.164818,0.277515
33,44,0.164818,0.325134
33,45,0.183866,-0.341532
33,46,0.183866,-0.293913
33,47,0.183866,-0.246294
33,48,0.183866,-0.198675
33,49,0.183866,-0.151056
33,50,0.183866,-0.103437
33,51,0.183866,-0.0558182
33,52,0.183866,-0.00819914
33,53,0.183866,0.0394199
33,54,0.183866,0.087039
33,55,0.183866,0.134658
33,56,0.183866,0.182277
33,57,0.183866,0.229896
33,58,0.183866,0.277515
33,59,0.183866,0.325134
33,60,0.202914,-0.341532
33,61,0.202914,-0.293913
33,62,0.202914,-0.246294
33,63,0.202914,-0.198675
33,64,0.202914,-0.151056
33,65,0.202914,-0.103437
33,66,0.202914,-0.0558182
33,67,0.202914,-0.00819914
33,68,0.202914,0.0394199
33,69,0.202914,0.087039
33,70,0.202914,0.134658
33,71,0.202914,0.182277
33,72,0.202914,0.229896
33,73,0.202914,0.277515
33,74,0.202914,0.325134
33,75,0.221961,-0.341532
33,76,0.221961,-0.293913
33,77,0.221961,-0.246294
33,78,0.221961,-0.198675
33,79,0.221961,-0.151056
33,80,0.221961,-0.103437
33,81,0.221961,-0.0558182
33,82,0.221961,-0.00819914
33,83,0.221961,0.0394199
33,84,0.221961,0.087039
33,85,0.221961,0.134658
33,86,0.221961,0.182277
33,87,0.221961,0.229896
33,88,0.221961,0.277515
33,89,0.221961,0.325134
33,90,0.241009,-0.341532
